outcome,outcome_label,time,estimate,conf_low,conf_high,std_error,p_value,significant,ast_sequence_token_band_set,analysis_design_status,ast_sequence_token_band_width,ast_sequence_token_band,ast_sequence_token_lower_bound_inclusive,ast_sequence_token_upper_bound_exclusive,ast_sequence_token_specification,sample_type,ncloc_spec,time_mode,parse_exclusion_mode,panel
has_function_change_event,Any Function-Change Event,-6,0.0104933433404103,-0.133121108167277,0.154107794848097,0.0732726793406567,,FALSE,width20_80_139,post_hoc_exploratory_sensitivity,20,80-99,80,100,bounded_band,full,paper,calendar_month,all,strict_width20_80_139_band_80_99_full_paper_ncloc_calendar_month_all
has_function_change_event,Any Function-Change Event,-5,0.0101591353970098,-0.142480432901532,0.162798703695551,0.0778773307645619,,FALSE,width20_80_139,post_hoc_exploratory_sensitivity,20,80-99,80,100,bounded_band,full,paper,calendar_month,all,strict_width20_80_139_band_80_99_full_paper_ncloc_calendar_month_all
has_function_change_event,Any Function-Change Event,-4,-0.0432645133141271,-0.20478501634119,0.118255989712936,0.0824084199117668,,FALSE,width20_80_139,post_hoc_exploratory_sensitivity,20,80-99,80,100,bounded_band,full,paper,calendar_month,all,strict_width20_80_139_band_80_99_full_paper_ncloc_calendar_month_all
has_function_change_event,Any Function-Change Event,-3,-0.0405341454548751,-0.166445565846439,0.085377274936689,0.0642405206079409,,FALSE,width20_80_139,post_hoc_exploratory_sensitivity,20,80-99,80,100,bounded_band,full,paper,calendar_month,all,strict_width20_80_139_band_80_99_full_paper_ncloc_calendar_month_all
has_function_change_event,Any Function-Change Event,-2,0.145234504127803,-0.00349611713965323,0.29396512539526,0.0758829700344166,,FALSE,width20_80_139,post_hoc_exploratory_sensitivity,20,80-99,80,100,bounded_band,full,paper,calendar_month,all,strict_width20_80_139_band_80_99_full_paper_ncloc_calendar_month_all
has_function_change_event,Any Function-Change Event,0,0.162417211489832,0.045661637563548,0.279172785416116,0.059569170370553,,TRUE,width20_80_139,post_hoc_exploratory_sensitivity,20,80-99,80,100,bounded_band,full,paper,calendar_month,all,strict_width20_80_139_band_80_99_full_paper_ncloc_calendar_month_all
has_function_change_event,Any Function-Change Event,1,0.106181104100556,-0.0421859007460438,0.254548108947155,0.0756974514523467,,FALSE,width20_80_139,post_hoc_exploratory_sensitivity,20,80-99,80,100,bounded_band,full,paper,calendar_month,all,strict_width20_80_139_band_80_99_full_paper_ncloc_calendar_month_all
has_function_change_event,Any Function-Change Event,2,0.028425059060435,-0.118672515256885,0.175522633377755,0.0750497828149592,,FALSE,width20_80_139,post_hoc_exploratory_sensitivity,20,80-99,80,100,bounded_band,full,paper,calendar_month,all,strict_width20_80_139_band_80_99_full_paper_ncloc_calendar_month_all
has_function_change_event,Any Function-Change Event,3,-0.0383154416398284,-0.190098100940838,0.113467217661182,0.0774401322964337,,FALSE,width20_80_139,post_hoc_exploratory_sensitivity,20,80-99,80,100,bounded_band,full,paper,calendar_month,all,strict_width20_80_139_band_80_99_full_paper_ncloc_calendar_month_all
has_function_change_event,Any Function-Change Event,4,-0.111151697780416,-0.27332219068167,0.0510187951208384,0.0827400473985991,,FALSE,width20_80_139,post_hoc_exploratory_sensitivity,20,80-99,80,100,bounded_band,full,paper,calendar_month,all,strict_width20_80_139_band_80_99_full_paper_ncloc_calendar_month_all
