repo_name,time,dataset_source,latest_commit,python_file_count,files_analyzed,failure_count,agc_analysis_status,top_level_blocks_scored,agc_top_level_blocks,human_top_level_blocks,agc_top_level_block_ratio,function_blocks_scored,agc_function_blocks,human_function_blocks,agc_function_block_ratio,class_blocks_scored,agc_class_blocks,human_class_blocks,agc_class_block_ratio,ncloc_python_snapshot,python_snapshot_ncloc_matched,regular_python_files_counted,tokenized_files,fallback_files,ncloc_failure_count
R0uter/ss.conf-for-surge,2024-05,control,1b34dbb5be92aeec104591dad35623b17f715ef1,2,2,0,ok,10,1,9,0.1,10,1,9,0.1,0,0,0,,207,1,2,2,0,0
R0uter/ss.conf-for-surge,2024-06,control,1b34dbb5be92aeec104591dad35623b17f715ef1,2,2,0,ok,10,1,9,0.1,10,1,9,0.1,0,0,0,,207,1,2,2,0,0
R0uter/ss.conf-for-surge,2024-08,control,d9469ef5b524d25b6a93c130fad76a5f721b8656,2,2,0,ok,10,1,9,0.1,10,1,9,0.1,0,0,0,,207,1,2,2,0,0
R0uter/ss.conf-for-surge,2024-09,control,d9469ef5b524d25b6a93c130fad76a5f721b8656,2,2,0,ok,10,1,9,0.1,10,1,9,0.1,0,0,0,,207,1,2,2,0,0
R0uter/ss.conf-for-surge,2024-10,control,d9469ef5b524d25b6a93c130fad76a5f721b8656,2,2,0,ok,10,1,9,0.1,10,1,9,0.1,0,0,0,,207,1,2,2,0,0
R0uter/ss.conf-for-surge,2024-11,control,d9469ef5b524d25b6a93c130fad76a5f721b8656,2,2,0,ok,10,1,9,0.1,10,1,9,0.1,0,0,0,,207,1,2,2,0,0
R0uter/ss.conf-for-surge,2024-12,control,d9469ef5b524d25b6a93c130fad76a5f721b8656,2,2,0,ok,10,1,9,0.1,10,1,9,0.1,0,0,0,,207,1,2,2,0,0
R0uter/ss.conf-for-surge,2025-01,control,d9469ef5b524d25b6a93c130fad76a5f721b8656,2,2,0,ok,10,1,9,0.1,10,1,9,0.1,0,0,0,,207,1,2,2,0,0
R0uter/ss.conf-for-surge,2025-02,control,d9469ef5b524d25b6a93c130fad76a5f721b8656,2,2,0,ok,10,1,9,0.1,10,1,9,0.1,0,0,0,,207,1,2,2,0,0
R0uter/ss.conf-for-surge,2025-03,control,d9469ef5b524d25b6a93c130fad76a5f721b8656,2,2,0,ok,10,1,9,0.1,10,1,9,0.1,0,0,0,,207,1,2,2,0,0
R0uter/ss.conf-for-surge,2025-04,control,d9469ef5b524d25b6a93c130fad76a5f721b8656,2,2,0,ok,10,1,9,0.1,10,1,9,0.1,0,0,0,,207,1,2,2,0,0
R0uter/ss.conf-for-surge,2025-05,control,d9469ef5b524d25b6a93c130fad76a5f721b8656,2,2,0,ok,10,1,9,0.1,10,1,9,0.1,0,0,0,,207,1,2,2,0,0
R0uter/ss.conf-for-surge,2025-06,control,d9469ef5b524d25b6a93c130fad76a5f721b8656,2,2,0,ok,10,1,9,0.1,10,1,9,0.1,0,0,0,,207,1,2,2,0,0
R0uter/ss.conf-for-surge,2025-07,control,d9469ef5b524d25b6a93c130fad76a5f721b8656,2,2,0,ok,10,1,9,0.1,10,1,9,0.1,0,0,0,,207,1,2,2,0,0
R0uter/ss.conf-for-surge,2025-08,control,d9469ef5b524d25b6a93c130fad76a5f721b8656,2,2,0,ok,10,1,9,0.1,10,1,9,0.1,0,0,0,,207,1,2,2,0,0
Retmon403/cs2_cheats_for_python,2024-01,control,5faa2e69fc99b9728245067896f5d52fe7b5f1d7,10,10,0,ok,274,89,185,0.3248175182481752,4,1,3,0.25,270,88,182,0.32592592592592595,4113,1,10,10,0,0
Retmon403/cs2_cheats_for_python,2024-04,control,da0af66b555ac0c0dc0811d1f4d9abd24d9b6dc3,12,12,0,ok,285,94,191,0.3298245614035088,4,1,3,0.25,281,93,188,0.3309608540925267,4243,1,12,12,0,0
Retmon403/cs2_cheats_for_python,2024-05,control,da0af66b555ac0c0dc0811d1f4d9abd24d9b6dc3,12,12,0,ok,285,94,191,0.3298245614035088,4,1,3,0.25,281,93,188,0.3309608540925267,4243,1,12,12,0,0
Retmon403/cs2_cheats_for_python,2024-06,control,da0af66b555ac0c0dc0811d1f4d9abd24d9b6dc3,12,12,0,ok,285,94,191,0.3298245614035088,4,1,3,0.25,281,93,188,0.3309608540925267,4243,1,12,12,0,0
Retmon403/cs2_cheats_for_python,2024-07,control,da0af66b555ac0c0dc0811d1f4d9abd24d9b6dc3,12,12,0,ok,285,94,191,0.3298245614035088,4,1,3,0.25,281,93,188,0.3309608540925267,4243,1,12,12,0,0
Retmon403/cs2_cheats_for_python,2024-09,control,1732104c3490e152e94b4c7b528a72bc4fd21d79,10,10,0,ok,18,2,16,0.1111111111111111,6,2,4,0.3333333333333333,12,0,12,0.0,1008,1,10,10,0,0
Retmon403/cs2_cheats_for_python,2024-10,control,1732104c3490e152e94b4c7b528a72bc4fd21d79,10,10,0,ok,18,2,16,0.1111111111111111,6,2,4,0.3333333333333333,12,0,12,0.0,1008,1,10,10,0,0
Retmon403/cs2_cheats_for_python,2024-11,control,1732104c3490e152e94b4c7b528a72bc4fd21d79,10,10,0,ok,18,2,16,0.1111111111111111,6,2,4,0.3333333333333333,12,0,12,0.0,1008,1,10,10,0,0
Retmon403/cs2_cheats_for_python,2024-12,control,1732104c3490e152e94b4c7b528a72bc4fd21d79,10,10,0,ok,18,2,16,0.1111111111111111,6,2,4,0.3333333333333333,12,0,12,0.0,1008,1,10,10,0,0
Retmon403/cs2_cheats_for_python,2025-01,control,1732104c3490e152e94b4c7b528a72bc4fd21d79,10,10,0,ok,18,2,16,0.1111111111111111,6,2,4,0.3333333333333333,12,0,12,0.0,1008,1,10,10,0,0
Retmon403/cs2_cheats_for_python,2025-02,control,1732104c3490e152e94b4c7b528a72bc4fd21d79,10,10,0,ok,18,2,16,0.1111111111111111,6,2,4,0.3333333333333333,12,0,12,0.0,1008,1,10,10,0,0
Retmon403/cs2_cheats_for_python,2025-04,control,a5b73bc8014e3bf68867c4fb0a48f2609678349b,10,10,0,ok,18,2,16,0.1111111111111111,6,2,4,0.3333333333333333,12,0,12,0.0,1008,1,10,10,0,0
Retmon403/cs2_cheats_for_python,2025-05,control,a5b73bc8014e3bf68867c4fb0a48f2609678349b,10,10,0,ok,18,2,16,0.1111111111111111,6,2,4,0.3333333333333333,12,0,12,0.0,1008,1,10,10,0,0
Retmon403/cs2_cheats_for_python,2025-06,control,a5b73bc8014e3bf68867c4fb0a48f2609678349b,10,10,0,ok,18,2,16,0.1111111111111111,6,2,4,0.3333333333333333,12,0,12,0.0,1008,1,10,10,0,0
Retmon403/cs2_cheats_for_python,2025-07,control,a5b73bc8014e3bf68867c4fb0a48f2609678349b,10,10,0,ok,18,2,16,0.1111111111111111,6,2,4,0.3333333333333333,12,0,12,0.0,1008,1,10,10,0,0
Retmon403/cs2_cheats_for_python,2025-08,control,a5b73bc8014e3bf68867c4fb0a48f2609678349b,10,10,0,ok,18,2,16,0.1111111111111111,6,2,4,0.3333333333333333,12,0,12,0.0,1008,1,10,10,0,0
RobinWu218/ToST,2025-03,control,071ea98ffc84b4e4eb4f0c1167eae90b2bd11dd9,38,38,0,ok,125,25,100,0.2,90,25,65,0.2777777777777778,35,0,35,0.0,3798,1,38,38,0,0
RobinWu218/ToST,2025-04,control,071ea98ffc84b4e4eb4f0c1167eae90b2bd11dd9,38,38,0,ok,125,25,100,0.2,90,25,65,0.2777777777777778,35,0,35,0.0,3798,1,38,38,0,0
RobinWu218/ToST,2025-05,control,071ea98ffc84b4e4eb4f0c1167eae90b2bd11dd9,38,38,0,ok,125,25,100,0.2,90,25,65,0.2777777777777778,35,0,35,0.0,3798,1,38,38,0,0
RobinWu218/ToST,2025-06,control,071ea98ffc84b4e4eb4f0c1167eae90b2bd11dd9,38,38,0,ok,125,25,100,0.2,90,25,65,0.2777777777777778,35,0,35,0.0,3798,1,38,38,0,0
RobinWu218/ToST,2025-07,control,071ea98ffc84b4e4eb4f0c1167eae90b2bd11dd9,38,38,0,ok,125,25,100,0.2,90,25,65,0.2777777777777778,35,0,35,0.0,3798,1,38,38,0,0
RobinWu218/ToST,2025-08,control,071ea98ffc84b4e4eb4f0c1167eae90b2bd11dd9,38,38,0,ok,125,25,100,0.2,90,25,65,0.2777777777777778,35,0,35,0.0,3798,1,38,38,0,0
SEU-ProactiveSecurity-Group/LLM-PD,2025-02,control,b5bef9ca0b7f04b7ad8a39073612ea5356c72db9,15,15,0,ok,22,11,11,0.5,8,5,3,0.625,14,6,8,0.42857142857142855,1468,1,15,15,0,0
SEU-ProactiveSecurity-Group/LLM-PD,2025-03,control,b5bef9ca0b7f04b7ad8a39073612ea5356c72db9,15,15,0,ok,22,11,11,0.5,8,5,3,0.625,14,6,8,0.42857142857142855,1468,1,15,15,0,0
SEU-ProactiveSecurity-Group/LLM-PD,2025-05,control,fb34fb8051c2f0b2c1dc05a5cd73d5ebb516846b,15,15,0,ok,22,11,11,0.5,8,5,3,0.625,14,6,8,0.42857142857142855,1468,1,15,15,0,0
SEU-ProactiveSecurity-Group/LLM-PD,2025-06,control,fb34fb8051c2f0b2c1dc05a5cd73d5ebb516846b,15,15,0,ok,22,11,11,0.5,8,5,3,0.625,14,6,8,0.42857142857142855,1468,1,15,15,0,0
SEU-ProactiveSecurity-Group/LLM-PD,2025-07,control,fb34fb8051c2f0b2c1dc05a5cd73d5ebb516846b,15,15,0,ok,22,11,11,0.5,8,5,3,0.625,14,6,8,0.42857142857142855,1468,1,15,15,0,0
SEU-ProactiveSecurity-Group/LLM-PD,2025-08,control,fb34fb8051c2f0b2c1dc05a5cd73d5ebb516846b,15,15,0,ok,22,11,11,0.5,8,5,3,0.625,14,6,8,0.42857142857142855,1468,1,15,15,0,0
Simatwa/free-proxies,2024-12,control,d683920794eb6f7e81f847cb7c28075b40449cab,2,2,0,ok,10,2,8,0.2,7,2,5,0.2857142857142857,3,0,3,0.0,385,1,2,2,0,0
Simatwa/free-proxies,2025-01,control,d683920794eb6f7e81f847cb7c28075b40449cab,2,2,0,ok,10,2,8,0.2,7,2,5,0.2857142857142857,3,0,3,0.0,385,1,2,2,0,0
Simatwa/free-proxies,2025-02,control,d683920794eb6f7e81f847cb7c28075b40449cab,2,2,0,ok,10,2,8,0.2,7,2,5,0.2857142857142857,3,0,3,0.0,385,1,2,2,0,0
Simatwa/free-proxies,2025-03,control,d683920794eb6f7e81f847cb7c28075b40449cab,2,2,0,ok,10,2,8,0.2,7,2,5,0.2857142857142857,3,0,3,0.0,385,1,2,2,0,0
Simatwa/free-proxies,2025-04,control,d683920794eb6f7e81f847cb7c28075b40449cab,2,2,0,ok,10,2,8,0.2,7,2,5,0.2857142857142857,3,0,3,0.0,385,1,2,2,0,0
Simatwa/free-proxies,2025-05,control,d683920794eb6f7e81f847cb7c28075b40449cab,2,2,0,ok,10,2,8,0.2,7,2,5,0.2857142857142857,3,0,3,0.0,385,1,2,2,0,0
Simatwa/free-proxies,2025-06,control,d683920794eb6f7e81f847cb7c28075b40449cab,2,2,0,ok,10,2,8,0.2,7,2,5,0.2857142857142857,3,0,3,0.0,385,1,2,2,0,0
Simatwa/free-proxies,2025-07,control,d683920794eb6f7e81f847cb7c28075b40449cab,2,2,0,ok,10,2,8,0.2,7,2,5,0.2857142857142857,3,0,3,0.0,385,1,2,2,0,0
The-WhiteRabbit/dnfm_server,2024-09,control,27aef2893d5aafe85066fdc682f9ef1bc5fce2d6,6,6,0,ok,37,16,21,0.43243243243243246,31,16,15,0.5161290322580645,6,0,6,0.0,949,1,6,6,0,0
The-WhiteRabbit/dnfm_server,2024-10,control,27aef2893d5aafe85066fdc682f9ef1bc5fce2d6,6,6,0,ok,37,16,21,0.43243243243243246,31,16,15,0.5161290322580645,6,0,6,0.0,949,1,6,6,0,0
The-WhiteRabbit/dnfm_server,2024-11,control,27aef2893d5aafe85066fdc682f9ef1bc5fce2d6,6,6,0,ok,37,16,21,0.43243243243243246,31,16,15,0.5161290322580645,6,0,6,0.0,949,1,6,6,0,0
The-WhiteRabbit/dnfm_server,2024-12,control,27aef2893d5aafe85066fdc682f9ef1bc5fce2d6,6,6,0,ok,37,16,21,0.43243243243243246,31,16,15,0.5161290322580645,6,0,6,0.0,949,1,6,6,0,0
The-WhiteRabbit/dnfm_server,2025-01,control,27aef2893d5aafe85066fdc682f9ef1bc5fce2d6,6,6,0,ok,37,16,21,0.43243243243243246,31,16,15,0.5161290322580645,6,0,6,0.0,949,1,6,6,0,0
The-WhiteRabbit/dnfm_server,2025-02,control,27aef2893d5aafe85066fdc682f9ef1bc5fce2d6,6,6,0,ok,37,16,21,0.43243243243243246,31,16,15,0.5161290322580645,6,0,6,0.0,949,1,6,6,0,0
The-WhiteRabbit/dnfm_server,2025-03,control,27aef2893d5aafe85066fdc682f9ef1bc5fce2d6,6,6,0,ok,37,16,21,0.43243243243243246,31,16,15,0.5161290322580645,6,0,6,0.0,949,1,6,6,0,0
The-WhiteRabbit/dnfm_server,2025-04,control,27aef2893d5aafe85066fdc682f9ef1bc5fce2d6,6,6,0,ok,37,16,21,0.43243243243243246,31,16,15,0.5161290322580645,6,0,6,0.0,949,1,6,6,0,0
The-WhiteRabbit/dnfm_server,2025-05,control,27aef2893d5aafe85066fdc682f9ef1bc5fce2d6,6,6,0,ok,37,16,21,0.43243243243243246,31,16,15,0.5161290322580645,6,0,6,0.0,949,1,6,6,0,0
The-WhiteRabbit/dnfm_server,2025-06,control,27aef2893d5aafe85066fdc682f9ef1bc5fce2d6,6,6,0,ok,37,16,21,0.43243243243243246,31,16,15,0.5161290322580645,6,0,6,0.0,949,1,6,6,0,0
The-WhiteRabbit/dnfm_server,2025-07,control,27aef2893d5aafe85066fdc682f9ef1bc5fce2d6,6,6,0,ok,37,16,21,0.43243243243243246,31,16,15,0.5161290322580645,6,0,6,0.0,949,1,6,6,0,0
The-WhiteRabbit/dnfm_server,2025-08,control,27aef2893d5aafe85066fdc682f9ef1bc5fce2d6,6,6,0,ok,37,16,21,0.43243243243243246,31,16,15,0.5161290322580645,6,0,6,0.0,949,1,6,6,0,0
TheFocusedCoder/api-agent,2024-09,control,f8ffde215c91238ab844dc60531b179d6067a211,1,1,0,ok,2,1,1,0.5,1,0,1,0.0,1,1,0,1.0,66,1,1,1,0,0
TheFocusedCoder/api-agent,2024-10,control,f8ffde215c91238ab844dc60531b179d6067a211,1,1,0,ok,2,1,1,0.5,1,0,1,0.0,1,1,0,1.0,66,1,1,1,0,0
TheFocusedCoder/api-agent,2024-11,control,f8ffde215c91238ab844dc60531b179d6067a211,1,1,0,ok,2,1,1,0.5,1,0,1,0.0,1,1,0,1.0,66,1,1,1,0,0
TheFocusedCoder/api-agent,2024-12,control,f8ffde215c91238ab844dc60531b179d6067a211,1,1,0,ok,2,1,1,0.5,1,0,1,0.0,1,1,0,1.0,66,1,1,1,0,0
TheFocusedCoder/api-agent,2025-01,control,f8ffde215c91238ab844dc60531b179d6067a211,1,1,0,ok,2,1,1,0.5,1,0,1,0.0,1,1,0,1.0,66,1,1,1,0,0
TheFocusedCoder/api-agent,2025-02,control,f8ffde215c91238ab844dc60531b179d6067a211,1,1,0,ok,2,1,1,0.5,1,0,1,0.0,1,1,0,1.0,66,1,1,1,0,0
TheFocusedCoder/api-agent,2025-03,control,f8ffde215c91238ab844dc60531b179d6067a211,1,1,0,ok,2,1,1,0.5,1,0,1,0.0,1,1,0,1.0,66,1,1,1,0,0
TheFocusedCoder/api-agent,2025-04,control,f8ffde215c91238ab844dc60531b179d6067a211,1,1,0,ok,2,1,1,0.5,1,0,1,0.0,1,1,0,1.0,66,1,1,1,0,0
TheFocusedCoder/api-agent,2025-05,control,f8ffde215c91238ab844dc60531b179d6067a211,1,1,0,ok,2,1,1,0.5,1,0,1,0.0,1,1,0,1.0,66,1,1,1,0,0
TheFocusedCoder/api-agent,2025-06,control,f8ffde215c91238ab844dc60531b179d6067a211,1,1,0,ok,2,1,1,0.5,1,0,1,0.0,1,1,0,1.0,66,1,1,1,0,0
TheFocusedCoder/api-agent,2025-07,control,f8ffde215c91238ab844dc60531b179d6067a211,1,1,0,ok,2,1,1,0.5,1,0,1,0.0,1,1,0,1.0,66,1,1,1,0,0
TheFocusedCoder/api-agent,2025-08,control,f8ffde215c91238ab844dc60531b179d6067a211,1,1,0,ok,2,1,1,0.5,1,0,1,0.0,1,1,0,1.0,66,1,1,1,0,0
TianxingChen/RoboTwin,2025-07,control,8f0222543082deaa21e09a1f5c68e43544cf3309,0,0,0,ok,0,0,0,,0,0,0,,0,0,0,,0,1,0,0,0,0
TianxingChen/RoboTwin,2025-08,control,8f0222543082deaa21e09a1f5c68e43544cf3309,0,0,0,ok,0,0,0,,0,0,0,,0,0,0,,0,1,0,0,0,0
VirtualFlow/VFVS,2024-02,control,408299a0f106a08fa1792c63b3699453329cc2d6,4,4,0,ok,30,4,26,0.13333333333333333,30,4,26,0.13333333333333333,0,0,0,,1104,1,4,4,0,0
VirtualFlow/VFVS,2024-03,control,408299a0f106a08fa1792c63b3699453329cc2d6,4,4,0,ok,30,4,26,0.13333333333333333,30,4,26,0.13333333333333333,0,0,0,,1104,1,4,4,0,0
VirtualFlow/VFVS,2024-04,control,408299a0f106a08fa1792c63b3699453329cc2d6,4,4,0,ok,30,4,26,0.13333333333333333,30,4,26,0.13333333333333333,0,0,0,,1104,1,4,4,0,0
VirtualFlow/VFVS,2024-05,control,408299a0f106a08fa1792c63b3699453329cc2d6,4,4,0,ok,30,4,26,0.13333333333333333,30,4,26,0.13333333333333333,0,0,0,,1104,1,4,4,0,0
VirtualFlow/VFVS,2024-06,control,408299a0f106a08fa1792c63b3699453329cc2d6,4,4,0,ok,30,4,26,0.13333333333333333,30,4,26,0.13333333333333333,0,0,0,,1104,1,4,4,0,0
VirtualFlow/VFVS,2024-07,control,408299a0f106a08fa1792c63b3699453329cc2d6,4,4,0,ok,30,4,26,0.13333333333333333,30,4,26,0.13333333333333333,0,0,0,,1104,1,4,4,0,0
VirtualFlow/VFVS,2024-08,control,408299a0f106a08fa1792c63b3699453329cc2d6,4,4,0,ok,30,4,26,0.13333333333333333,30,4,26,0.13333333333333333,0,0,0,,1104,1,4,4,0,0
VirtualFlow/VFVS,2024-09,control,408299a0f106a08fa1792c63b3699453329cc2d6,4,4,0,ok,30,4,26,0.13333333333333333,30,4,26,0.13333333333333333,0,0,0,,1104,1,4,4,0,0
VirtualFlow/VFVS,2024-10,control,408299a0f106a08fa1792c63b3699453329cc2d6,4,4,0,ok,30,4,26,0.13333333333333333,30,4,26,0.13333333333333333,0,0,0,,1104,1,4,4,0,0
VirtualFlow/VFVS,2024-11,control,408299a0f106a08fa1792c63b3699453329cc2d6,4,4,0,ok,30,4,26,0.13333333333333333,30,4,26,0.13333333333333333,0,0,0,,1104,1,4,4,0,0
VirtualFlow/VFVS,2024-12,control,408299a0f106a08fa1792c63b3699453329cc2d6,4,4,0,ok,30,4,26,0.13333333333333333,30,4,26,0.13333333333333333,0,0,0,,1104,1,4,4,0,0
VirtualFlow/VFVS,2025-01,control,408299a0f106a08fa1792c63b3699453329cc2d6,4,4,0,ok,30,4,26,0.13333333333333333,30,4,26,0.13333333333333333,0,0,0,,1104,1,4,4,0,0
VirtualFlow/VFVS,2025-02,control,408299a0f106a08fa1792c63b3699453329cc2d6,4,4,0,ok,30,4,26,0.13333333333333333,30,4,26,0.13333333333333333,0,0,0,,1104,1,4,4,0,0
VirtualFlow/VFVS,2025-03,control,408299a0f106a08fa1792c63b3699453329cc2d6,4,4,0,ok,30,4,26,0.13333333333333333,30,4,26,0.13333333333333333,0,0,0,,1104,1,4,4,0,0
VirtualFlow/VFVS,2025-04,control,408299a0f106a08fa1792c63b3699453329cc2d6,4,4,0,ok,30,4,26,0.13333333333333333,30,4,26,0.13333333333333333,0,0,0,,1104,1,4,4,0,0
VirtualFlow/VFVS,2025-05,control,408299a0f106a08fa1792c63b3699453329cc2d6,4,4,0,ok,30,4,26,0.13333333333333333,30,4,26,0.13333333333333333,0,0,0,,1104,1,4,4,0,0
VirtualFlow/VFVS,2025-06,control,408299a0f106a08fa1792c63b3699453329cc2d6,4,4,0,ok,30,4,26,0.13333333333333333,30,4,26,0.13333333333333333,0,0,0,,1104,1,4,4,0,0
VirtualFlow/VFVS,2025-07,control,408299a0f106a08fa1792c63b3699453329cc2d6,4,4,0,ok,30,4,26,0.13333333333333333,30,4,26,0.13333333333333333,0,0,0,,1104,1,4,4,0,0
Wang-ML-Lab/unified-continual-learning,2024-01,control,ece69da47b40a18cd53cd89a4517c9b4c0ce29b5,38,38,0,ok,95,24,71,0.25263157894736843,58,22,36,0.3793103448275862,37,2,35,0.05405405405405406,4044,1,38,38,0,0
Wang-ML-Lab/unified-continual-learning,2024-02,control,ece69da47b40a18cd53cd89a4517c9b4c0ce29b5,38,38,0,ok,95,24,71,0.25263157894736843,58,22,36,0.3793103448275862,37,2,35,0.05405405405405406,4044,1,38,38,0,0
Wang-ML-Lab/unified-continual-learning,2024-03,control,ece69da47b40a18cd53cd89a4517c9b4c0ce29b5,38,38,0,ok,95,24,71,0.25263157894736843,58,22,36,0.3793103448275862,37,2,35,0.05405405405405406,4044,1,38,38,0,0
Wang-ML-Lab/unified-continual-learning,2024-04,control,ece69da47b40a18cd53cd89a4517c9b4c0ce29b5,38,38,0,ok,95,24,71,0.25263157894736843,58,22,36,0.3793103448275862,37,2,35,0.05405405405405406,4044,1,38,38,0,0
Wang-ML-Lab/unified-continual-learning,2024-05,control,ece69da47b40a18cd53cd89a4517c9b4c0ce29b5,38,38,0,ok,95,24,71,0.25263157894736843,58,22,36,0.3793103448275862,37,2,35,0.05405405405405406,4044,1,38,38,0,0
Wang-ML-Lab/unified-continual-learning,2024-06,control,ece69da47b40a18cd53cd89a4517c9b4c0ce29b5,38,38,0,ok,95,24,71,0.25263157894736843,58,22,36,0.3793103448275862,37,2,35,0.05405405405405406,4044,1,38,38,0,0
Wang-ML-Lab/unified-continual-learning,2024-07,control,ece69da47b40a18cd53cd89a4517c9b4c0ce29b5,38,38,0,ok,95,24,71,0.25263157894736843,58,22,36,0.3793103448275862,37,2,35,0.05405405405405406,4044,1,38,38,0,0
Wang-ML-Lab/unified-continual-learning,2024-08,control,ece69da47b40a18cd53cd89a4517c9b4c0ce29b5,38,38,0,ok,95,24,71,0.25263157894736843,58,22,36,0.3793103448275862,37,2,35,0.05405405405405406,4044,1,38,38,0,0
Wang-ML-Lab/unified-continual-learning,2024-09,control,ece69da47b40a18cd53cd89a4517c9b4c0ce29b5,38,38,0,ok,95,24,71,0.25263157894736843,58,22,36,0.3793103448275862,37,2,35,0.05405405405405406,4044,1,38,38,0,0
Wang-ML-Lab/unified-continual-learning,2024-10,control,ece69da47b40a18cd53cd89a4517c9b4c0ce29b5,38,38,0,ok,95,24,71,0.25263157894736843,58,22,36,0.3793103448275862,37,2,35,0.05405405405405406,4044,1,38,38,0,0
Wang-ML-Lab/unified-continual-learning,2024-11,control,ece69da47b40a18cd53cd89a4517c9b4c0ce29b5,38,38,0,ok,95,24,71,0.25263157894736843,58,22,36,0.3793103448275862,37,2,35,0.05405405405405406,4044,1,38,38,0,0
Wang-ML-Lab/unified-continual-learning,2024-12,control,ece69da47b40a18cd53cd89a4517c9b4c0ce29b5,38,38,0,ok,95,24,71,0.25263157894736843,58,22,36,0.3793103448275862,37,2,35,0.05405405405405406,4044,1,38,38,0,0
Wang-ML-Lab/unified-continual-learning,2025-02,control,b631651a1bc8e408cbf4d94bb3f4abb494c7b953,38,38,0,ok,95,24,71,0.25263157894736843,58,22,36,0.3793103448275862,37,2,35,0.05405405405405406,4044,1,38,38,0,0
Wang-ML-Lab/unified-continual-learning,2025-03,control,b631651a1bc8e408cbf4d94bb3f4abb494c7b953,38,38,0,ok,95,24,71,0.25263157894736843,58,22,36,0.3793103448275862,37,2,35,0.05405405405405406,4044,1,38,38,0,0
Wang-ML-Lab/unified-continual-learning,2025-04,control,b631651a1bc8e408cbf4d94bb3f4abb494c7b953,38,38,0,ok,95,24,71,0.25263157894736843,58,22,36,0.3793103448275862,37,2,35,0.05405405405405406,4044,1,38,38,0,0
Wang-ML-Lab/unified-continual-learning,2025-05,control,b631651a1bc8e408cbf4d94bb3f4abb494c7b953,38,38,0,ok,95,24,71,0.25263157894736843,58,22,36,0.3793103448275862,37,2,35,0.05405405405405406,4044,1,38,38,0,0
Wang-ML-Lab/unified-continual-learning,2025-06,control,b631651a1bc8e408cbf4d94bb3f4abb494c7b953,38,38,0,ok,95,24,71,0.25263157894736843,58,22,36,0.3793103448275862,37,2,35,0.05405405405405406,4044,1,38,38,0,0
Wang-ML-Lab/unified-continual-learning,2025-07,control,b631651a1bc8e408cbf4d94bb3f4abb494c7b953,38,38,0,ok,95,24,71,0.25263157894736843,58,22,36,0.3793103448275862,37,2,35,0.05405405405405406,4044,1,38,38,0,0
Wang-ML-Lab/unified-continual-learning,2025-08,control,b631651a1bc8e408cbf4d94bb3f4abb494c7b953,38,38,0,ok,95,24,71,0.25263157894736843,58,22,36,0.3793103448275862,37,2,35,0.05405405405405406,4044,1,38,38,0,0
adelatour11/androidtvbackground,2024-07,control,ff3845ffb8172920c0c224052b77fa81708c463e,4,4,0,ok,28,15,13,0.5357142857142857,28,15,13,0.5357142857142857,0,0,0,,622,1,4,4,0,0
adelatour11/androidtvbackground,2024-08,control,ff3845ffb8172920c0c224052b77fa81708c463e,4,4,0,ok,28,15,13,0.5357142857142857,28,15,13,0.5357142857142857,0,0,0,,622,1,4,4,0,0
adelatour11/androidtvbackground,2024-09,control,ff3845ffb8172920c0c224052b77fa81708c463e,4,4,0,ok,28,15,13,0.5357142857142857,28,15,13,0.5357142857142857,0,0,0,,622,1,4,4,0,0
adelatour11/androidtvbackground,2024-10,control,ff3845ffb8172920c0c224052b77fa81708c463e,4,4,0,ok,28,15,13,0.5357142857142857,28,15,13,0.5357142857142857,0,0,0,,622,1,4,4,0,0
adelatour11/androidtvbackground,2024-11,control,ff3845ffb8172920c0c224052b77fa81708c463e,4,4,0,ok,28,15,13,0.5357142857142857,28,15,13,0.5357142857142857,0,0,0,,622,1,4,4,0,0
adelatour11/androidtvbackground,2024-12,control,ff3845ffb8172920c0c224052b77fa81708c463e,4,4,0,ok,28,15,13,0.5357142857142857,28,15,13,0.5357142857142857,0,0,0,,622,1,4,4,0,0
adelatour11/androidtvbackground,2025-03,control,3887a623b0ad32405826237c132fec2625f83bbf,4,4,0,ok,35,15,20,0.42857142857142855,35,15,20,0.42857142857142855,0,0,0,,811,1,4,4,0,0
adelatour11/androidtvbackground,2025-04,control,3887a623b0ad32405826237c132fec2625f83bbf,4,4,0,ok,35,15,20,0.42857142857142855,35,15,20,0.42857142857142855,0,0,0,,811,1,4,4,0,0
adelatour11/androidtvbackground,2025-05,control,3887a623b0ad32405826237c132fec2625f83bbf,4,4,0,ok,35,15,20,0.42857142857142855,35,15,20,0.42857142857142855,0,0,0,,811,1,4,4,0,0
aj47/100x-orchestrator,2025-03,control,4fede5d1be8abff710a702ee2ee324e4aa329ba3,21,21,0,ok,152,27,125,0.17763157894736842,145,26,119,0.1793103448275862,7,1,6,0.14285714285714285,2506,1,21,21,0,0
aj47/100x-orchestrator,2025-04,control,4fede5d1be8abff710a702ee2ee324e4aa329ba3,21,21,0,ok,152,27,125,0.17763157894736842,145,26,119,0.1793103448275862,7,1,6,0.14285714285714285,2506,1,21,21,0,0
aj47/100x-orchestrator,2025-05,control,4fede5d1be8abff710a702ee2ee324e4aa329ba3,21,21,0,ok,152,27,125,0.17763157894736842,145,26,119,0.1793103448275862,7,1,6,0.14285714285714285,2506,1,21,21,0,0
