outcome,outcome_label,time,estimate,conf_low,conf_high,std_error,p_value,significant,ast_sequence_token_band,ast_sequence_token_lower_bound_inclusive,ast_sequence_token_upper_bound_exclusive,ast_sequence_token_specification,sample_type,ncloc_spec,time_mode,parse_exclusion_mode,panel
has_function_change_event,Any Function-Change Event,6,-0.023159462908712,-0.240796817462307,0.194477891644883,0.111039466608977,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),-6,-0.00868492291750394,-0.459253545611425,0.441883699776417,0.229881950354041,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),-5,0.0684940351048565,-0.228271896221548,0.365259966431261,0.151411189452247,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),-4,0.145821595832923,-0.240408146700171,0.532051338366017,0.197055991088313,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),-3,-0.0915723161160846,-0.401747320064983,0.218602687832814,0.158252553035152,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),-2,0.198414081294644,-0.209106046703952,0.605934209293239,0.207918432652344,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),0,0.320871405822401,0.00315572550748716,0.638587086137315,0.162099836895364,,TRUE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),1,0.0358969964097244,-0.331912990844155,0.403706983663604,0.187658156762183,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),2,-0.0589862831180821,-0.455016846567482,0.337044280331317,0.202056409923163,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),3,-0.234957573524426,-0.741432929357465,0.271517782308613,0.258405793792367,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),4,-0.097942579733427,-0.645543221390416,0.449658061923562,0.279388082478055,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),5,0.0224568281682632,-0.557928902589624,0.602842558926151,0.296115168754024,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),6,0.37536855005936,-0.519584916318161,1.27032201643688,0.456608911417102,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-6,0.00890357817954756,-0.389073643187122,0.406880799546217,0.203049602738097,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-5,-0.0350584976820642,-0.297773719189392,0.227656723825264,0.134038378320065,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-4,0.0320704715896817,-0.304016653143499,0.368157596322862,0.171473022823051,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-3,-0.0870376546384893,-0.365436155126899,0.191360845849921,0.142040051269597,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-2,0.0608969489710708,-0.325928147794569,0.447722045736711,0.197359743247776,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),0,0.308789471845457,0.0130094079655798,0.604569535725335,0.15090819585708,,TRUE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),1,0.0294241908226883,-0.293905720133909,0.352754101779285,0.164964240283978,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),2,-0.0126859377112746,-0.35925431669454,0.33388244127199,0.176820601522074,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),3,-0.238601751830381,-0.715433137924637,0.238229634263876,0.243281319435845,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),4,-0.162095850869573,-0.68101735014806,0.356825648408915,0.26475586697882,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),5,0.034065170166382,-0.516242657241938,0.584372997574702,0.280769299698122,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),6,0.437593022035341,-0.43075293901576,1.30593898308644,0.443033653597501,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-6,-0.0683814875824936,-0.420026119964288,0.283263144799301,0.179410526725405,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-5,0.127915341362513,-0.130339749144243,0.38617043186927,0.131762801278957,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-4,0.128411547476262,-0.176342710559133,0.433165805511656,0.155486866344589,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-3,-0.0474381916534835,-0.268962094874699,0.174085711567732,0.113022399602661,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-2,0.142725427310486,-0.117863740434416,0.403314595055388,0.132953657012705,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),0,0.15723072461445,-0.0779467882585016,0.392408237487402,0.119988526975996,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),1,-0.0410507806619372,-0.315597187450103,0.233495626126229,0.140074697340901,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),2,-0.119397574305008,-0.422883010723426,0.18408786211341,0.154839508376744,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),3,-0.139526808182486,-0.457836265725974,0.178782649361003,0.162402784460963,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),4,0.0798429830078608,-0.288513240291311,0.448199206307033,0.187936848622027,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),5,0.0834718923565223,-0.341331473501358,0.508275258214402,0.21673641115198,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),6,0.356879754078437,-0.280598223207929,0.994357731364802,0.325243865962432,,FALSE,60-69,60,70,bounded_band,full,paper,calendar_month,all,strict_band_60_69_full_paper_ncloc_calendar_month_all
