outcome,term,estimate,std_error,conf_low,conf_high,p_value,note,outcome_label,ast_sequence_token_band,ast_sequence_token_lower_bound_inclusive,ast_sequence_token_upper_bound_exclusive,ast_sequence_token_specification,sample_type,ncloc_spec,time_mode,parse_exclusion_mode,panel
agc_function_change_event_ratio,treat,-0.0307638823818661,0.0484100030523487,-0.12564748836447,0.0641197236007374,,Borusyak static treatment effect,AGC-Like Event Share | Positive-Event Month,90-99,90,100,bounded_band,ratio,paper,calendar_month,all,strict_band_90_99_ratio_paper_ncloc_calendar_month_all
