outcome,outcome_label,time,estimate,conf_low,conf_high,std_error,p_value,significant,ast_sequence_token_band,ast_sequence_token_lower_bound_inclusive,ast_sequence_token_upper_bound_exclusive,ast_sequence_token_specification,sample_type,ncloc_spec,time_mode,parse_exclusion_mode,panel
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),0,0.082125523172087,-0.152314064249632,0.316565110593806,0.119612034398836,,FALSE,120-129,120,130,bounded_band,full,paper,calendar_month,all,strict_band_120_129_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),1,0.14342287095576,-0.109075821767567,0.395921563679088,0.128825863634351,,FALSE,120-129,120,130,bounded_band,full,paper,calendar_month,all,strict_band_120_129_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),2,-0.0546313177016391,-0.290382320953687,0.181119685550409,0.120281124108188,,FALSE,120-129,120,130,bounded_band,full,paper,calendar_month,all,strict_band_120_129_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),3,-0.145422971590948,-0.458410540968919,0.167564597787022,0.159687535396924,,FALSE,120-129,120,130,bounded_band,full,paper,calendar_month,all,strict_band_120_129_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),4,-0.153930732620885,-0.519240025983112,0.211378560741342,0.186382292531748,,FALSE,120-129,120,130,bounded_band,full,paper,calendar_month,all,strict_band_120_129_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),5,-0.124953002864032,-0.520356624699912,0.270450618971848,0.201736541753,,FALSE,120-129,120,130,bounded_band,full,paper,calendar_month,all,strict_band_120_129_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),6,0.242921228077105,-0.260156457417927,0.745998913572136,0.256672288517873,,FALSE,120-129,120,130,bounded_band,full,paper,calendar_month,all,strict_band_120_129_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-6,-0.135721809062467,-0.523111641720269,0.251668023595335,0.197647873805001,,FALSE,120-129,120,130,bounded_band,full,paper,calendar_month,all,strict_band_120_129_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-5,-0.0310482211263808,-0.325959708207161,0.263863265954399,0.150465044428969,,FALSE,120-129,120,130,bounded_band,full,paper,calendar_month,all,strict_band_120_129_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-4,-0.162307059397583,-0.500736366316714,0.176122247521548,0.17266801373425,,FALSE,120-129,120,130,bounded_band,full,paper,calendar_month,all,strict_band_120_129_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-3,-0.0837650271378345,-0.328805473487164,0.161275419211495,0.125020635892515,,FALSE,120-129,120,130,bounded_band,full,paper,calendar_month,all,strict_band_120_129_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-2,-0.0619829718447213,-0.34462060568859,0.220654661999148,0.144202874410137,,FALSE,120-129,120,130,bounded_band,full,paper,calendar_month,all,strict_band_120_129_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),0,0.316588881741633,0.027096352113622,0.606081411369644,0.147700270218373,,TRUE,120-129,120,130,bounded_band,full,paper,calendar_month,all,strict_band_120_129_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),1,0.137555982801,-0.148948559765182,0.424060525367181,0.146175787023562,,FALSE,120-129,120,130,bounded_band,full,paper,calendar_month,all,strict_band_120_129_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),2,-0.00510900008656326,-0.313415453711155,0.303197453538028,0.157299211032955,,FALSE,120-129,120,130,bounded_band,full,paper,calendar_month,all,strict_band_120_129_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),3,0.0937458307402397,-0.26329247421547,0.450784135695949,0.182162400487607,,FALSE,120-129,120,130,bounded_band,full,paper,calendar_month,all,strict_band_120_129_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),4,-0.129631241235569,-0.506138155125842,0.246875672654705,0.192095364229731,,FALSE,120-129,120,130,bounded_band,full,paper,calendar_month,all,strict_band_120_129_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),5,0.0581073451181704,-0.378382214962854,0.494596905199195,0.22269875514338,,FALSE,120-129,120,130,bounded_band,full,paper,calendar_month,all,strict_band_120_129_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),6,0.277920913574533,-0.393702706134598,0.949544533283663,0.342665112096495,,FALSE,120-129,120,130,bounded_band,full,paper,calendar_month,all,strict_band_120_129_full_paper_ncloc_calendar_month_all
