panel,outcome,outcome_label,time,estimate,conf_low,conf_high,estimate_pct,conf_low_pct,conf_high_pct,significant
flexible,log_commits,Commits,-6,-0.0106010037048102,-0.301174478379819,0.279972470970199,-1.0545011098978097,-26.005134355969172,32.309338835876325,False
flexible,log_commits,Commits,-5,-0.060882503307555,-0.327650105963983,0.205885099348873,-5.906621011063207,-27.938488546967054,22.861202756288577,False
flexible,log_commits,Commits,-4,-0.170330808157774,-0.431337492081787,0.0906758757662382,-15.66142284496398,-35.036037445631976,9.491405955773203,False
flexible,log_commits,Commits,-3,0.0550437885760721,-0.212283988737648,0.322371565889792,5.658688009751445,-19.126500667851076,38.039758933791546,False
flexible,log_commits,Commits,-2,0.0749718572008498,-0.159632729329497,0.309576443731197,7.7853816634313455,-14.75431861341363,36.2847749159952,False
flexible,log_commits,Commits,0,0.478109007211915,0.22383895829218,0.73237905613165,61.30213047557411,25.086956103682656,108.00232179599045,True
flexible,log_commits,Commits,1,0.481379412441373,0.201492447872095,0.761266377010651,61.83051735526244,22.322699906117283,114.09857996571411,True
flexible,log_commits,Commits,2,0.220624401586914,-0.0999778722455334,0.541226675419361,24.685502583448326,-9.514255972229913,71.81131372159439,False
flexible,log_commits,Commits,3,-0.0127969369020965,-0.348651541311122,0.323057667506929,-1.2715404264965757,-29.4361026534117,38.134500733159584,False
flexible,log_commits,Commits,4,-0.0854529737033946,-0.436821530086189,0.265915582679399,-8.190368329129571,-35.39132718354925,30.462492109800476,False
flexible,log_commits,Commits,5,0.123464730610531,-0.240630966117727,0.487560427338789,13.141009969491769,-21.386831790851733,62.833891936020336,False
flexible,log_commits,Commits,6,-0.196702181823486,-0.697182722986874,0.303778359339903,-17.856476476871773,-50.201370528404354,35.49687066475249,False
flexible,log_lines_added,Lines Added,-6,0.115185401952685,-0.562342422552167,0.792713226457538,12.208145438069495,-43.012738327132574,120.938285733522,False
flexible,log_lines_added,Lines Added,-5,-0.0788862807505558,-0.673360984684633,0.515588423183521,-7.585498845314886,-49.000837995579495,67.46235992914988,False
