outcome,outcome_label,time,estimate,conf_low,conf_high,std_error,p_value,significant,panel,sample_type,ncloc_spec,time_mode,parse_exclusion_mode
log1p_function_change_events,Total Function-Change Events (log1p),6,-0.626246671507476,-1.69675776204541,0.444264419030457,0.546179127825476,,FALSE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-6,0.104009150862799,-0.485612742107359,0.693631043832958,0.300827496413346,,FALSE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-5,-0.0134724163533162,-0.449701463933323,0.422756631226691,0.222565840602044,,FALSE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-4,-0.0233747795713342,-0.541951422058491,0.495201862915822,0.264579919636304,,FALSE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-3,-0.000425549602312482,-0.453715318846441,0.452864219641816,0.231270290430678,,FALSE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-2,0.394127885904558,-0.15514850821158,0.943404280020697,0.28024305822252,,FALSE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),0,0.653092180536865,0.141552135716934,1.16463222535679,0.260989818785679,,TRUE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),1,0.434804180183644,-0.127565842285485,0.997174202652772,0.286923480851596,,FALSE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),2,0.136105957467819,-0.469153255190506,0.741365170126144,0.308805720744044,,FALSE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),3,-0.180114608251552,-0.831671289859218,0.471442073356114,0.332426878371258,,FALSE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),4,-0.598871235211251,-1.23135001667143,0.0336075462489249,0.322693255847029,,FALSE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),5,-0.145642548630951,-0.827133644969342,0.53584854770744,0.347699538948159,,FALSE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),6,-0.33138871673142,-1.22989978614289,0.56712235268005,0.458424015005852,,FALSE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-6,0.102155869985252,-0.499653752325095,0.703965492295599,0.307045725668544,,FALSE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-5,0.0685945464325117,-0.348602202076634,0.485791294941657,0.212855483933238,,FALSE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-4,0.0260578671386945,-0.401996098317401,0.45411183259479,0.218394880334743,,FALSE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-3,0.236377371136452,-0.253286196677048,0.726040938949951,0.249828350925255,,FALSE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-2,0.549694065223961,0.0298793101188521,1.06950882032907,0.265211609747504,,TRUE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),0,0.771475546166674,0.185037407435481,1.35791368489787,0.299203132005711,,TRUE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),1,0.611425237098611,-0.0377529889384033,1.26060346313562,0.33121338063113,,FALSE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),2,0.383972285450552,-0.320241666550059,1.08818623745116,0.359292832653373,,FALSE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),3,-0.0860798492353352,-0.798155199465477,0.625995500994807,0.36330375011742,,FALSE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),4,-0.47181616263516,-1.17081645290005,0.227184127629735,0.356632801155559,,FALSE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),5,-0.260827507832873,-0.994223818744175,0.472568803078429,0.374181791281277,,FALSE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),6,-0.611255926081447,-1.61816313424092,0.395651282078023,0.513728167428301,,FALSE,strict_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
