repo_name,time,scan_group,paper_match_status,metric,paper_value,our_value,diff,abs_diff,identical
ArpiarSaundersLab/annsql,2024-09,control,both,static_analysis_warnings,36.0,36.0,0.0,0.0,True
ArpiarSaundersLab/annsql,2024-10,control,both,static_analysis_warnings,38.0,39.0,1.0,1.0,False
ArpiarSaundersLab/annsql,2024-11,control,both,static_analysis_warnings,46.0,47.0,1.0,1.0,False
ArpiarSaundersLab/annsql,2024-12,control,both,static_analysis_warnings,46.0,47.0,1.0,1.0,False
ArpiarSaundersLab/annsql,2025-01,control,both,static_analysis_warnings,69.0,70.0,1.0,1.0,False
ArpiarSaundersLab/annsql,2025-02,control,both,static_analysis_warnings,139.0,140.0,1.0,1.0,False
ArpiarSaundersLab/annsql,2025-03,control,both,static_analysis_warnings,153.0,154.0,1.0,1.0,False
ArpiarSaundersLab/annsql,2025-04,control,both,static_analysis_warnings,153.0,154.0,1.0,1.0,False
ArpiarSaundersLab/annsql,2025-05,control,both,static_analysis_warnings,153.0,154.0,1.0,1.0,False
ArpiarSaundersLab/annsql,2025-06,control,left_only,static_analysis_warnings,,154.0,,,False
ArpiarSaundersLab/annsql,2025-07,control,left_only,static_analysis_warnings,,154.0,,,False
ArpiarSaundersLab/annsql,2025-08,control,left_only,static_analysis_warnings,,154.0,,,False
BalancerMaxis/multisig-ops,2024-01,control,both,static_analysis_warnings,426.0,443.0,17.0,17.0,False
BalancerMaxis/multisig-ops,2024-02,control,both,static_analysis_warnings,434.0,451.0,17.0,17.0,False
BalancerMaxis/multisig-ops,2024-03,control,both,static_analysis_warnings,438.0,455.0,17.0,17.0,False
BalancerMaxis/multisig-ops,2024-04,control,both,static_analysis_warnings,443.0,460.0,17.0,17.0,False
BalancerMaxis/multisig-ops,2024-05,control,both,static_analysis_warnings,449.0,466.0,17.0,17.0,False
BalancerMaxis/multisig-ops,2024-06,control,both,static_analysis_warnings,454.0,471.0,17.0,17.0,False
BalancerMaxis/multisig-ops,2024-07,control,both,static_analysis_warnings,459.0,476.0,17.0,17.0,False
BalancerMaxis/multisig-ops,2024-08,control,both,static_analysis_warnings,460.0,477.0,17.0,17.0,False
BalancerMaxis/multisig-ops,2024-09,control,both,static_analysis_warnings,458.0,474.0,16.0,16.0,False
BalancerMaxis/multisig-ops,2024-10,control,both,static_analysis_warnings,460.0,476.0,16.0,16.0,False
BalancerMaxis/multisig-ops,2024-11,control,both,static_analysis_warnings,463.0,479.0,16.0,16.0,False
BalancerMaxis/multisig-ops,2024-12,control,both,static_analysis_warnings,464.0,481.0,17.0,17.0,False
BalancerMaxis/multisig-ops,2025-01,control,both,static_analysis_warnings,469.0,486.0,17.0,17.0,False
BalancerMaxis/multisig-ops,2025-02,control,both,static_analysis_warnings,477.0,492.0,15.0,15.0,False
BalancerMaxis/multisig-ops,2025-03,control,both,static_analysis_warnings,482.0,495.0,13.0,13.0,False
BalancerMaxis/multisig-ops,2025-04,control,both,static_analysis_warnings,482.0,496.0,14.0,14.0,False
BalancerMaxis/multisig-ops,2025-05,control,both,static_analysis_warnings,491.0,506.0,15.0,15.0,False
BalancerMaxis/multisig-ops,2025-06,control,both,static_analysis_warnings,498.0,512.0,14.0,14.0,False
BalancerMaxis/multisig-ops,2025-07,control,both,static_analysis_warnings,476.0,484.0,8.0,8.0,False
BalancerMaxis/multisig-ops,2025-08,control,both,static_analysis_warnings,474.0,484.0,10.0,10.0,False
Benzauber/convert-commander,2024-11,control,both,static_analysis_warnings,62.0,74.0,12.0,12.0,False
Benzauber/convert-commander,2024-12,control,both,static_analysis_warnings,62.0,74.0,12.0,12.0,False
Benzauber/convert-commander,2025-01,control,both,static_analysis_warnings,268.0,278.0,10.0,10.0,False
Benzauber/convert-commander,2025-02,control,both,static_analysis_warnings,268.0,278.0,10.0,10.0,False
Benzauber/convert-commander,2025-03,control,both,static_analysis_warnings,271.0,283.0,12.0,12.0,False
Benzauber/convert-commander,2025-04,control,both,static_analysis_warnings,271.0,283.0,12.0,12.0,False
Benzauber/convert-commander,2025-05,control,both,static_analysis_warnings,270.0,283.0,13.0,13.0,False
Benzauber/convert-commander,2025-06,control,both,static_analysis_warnings,271.0,287.0,16.0,16.0,False
Benzauber/convert-commander,2025-07,control,both,static_analysis_warnings,271.0,287.0,16.0,16.0,False
Benzauber/convert-commander,2025-08,control,both,static_analysis_warnings,274.0,290.0,16.0,16.0,False
BiancoChiu/iOSRealRun-cli-18,2024-02,control,both,static_analysis_warnings,9.0,9.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2024-03,control,both,static_analysis_warnings,9.0,9.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2024-04,control,both,static_analysis_warnings,9.0,9.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2024-05,control,both,static_analysis_warnings,9.0,9.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2024-06,control,both,static_analysis_warnings,9.0,9.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2024-07,control,both,static_analysis_warnings,9.0,9.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2024-08,control,both,static_analysis_warnings,9.0,9.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2024-09,control,both,static_analysis_warnings,9.0,9.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2024-10,control,both,static_analysis_warnings,9.0,9.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2024-11,control,both,static_analysis_warnings,9.0,9.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2024-12,control,both,static_analysis_warnings,9.0,9.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2025-01,control,both,static_analysis_warnings,9.0,9.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2025-02,control,both,static_analysis_warnings,11.0,12.0,1.0,1.0,False
BiancoChiu/iOSRealRun-cli-18,2025-03,control,both,static_analysis_warnings,9.0,10.0,1.0,1.0,False
BiancoChiu/iOSRealRun-cli-18,2025-04,control,both,static_analysis_warnings,9.0,10.0,1.0,1.0,False
BiancoChiu/iOSRealRun-cli-18,2025-05,control,both,static_analysis_warnings,9.0,10.0,1.0,1.0,False
BiancoChiu/iOSRealRun-cli-18,2025-06,control,both,static_analysis_warnings,9.0,10.0,1.0,1.0,False
BiancoChiu/iOSRealRun-cli-18,2025-07,control,left_only,static_analysis_warnings,,10.0,,,False
BiancoChiu/iOSRealRun-cli-18,2025-08,control,left_only,static_analysis_warnings,,10.0,,,False
C4NU/Paddie,2024-01,control,both,static_analysis_warnings,73.0,75.0,2.0,2.0,False
C4NU/Paddie,2024-02,control,both,static_analysis_warnings,77.0,79.0,2.0,2.0,False
C4NU/Paddie,2024-03,control,both,static_analysis_warnings,77.0,79.0,2.0,2.0,False
C4NU/Paddie,2024-04,control,both,static_analysis_warnings,77.0,79.0,2.0,2.0,False
C4NU/Paddie,2024-05,control,both,static_analysis_warnings,77.0,79.0,2.0,2.0,False
C4NU/Paddie,2024-06,control,both,static_analysis_warnings,77.0,79.0,2.0,2.0,False
C4NU/Paddie,2024-07,control,both,static_analysis_warnings,77.0,79.0,2.0,2.0,False
C4NU/Paddie,2024-08,control,both,static_analysis_warnings,77.0,79.0,2.0,2.0,False
C4NU/Paddie,2024-09,control,both,static_analysis_warnings,77.0,79.0,2.0,2.0,False
C4NU/Paddie,2024-10,control,both,static_analysis_warnings,77.0,79.0,2.0,2.0,False
C4NU/Paddie,2024-11,control,both,static_analysis_warnings,77.0,79.0,2.0,2.0,False
C4NU/Paddie,2024-12,control,both,static_analysis_warnings,77.0,79.0,2.0,2.0,False
C4NU/Paddie,2025-01,control,both,static_analysis_warnings,77.0,79.0,2.0,2.0,False
C4NU/Paddie,2025-02,control,both,static_analysis_warnings,77.0,79.0,2.0,2.0,False
C4NU/Paddie,2025-03,control,both,static_analysis_warnings,61.0,63.0,2.0,2.0,False
C4NU/Paddie,2025-04,control,left_only,static_analysis_warnings,,63.0,,,False
C4NU/Paddie,2025-05,control,left_only,static_analysis_warnings,,63.0,,,False
C4NU/Paddie,2025-06,control,left_only,static_analysis_warnings,,63.0,,,False
C4NU/Paddie,2025-07,control,left_only,static_analysis_warnings,,63.0,,,False
C4NU/Paddie,2025-08,control,left_only,static_analysis_warnings,,63.0,,,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-05,control,both,static_analysis_warnings,246.0,207.0,-39.0,39.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-06,control,both,static_analysis_warnings,246.0,207.0,-39.0,39.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-07,control,both,static_analysis_warnings,403.0,374.0,-29.0,29.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-08,control,both,static_analysis_warnings,403.0,374.0,-29.0,29.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-09,control,both,static_analysis_warnings,403.0,374.0,-29.0,29.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-10,control,both,static_analysis_warnings,415.0,390.0,-25.0,25.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-11,control,both,static_analysis_warnings,415.0,390.0,-25.0,25.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-12,control,both,static_analysis_warnings,415.0,390.0,-25.0,25.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2025-01,control,both,static_analysis_warnings,401.0,376.0,-25.0,25.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2025-02,control,both,static_analysis_warnings,402.0,377.0,-25.0,25.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2025-03,control,both,static_analysis_warnings,378.0,355.0,-23.0,23.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2025-04,control,both,static_analysis_warnings,377.0,354.0,-23.0,23.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2025-05,control,both,static_analysis_warnings,377.0,354.0,-23.0,23.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2025-06,control,both,static_analysis_warnings,377.0,354.0,-23.0,23.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2025-07,control,both,static_analysis_warnings,377.0,354.0,-23.0,23.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2025-08,control,both,static_analysis_warnings,379.0,362.0,-17.0,17.0,False
Drchip61/Dual_SAM,2024-03,control,both,static_analysis_warnings,207.0,194.0,-13.0,13.0,False
Drchip61/Dual_SAM,2024-04,control,both,static_analysis_warnings,207.0,194.0,-13.0,13.0,False
Drchip61/Dual_SAM,2024-05,control,both,static_analysis_warnings,207.0,194.0,-13.0,13.0,False
Drchip61/Dual_SAM,2024-06,control,both,static_analysis_warnings,207.0,194.0,-13.0,13.0,False
Drchip61/Dual_SAM,2024-07,control,both,static_analysis_warnings,207.0,194.0,-13.0,13.0,False
Drchip61/Dual_SAM,2024-08,control,both,static_analysis_warnings,207.0,194.0,-13.0,13.0,False
Drchip61/Dual_SAM,2024-09,control,both,static_analysis_warnings,207.0,194.0,-13.0,13.0,False
Drchip61/Dual_SAM,2024-10,control,both,static_analysis_warnings,207.0,194.0,-13.0,13.0,False
Drchip61/Dual_SAM,2024-11,control,both,static_analysis_warnings,207.0,194.0,-13.0,13.0,False
Drchip61/Dual_SAM,2024-12,control,both,static_analysis_warnings,207.0,194.0,-13.0,13.0,False
Drchip61/Dual_SAM,2025-01,control,left_only,static_analysis_warnings,,194.0,,,False
Drchip61/Dual_SAM,2025-02,control,left_only,static_analysis_warnings,,194.0,,,False
Drchip61/Dual_SAM,2025-03,control,left_only,static_analysis_warnings,,194.0,,,False
Drchip61/Dual_SAM,2025-04,control,left_only,static_analysis_warnings,,194.0,,,False
Drchip61/Dual_SAM,2025-05,control,left_only,static_analysis_warnings,,194.0,,,False
Drchip61/Dual_SAM,2025-06,control,left_only,static_analysis_warnings,,194.0,,,False
Drchip61/Dual_SAM,2025-07,control,left_only,static_analysis_warnings,,194.0,,,False
Drchip61/Dual_SAM,2025-08,control,left_only,static_analysis_warnings,,194.0,,,False
EURAC-EEBgroup/brick-llm,2024-09,control,both,static_analysis_warnings,8.0,8.0,0.0,0.0,True
EURAC-EEBgroup/brick-llm,2024-10,control,both,static_analysis_warnings,14.0,24.0,10.0,10.0,False
EURAC-EEBgroup/brick-llm,2024-11,control,both,static_analysis_warnings,14.0,25.0,11.0,11.0,False
EURAC-EEBgroup/brick-llm,2024-12,control,both,static_analysis_warnings,16.0,27.0,11.0,11.0,False
EURAC-EEBgroup/brick-llm,2025-01,control,both,static_analysis_warnings,15.0,26.0,11.0,11.0,False
EURAC-EEBgroup/brick-llm,2025-02,control,both,static_analysis_warnings,15.0,26.0,11.0,11.0,False
EURAC-EEBgroup/brick-llm,2025-03,control,both,static_analysis_warnings,20.0,32.0,12.0,12.0,False
EURAC-EEBgroup/brick-llm,2025-04,control,both,static_analysis_warnings,20.0,32.0,12.0,12.0,False
EURAC-EEBgroup/brick-llm,2025-05,control,both,static_analysis_warnings,20.0,32.0,12.0,12.0,False
EURAC-EEBgroup/brick-llm,2025-06,control,left_only,static_analysis_warnings,,32.0,,,False
EURAC-EEBgroup/brick-llm,2025-07,control,left_only,static_analysis_warnings,,32.0,,,False
EURAC-EEBgroup/brick-llm,2025-08,control,left_only,static_analysis_warnings,,32.0,,,False
Envious-Data/Env-KB,2024-01,control,both,static_analysis_warnings,,1.0,,,False
Envious-Data/Env-KB,2024-02,control,both,static_analysis_warnings,,1.0,,,False
Envious-Data/Env-KB,2024-03,control,both,static_analysis_warnings,,1.0,,,False
Envious-Data/Env-KB,2024-04,control,both,static_analysis_warnings,1.0,1.0,0.0,0.0,True
Envious-Data/Env-KB,2024-05,control,left_only,static_analysis_warnings,,1.0,,,False
Envious-Data/Env-KB,2024-06,control,left_only,static_analysis_warnings,,1.0,,,False
Envious-Data/Env-KB,2024-07,control,left_only,static_analysis_warnings,,1.0,,,False
Envious-Data/Env-KB,2024-08,control,left_only,static_analysis_warnings,,1.0,,,False
Envious-Data/Env-KB,2024-09,control,left_only,static_analysis_warnings,,1.0,,,False
Envious-Data/Env-KB,2024-10,control,left_only,static_analysis_warnings,,1.0,,,False
Envious-Data/Env-KB,2024-11,control,left_only,static_analysis_warnings,,1.0,,,False
Envious-Data/Env-KB,2024-12,control,left_only,static_analysis_warnings,,1.0,,,False
Envious-Data/Env-KB,2025-01,control,left_only,static_analysis_warnings,,1.0,,,False
Envious-Data/Env-KB,2025-02,control,left_only,static_analysis_warnings,,1.0,,,False
Envious-Data/Env-KB,2025-03,control,left_only,static_analysis_warnings,,1.0,,,False
Envious-Data/Env-KB,2025-04,control,left_only,static_analysis_warnings,,1.0,,,False
Envious-Data/Env-KB,2025-05,control,left_only,static_analysis_warnings,,1.0,,,False
Envious-Data/Env-KB,2025-06,control,left_only,static_analysis_warnings,,1.0,,,False
Envious-Data/Env-KB,2025-07,control,left_only,static_analysis_warnings,,1.0,,,False
Envious-Data/Env-KB,2025-08,control,left_only,static_analysis_warnings,,1.0,,,False
Event-AHU/OpenEvDET,2024-06,control,both,static_analysis_warnings,0.0,0.0,0.0,0.0,True
Event-AHU/OpenEvDET,2024-07,control,both,static_analysis_warnings,0.0,0.0,0.0,0.0,True
Event-AHU/OpenEvDET,2024-08,control,both,static_analysis_warnings,0.0,0.0,0.0,0.0,True
Event-AHU/OpenEvDET,2024-09,control,both,static_analysis_warnings,0.0,0.0,0.0,0.0,True
Event-AHU/OpenEvDET,2024-10,control,both,static_analysis_warnings,0.0,0.0,0.0,0.0,True
Event-AHU/OpenEvDET,2024-11,control,both,static_analysis_warnings,0.0,0.0,0.0,0.0,True
Event-AHU/OpenEvDET,2024-12,control,both,static_analysis_warnings,0.0,0.0,0.0,0.0,True
Event-AHU/OpenEvDET,2025-01,control,both,static_analysis_warnings,0.0,0.0,0.0,0.0,True
Event-AHU/OpenEvDET,2025-02,control,both,static_analysis_warnings,166.0,186.0,20.0,20.0,False
Event-AHU/OpenEvDET,2025-03,control,both,static_analysis_warnings,166.0,186.0,20.0,20.0,False
Event-AHU/OpenEvDET,2025-04,control,both,static_analysis_warnings,166.0,186.0,20.0,20.0,False
Event-AHU/OpenEvDET,2025-05,control,both,static_analysis_warnings,392.0,433.0,41.0,41.0,False
Event-AHU/OpenEvDET,2025-06,control,both,static_analysis_warnings,392.0,433.0,41.0,41.0,False
Event-AHU/OpenEvDET,2025-07,control,both,static_analysis_warnings,392.0,433.0,41.0,41.0,False
Event-AHU/OpenEvDET,2025-08,control,both,static_analysis_warnings,388.0,429.0,41.0,41.0,False
FFY0/AdaKV,2024-06,control,both,static_analysis_warnings,65.0,64.0,-1.0,1.0,False
FFY0/AdaKV,2024-07,control,both,static_analysis_warnings,70.0,67.0,-3.0,3.0,False
FFY0/AdaKV,2024-08,control,both,static_analysis_warnings,74.0,74.0,0.0,0.0,True
FFY0/AdaKV,2024-09,control,both,static_analysis_warnings,74.0,74.0,0.0,0.0,True
FFY0/AdaKV,2024-10,control,both,static_analysis_warnings,74.0,74.0,0.0,0.0,True
FFY0/AdaKV,2024-11,control,both,static_analysis_warnings,85.0,83.0,-2.0,2.0,False
FFY0/AdaKV,2024-12,control,both,static_analysis_warnings,85.0,83.0,-2.0,2.0,False
FFY0/AdaKV,2025-01,control,both,static_analysis_warnings,95.0,92.0,-3.0,3.0,False
FFY0/AdaKV,2025-02,control,both,static_analysis_warnings,95.0,92.0,-3.0,3.0,False
FFY0/AdaKV,2025-03,control,both,static_analysis_warnings,95.0,92.0,-3.0,3.0,False
FFY0/AdaKV,2025-04,control,both,static_analysis_warnings,95.0,92.0,-3.0,3.0,False
FFY0/AdaKV,2025-05,control,both,static_analysis_warnings,95.0,92.0,-3.0,3.0,False
FFY0/AdaKV,2025-06,control,both,static_analysis_warnings,95.0,92.0,-3.0,3.0,False
FFY0/AdaKV,2025-07,control,left_only,static_analysis_warnings,,92.0,,,False
FFY0/AdaKV,2025-08,control,left_only,static_analysis_warnings,,92.0,,,False
FMInference/FlexiGen,2024-01,control,both,static_analysis_warnings,,10016.0,,,False
FMInference/FlexiGen,2024-02,control,both,static_analysis_warnings,,10016.0,,,False
FMInference/FlexiGen,2024-03,control,both,static_analysis_warnings,,10016.0,,,False
FMInference/FlexiGen,2024-04,control,both,static_analysis_warnings,8924.0,10018.0,1094.0,1094.0,False
FMInference/FlexiGen,2024-05,control,both,static_analysis_warnings,8924.0,10018.0,1094.0,1094.0,False
FMInference/FlexiGen,2024-06,control,both,static_analysis_warnings,8924.0,10018.0,1094.0,1094.0,False
FMInference/FlexiGen,2024-07,control,both,static_analysis_warnings,8924.0,10018.0,1094.0,1094.0,False
FMInference/FlexiGen,2024-08,control,both,static_analysis_warnings,8924.0,10018.0,1094.0,1094.0,False
FMInference/FlexiGen,2024-09,control,both,static_analysis_warnings,8924.0,10018.0,1094.0,1094.0,False
FMInference/FlexiGen,2024-10,control,both,static_analysis_warnings,8925.0,10020.0,1095.0,1095.0,False
FMInference/FlexiGen,2024-11,control,left_only,static_analysis_warnings,,10020.0,,,False
FMInference/FlexiGen,2024-12,control,left_only,static_analysis_warnings,,10020.0,,,False
FMInference/FlexiGen,2025-01,control,left_only,static_analysis_warnings,,10020.0,,,False
FMInference/FlexiGen,2025-02,control,left_only,static_analysis_warnings,,10020.0,,,False
FMInference/FlexiGen,2025-03,control,left_only,static_analysis_warnings,,10020.0,,,False
FMInference/FlexiGen,2025-04,control,left_only,static_analysis_warnings,,10020.0,,,False
FMInference/FlexiGen,2025-05,control,left_only,static_analysis_warnings,,10020.0,,,False
FMInference/FlexiGen,2025-06,control,left_only,static_analysis_warnings,,10020.0,,,False
FMInference/FlexiGen,2025-07,control,left_only,static_analysis_warnings,,10020.0,,,False
FMInference/FlexiGen,2025-08,control,left_only,static_analysis_warnings,,10020.0,,,False
FaceAdapter/Face-Adapter,2024-05,control,both,static_analysis_warnings,107.0,148.0,41.0,41.0,False
FaceAdapter/Face-Adapter,2024-06,control,left_only,static_analysis_warnings,,148.0,,,False
FaceAdapter/Face-Adapter,2024-07,control,left_only,static_analysis_warnings,,148.0,,,False
FaceAdapter/Face-Adapter,2024-08,control,left_only,static_analysis_warnings,,148.0,,,False
FaceAdapter/Face-Adapter,2024-09,control,left_only,static_analysis_warnings,,148.0,,,False
FaceAdapter/Face-Adapter,2024-10,control,left_only,static_analysis_warnings,,148.0,,,False
FaceAdapter/Face-Adapter,2024-11,control,left_only,static_analysis_warnings,,148.0,,,False
FaceAdapter/Face-Adapter,2024-12,control,left_only,static_analysis_warnings,,148.0,,,False
FaceAdapter/Face-Adapter,2025-01,control,left_only,static_analysis_warnings,,148.0,,,False
FaceAdapter/Face-Adapter,2025-02,control,left_only,static_analysis_warnings,,148.0,,,False
FaceAdapter/Face-Adapter,2025-03,control,left_only,static_analysis_warnings,,148.0,,,False
FaceAdapter/Face-Adapter,2025-04,control,left_only,static_analysis_warnings,,148.0,,,False
FaceAdapter/Face-Adapter,2025-05,control,left_only,static_analysis_warnings,,148.0,,,False
FaceAdapter/Face-Adapter,2025-06,control,left_only,static_analysis_warnings,,148.0,,,False
FaceAdapter/Face-Adapter,2025-07,control,left_only,static_analysis_warnings,,148.0,,,False
FaceAdapter/Face-Adapter,2025-08,control,left_only,static_analysis_warnings,,148.0,,,False
FlipperPA/peregrine,2024-01,control,both,static_analysis_warnings,,12.0,,,False
FlipperPA/peregrine,2024-02,control,both,static_analysis_warnings,,12.0,,,False
FlipperPA/peregrine,2024-03,control,both,static_analysis_warnings,,12.0,,,False
FlipperPA/peregrine,2024-04,control,both,static_analysis_warnings,,12.0,,,False
FlipperPA/peregrine,2024-05,control,both,static_analysis_warnings,,12.0,,,False
FlipperPA/peregrine,2024-06,control,both,static_analysis_warnings,,12.0,,,False
FlipperPA/peregrine,2024-07,control,both,static_analysis_warnings,,12.0,,,False
FlipperPA/peregrine,2024-08,control,both,static_analysis_warnings,,12.0,,,False
FlipperPA/peregrine,2024-09,control,both,static_analysis_warnings,,12.0,,,False
FlipperPA/peregrine,2024-10,control,both,static_analysis_warnings,,12.0,,,False
FlipperPA/peregrine,2024-11,control,both,static_analysis_warnings,,12.0,,,False
FlipperPA/peregrine,2024-12,control,both,static_analysis_warnings,12.0,12.0,0.0,0.0,True
FlipperPA/peregrine,2025-01,control,left_only,static_analysis_warnings,,12.0,,,False
FlipperPA/peregrine,2025-02,control,left_only,static_analysis_warnings,,12.0,,,False
FlipperPA/peregrine,2025-03,control,left_only,static_analysis_warnings,,12.0,,,False
FlipperPA/peregrine,2025-04,control,left_only,static_analysis_warnings,,12.0,,,False
FlipperPA/peregrine,2025-05,control,left_only,static_analysis_warnings,,12.0,,,False
FlipperPA/peregrine,2025-06,control,left_only,static_analysis_warnings,,12.0,,,False
FlipperPA/peregrine,2025-07,control,left_only,static_analysis_warnings,,12.0,,,False
FlipperPA/peregrine,2025-08,control,left_only,static_analysis_warnings,,12.0,,,False
FolhaSP/mosaico,2024-11,control,both,static_analysis_warnings,38.0,10.0,-28.0,28.0,False
FolhaSP/mosaico,2024-12,control,both,static_analysis_warnings,38.0,11.0,-27.0,27.0,False
FolhaSP/mosaico,2025-01,control,both,static_analysis_warnings,38.0,11.0,-27.0,27.0,False
FolhaSP/mosaico,2025-02,control,both,static_analysis_warnings,34.0,8.0,-26.0,26.0,False
FolhaSP/mosaico,2025-03,control,both,static_analysis_warnings,59.0,11.0,-48.0,48.0,False
FolhaSP/mosaico,2025-04,control,both,static_analysis_warnings,59.0,11.0,-48.0,48.0,False
FolhaSP/mosaico,2025-05,control,both,static_analysis_warnings,59.0,11.0,-48.0,48.0,False
FolhaSP/mosaico,2025-06,control,both,static_analysis_warnings,59.0,11.0,-48.0,48.0,False
FolhaSP/mosaico,2025-07,control,both,static_analysis_warnings,65.0,13.0,-52.0,52.0,False
FolhaSP/mosaico,2025-08,control,left_only,static_analysis_warnings,,13.0,,,False
GispoCoding/qgis-venv-creator,2024-02,control,both,static_analysis_warnings,4.0,1.0,-3.0,3.0,False
GispoCoding/qgis-venv-creator,2024-03,control,both,static_analysis_warnings,4.0,1.0,-3.0,3.0,False
GispoCoding/qgis-venv-creator,2024-04,control,left_only,static_analysis_warnings,,1.0,,,False
