repo_name,time,scan_group,paper_match_status,metric,paper_value,our_value,diff,abs_diff,identical
LearningCircuit/local-deep-research,2025-03,treatment,both,ncloc,12126.0,15051.0,2925.0,2925.0,False
getsentry/sentry,2025-06,treatment,both,technical_debt,120791.0,123683.0,2892.0,2892.0,False
PostHog/posthog,2024-08,treatment,both,technical_debt,50130.0,47293.0,-2837.0,2837.0,False
LearningCircuit/local-deep-research,2025-06,treatment,both,technical_debt,7288.0,10116.0,2828.0,2828.0,False
keephq/keep,2024-12,treatment,both,technical_debt,12619.0,15436.0,2817.0,2817.0,False
keephq/keep,2024-11,treatment,both,technical_debt,12188.0,14967.0,2779.0,2779.0,False
ethyca/fides,2024-06,treatment,both,technical_debt,15037.0,12265.0,-2772.0,2772.0,False
TextGeneratorio/text-generator.io,2025-05,treatment,both,technical_debt,20589.0,23319.0,2730.0,2730.0,False
ethyca/fides,2024-07,treatment,both,technical_debt,15274.0,12547.0,-2727.0,2727.0,False
TextGeneratorio/text-generator.io,2025-04,treatment,both,technical_debt,20554.0,23277.0,2723.0,2723.0,False
TextGeneratorio/text-generator.io,2025-06,treatment,both,technical_debt,20281.0,23001.0,2720.0,2720.0,False
Anemll/Anemll,2025-07,treatment,both,technical_debt,4799.0,2097.0,-2702.0,2702.0,False
TextGeneratorio/text-generator.io,2024-07,treatment,both,technical_debt,21909.0,24602.0,2693.0,2693.0,False
TextGeneratorio/text-generator.io,2024-08,treatment,both,technical_debt,21944.0,24637.0,2693.0,2693.0,False
TextGeneratorio/text-generator.io,2024-06,treatment,both,technical_debt,21914.0,24607.0,2693.0,2693.0,False
TextGeneratorio/text-generator.io,2024-05,treatment,both,technical_debt,21914.0,24607.0,2693.0,2693.0,False
TextGeneratorio/text-generator.io,2024-01,treatment,both,technical_debt,21904.0,24597.0,2693.0,2693.0,False
TextGeneratorio/text-generator.io,2024-10,treatment,both,technical_debt,21944.0,24637.0,2693.0,2693.0,False
TextGeneratorio/text-generator.io,2024-03,treatment,both,technical_debt,21904.0,24597.0,2693.0,2693.0,False
TextGeneratorio/text-generator.io,2024-02,treatment,both,technical_debt,21904.0,24597.0,2693.0,2693.0,False
TextGeneratorio/text-generator.io,2024-09,treatment,both,technical_debt,21944.0,24637.0,2693.0,2693.0,False
TextGeneratorio/text-generator.io,2024-04,treatment,both,technical_debt,21904.0,24597.0,2693.0,2693.0,False
yeagerai/genlayer-studio,2024-10,treatment,both,ncloc,15724.0,18342.0,2618.0,2618.0,False
TextGeneratorio/text-generator.io,2024-11,treatment,both,technical_debt,19776.0,22373.0,2597.0,2597.0,False
TextGeneratorio/text-generator.io,2025-01,treatment,both,ncloc,62492.0,59897.0,-2595.0,2595.0,False
TextGeneratorio/text-generator.io,2024-07,treatment,both,ncloc,78148.0,75553.0,-2595.0,2595.0,False
TextGeneratorio/text-generator.io,2024-06,treatment,both,ncloc,78148.0,75553.0,-2595.0,2595.0,False
TextGeneratorio/text-generator.io,2025-02,treatment,both,ncloc,62498.0,59903.0,-2595.0,2595.0,False
TextGeneratorio/text-generator.io,2024-08,treatment,both,ncloc,78457.0,75862.0,-2595.0,2595.0,False
TextGeneratorio/text-generator.io,2025-06,treatment,both,ncloc,64476.0,61881.0,-2595.0,2595.0,False
TextGeneratorio/text-generator.io,2024-10,treatment,both,ncloc,78457.0,75862.0,-2595.0,2595.0,False
TextGeneratorio/text-generator.io,2024-09,treatment,both,ncloc,78457.0,75862.0,-2595.0,2595.0,False
TextGeneratorio/text-generator.io,2024-05,treatment,both,ncloc,78148.0,75553.0,-2595.0,2595.0,False
TextGeneratorio/text-generator.io,2025-05,treatment,both,ncloc,65058.0,62463.0,-2595.0,2595.0,False
TextGeneratorio/text-generator.io,2024-03,treatment,both,ncloc,78124.0,75529.0,-2595.0,2595.0,False
TextGeneratorio/text-generator.io,2024-04,treatment,both,ncloc,78124.0,75529.0,-2595.0,2595.0,False
TextGeneratorio/text-generator.io,2025-04,treatment,both,ncloc,66233.0,63638.0,-2595.0,2595.0,False
TextGeneratorio/text-generator.io,2024-02,treatment,both,ncloc,78124.0,75529.0,-2595.0,2595.0,False
TextGeneratorio/text-generator.io,2025-03,treatment,both,ncloc,62499.0,59904.0,-2595.0,2595.0,False
TextGeneratorio/text-generator.io,2024-12,treatment,both,ncloc,61662.0,59067.0,-2595.0,2595.0,False
TextGeneratorio/text-generator.io,2024-01,treatment,both,ncloc,78124.0,75529.0,-2595.0,2595.0,False
TextGeneratorio/text-generator.io,2024-11,treatment,both,ncloc,61667.0,59072.0,-2595.0,2595.0,False
TextGeneratorio/text-generator.io,2025-01,treatment,both,technical_debt,19900.0,22492.0,2592.0,2592.0,False
TextGeneratorio/text-generator.io,2024-12,treatment,both,technical_debt,19796.0,22388.0,2592.0,2592.0,False
TextGeneratorio/text-generator.io,2025-03,treatment,both,technical_debt,19900.0,22492.0,2592.0,2592.0,False
TextGeneratorio/text-generator.io,2025-02,treatment,both,technical_debt,19900.0,22492.0,2592.0,2592.0,False
TextGeneratorio/text-generator.io,2025-08,treatment,both,ncloc,72672.0,70085.0,-2587.0,2587.0,False
TextGeneratorio/text-generator.io,2025-07,treatment,both,ncloc,71455.0,68868.0,-2587.0,2587.0,False
yeagerai/genlayer-studio,2024-09,treatment,both,ncloc,13299.0,15868.0,2569.0,2569.0,False
airweave-ai/airweave,2025-04,treatment,both,technical_debt,2664.0,5232.0,2568.0,2568.0,False
getsentry/sentry,2025-07,treatment,both,technical_debt,240292.0,242848.0,2556.0,2556.0,False
whiteducksoftware/flock,2025-08,treatment,both,ncloc,30948.0,33463.0,2515.0,2515.0,False
ethyca/fides,2024-05,treatment,both,technical_debt,14472.0,11963.0,-2509.0,2509.0,False
yeagerai/genlayer-studio,2025-04,treatment,both,technical_debt,1105.0,3603.0,2498.0,2498.0,False
Anemll/Anemll,2025-06,treatment,both,technical_debt,3921.0,1490.0,-2431.0,2431.0,False
ethyca/fides,2024-04,treatment,both,technical_debt,13683.0,11254.0,-2429.0,2429.0,False
HelpingAI/Webscout,2025-08,control,both,technical_debt,16539.0,18946.0,2407.0,2407.0,False
HelpingAI/Webscout,2025-07,control,both,technical_debt,16827.0,19214.0,2387.0,2387.0,False
PostHog/posthog,2025-01,treatment,both,technical_debt,61380.0,63748.0,2368.0,2368.0,False
yeagerai/genlayer-studio,2025-07,treatment,both,technical_debt,1573.0,3903.0,2330.0,2330.0,False
HelpingAI/Webscout,2025-04,control,both,technical_debt,12395.0,14724.0,2329.0,2329.0,False
airweave-ai/airweave,2025-03,treatment,both,technical_debt,1905.0,4228.0,2323.0,2323.0,False
getsentry/sentry,2025-08,treatment,both,technical_debt,233110.0,235420.0,2310.0,2310.0,False
yeagerai/genlayer-studio,2025-06,treatment,both,technical_debt,1494.0,3784.0,2290.0,2290.0,False
PostHog/posthog,2025-03,treatment,both,cognitive_complexity,69652.0,71936.0,2284.0,2284.0,False
PostHog/posthog,2024-09,treatment,both,technical_debt,52474.0,50190.0,-2284.0,2284.0,False
yeagerai/genlayer-studio,2025-08,treatment,both,technical_debt,1660.0,3942.0,2282.0,2282.0,False
PostHog/posthog,2025-04,treatment,both,static_analysis_warnings,11374.0,13652.0,2278.0,2278.0,False
HelpingAI/Webscout,2025-06,control,both,technical_debt,17467.0,19724.0,2257.0,2257.0,False
getsentry/sentry,2025-02,treatment,both,code_smells,15845.0,18091.0,2246.0,2246.0,False
yeagerai/genlayer-studio,2025-05,treatment,both,technical_debt,1443.0,3676.0,2233.0,2233.0,False
PostHog/posthog,2025-04,treatment,both,code_smells,11012.0,13226.0,2214.0,2214.0,False
zauberzeug/nicegui,2024-11,treatment,both,bugs,4466.0,2276.0,-2190.0,2190.0,False
zauberzeug/nicegui,2025-02,treatment,both,bugs,4466.0,2278.0,-2188.0,2188.0,False
zauberzeug/nicegui,2025-01,treatment,both,bugs,4466.0,2278.0,-2188.0,2188.0,False
zauberzeug/nicegui,2025-03,treatment,both,bugs,4466.0,2278.0,-2188.0,2188.0,False
zauberzeug/nicegui,2024-12,treatment,both,bugs,4466.0,2278.0,-2188.0,2188.0,False
keephq/keep,2024-07,treatment,both,technical_debt,7927.0,10110.0,2183.0,2183.0,False
VirtualFlow/VFVS,2024-06,control,both,cognitive_complexity,2524.0,344.0,-2180.0,2180.0,False
VirtualFlow/VFVS,2024-07,control,both,cognitive_complexity,2524.0,344.0,-2180.0,2180.0,False
VirtualFlow/VFVS,2024-01,control,both,cognitive_complexity,2524.0,344.0,-2180.0,2180.0,False
VirtualFlow/VFVS,2024-08,control,both,cognitive_complexity,2524.0,344.0,-2180.0,2180.0,False
VirtualFlow/VFVS,2025-05,control,both,cognitive_complexity,2524.0,344.0,-2180.0,2180.0,False
VirtualFlow/VFVS,2025-03,control,both,cognitive_complexity,2524.0,344.0,-2180.0,2180.0,False
VirtualFlow/VFVS,2025-04,control,both,cognitive_complexity,2524.0,344.0,-2180.0,2180.0,False
VirtualFlow/VFVS,2024-04,control,both,cognitive_complexity,2524.0,344.0,-2180.0,2180.0,False
VirtualFlow/VFVS,2024-02,control,both,cognitive_complexity,2524.0,344.0,-2180.0,2180.0,False
VirtualFlow/VFVS,2024-05,control,both,cognitive_complexity,2524.0,344.0,-2180.0,2180.0,False
VirtualFlow/VFVS,2025-02,control,both,cognitive_complexity,2524.0,344.0,-2180.0,2180.0,False
VirtualFlow/VFVS,2024-03,control,both,cognitive_complexity,2524.0,344.0,-2180.0,2180.0,False
VirtualFlow/VFVS,2024-10,control,both,cognitive_complexity,2524.0,344.0,-2180.0,2180.0,False
VirtualFlow/VFVS,2024-09,control,both,cognitive_complexity,2524.0,344.0,-2180.0,2180.0,False
VirtualFlow/VFVS,2025-01,control,both,cognitive_complexity,2524.0,344.0,-2180.0,2180.0,False
VirtualFlow/VFVS,2024-12,control,both,cognitive_complexity,2524.0,344.0,-2180.0,2180.0,False
VirtualFlow/VFVS,2024-11,control,both,cognitive_complexity,2524.0,344.0,-2180.0,2180.0,False
VirtualFlow/VFVS,2025-07,control,both,cognitive_complexity,2524.0,344.0,-2180.0,2180.0,False
VirtualFlow/VFVS,2025-06,control,both,cognitive_complexity,2524.0,344.0,-2180.0,2180.0,False
keephq/keep,2024-08,treatment,both,technical_debt,8255.0,10407.0,2152.0,2152.0,False
zauberzeug/nicegui,2025-08,treatment,both,bugs,2688.0,601.0,-2087.0,2087.0,False
zauberzeug/nicegui,2025-07,treatment,both,bugs,2688.0,602.0,-2086.0,2086.0,False
zauberzeug/nicegui,2025-05,treatment,both,bugs,2688.0,602.0,-2086.0,2086.0,False
zauberzeug/nicegui,2025-06,treatment,both,bugs,2688.0,602.0,-2086.0,2086.0,False
zauberzeug/nicegui,2025-05,treatment,both,static_analysis_warnings,23403.0,25429.0,2026.0,2026.0,False
zauberzeug/nicegui,2025-07,treatment,both,static_analysis_warnings,23421.0,25445.0,2024.0,2024.0,False
zauberzeug/nicegui,2025-06,treatment,both,static_analysis_warnings,23405.0,25428.0,2023.0,2023.0,False
zauberzeug/nicegui,2025-08,treatment,both,static_analysis_warnings,23423.0,25446.0,2023.0,2023.0,False
ethyca/fides,2024-03,treatment,both,technical_debt,12970.0,11032.0,-1938.0,1938.0,False
keephq/keep,2024-04,treatment,both,technical_debt,6354.0,8284.0,1930.0,1930.0,False
golemfoundation/octant,2025-03,control,both,ncloc,86850.0,88777.0,1927.0,1927.0,False
airweave-ai/airweave,2025-02,treatment,both,technical_debt,1436.0,3360.0,1924.0,1924.0,False
keephq/keep,2024-05,treatment,both,technical_debt,6535.0,8442.0,1907.0,1907.0,False
HelpingAI/Webscout,2025-05,control,both,technical_debt,15562.0,17449.0,1887.0,1887.0,False
ethyca/fides,2024-12,treatment,both,technical_debt,16186.0,14303.0,-1883.0,1883.0,False
PostHog/posthog,2025-05,treatment,both,static_analysis_warnings,12392.0,14272.0,1880.0,1880.0,False
PennyLaneAI/catalyst,2025-08,control,both,technical_debt,3447.0,1599.0,-1848.0,1848.0,False
PostHog/posthog,2025-02,treatment,both,cognitive_complexity,65955.0,67802.0,1847.0,1847.0,False
PostHog/posthog,2025-05,treatment,both,code_smells,11978.0,13825.0,1847.0,1847.0,False
keephq/keep,2024-06,treatment,both,technical_debt,7013.0,8855.0,1842.0,1842.0,False
getsentry/sentry,2025-02,treatment,both,static_analysis_warnings,16665.0,18500.0,1835.0,1835.0,False
ethyca/fides,2025-01,treatment,both,technical_debt,16262.0,14447.0,-1815.0,1815.0,False
PostHog/posthog,2024-10,treatment,both,technical_debt,53472.0,51661.0,-1811.0,1811.0,False
PennyLaneAI/catalyst,2025-07,control,both,technical_debt,3398.0,1612.0,-1786.0,1786.0,False
PennyLaneAI/catalyst,2025-06,control,both,technical_debt,3381.0,1614.0,-1767.0,1767.0,False
keephq/keep,2024-03,treatment,both,technical_debt,5278.0,7042.0,1764.0,1764.0,False
ethyca/fides,2024-11,treatment,both,technical_debt,15958.0,14202.0,-1756.0,1756.0,False
ethyca/fides,2024-10,treatment,both,technical_debt,15884.0,14140.0,-1744.0,1744.0,False
PostHog/posthog,2025-03,treatment,both,static_analysis_warnings,11359.0,13094.0,1735.0,1735.0,False
zauberzeug/nicegui,2024-05,treatment,both,bugs,2205.0,473.0,-1732.0,1732.0,False
zauberzeug/nicegui,2024-06,treatment,both,bugs,2206.0,474.0,-1732.0,1732.0,False
zauberzeug/nicegui,2024-07,treatment,both,bugs,2206.0,474.0,-1732.0,1732.0,False
zauberzeug/nicegui,2024-01,treatment,both,bugs,2203.0,471.0,-1732.0,1732.0,False
zauberzeug/nicegui,2024-04,treatment,both,bugs,2205.0,473.0,-1732.0,1732.0,False
zauberzeug/nicegui,2024-02,treatment,both,bugs,2204.0,472.0,-1732.0,1732.0,False
zauberzeug/nicegui,2024-03,treatment,both,bugs,2204.0,472.0,-1732.0,1732.0,False
trycua/cua,2025-04,treatment,both,technical_debt,2650.0,4343.0,1693.0,1693.0,False
PostHog/posthog,2025-03,treatment,both,code_smells,10997.0,12690.0,1693.0,1693.0,False
PostHog/posthog,2025-02,treatment,both,static_analysis_warnings,10999.0,12689.0,1690.0,1690.0,False
keephq/keep,2024-02,treatment,both,technical_debt,5485.0,7139.0,1654.0,1654.0,False
PostHog/posthog,2025-02,treatment,both,code_smells,10641.0,12286.0,1645.0,1645.0,False
zauberzeug/nicegui,2024-07,treatment,both,static_analysis_warnings,21558.0,23199.0,1641.0,1641.0,False
zauberzeug/nicegui,2024-06,treatment,both,static_analysis_warnings,21558.0,23196.0,1638.0,1638.0,False
PostHog/posthog,2025-08,treatment,both,code_smells,13795.0,15432.0,1637.0,1637.0,False
DataDog/integrations-core,2024-01,treatment,both,ncloc,409310.0,407677.0,-1633.0,1633.0,False
zauberzeug/nicegui,2024-05,treatment,both,static_analysis_warnings,21555.0,23188.0,1633.0,1633.0,False
zauberzeug/nicegui,2024-04,treatment,both,static_analysis_warnings,21548.0,23178.0,1630.0,1630.0,False
PostHog/posthog,2024-12,treatment,both,technical_debt,59108.0,60737.0,1629.0,1629.0,False
zauberzeug/nicegui,2024-03,treatment,both,static_analysis_warnings,21545.0,23169.0,1624.0,1624.0,False
PostHog/posthog,2025-08,treatment,both,static_analysis_warnings,14291.0,15909.0,1618.0,1618.0,False
PennyLaneAI/catalyst,2025-05,control,both,technical_debt,3162.0,1561.0,-1601.0,1601.0,False
getsentry/sentry,2024-01,treatment,both,code_smells,12963.0,14562.0,1599.0,1599.0,False
ethyca/fides,2024-09,treatment,both,technical_debt,15533.0,13942.0,-1591.0,1591.0,False
zauberzeug/nicegui,2024-02,treatment,both,static_analysis_warnings,21529.0,23120.0,1591.0,1591.0,False
PostHog/posthog,2025-01,treatment,both,static_analysis_warnings,10069.0,11651.0,1582.0,1582.0,False
odoo/industry,2024-11,control,both,ncloc,85458.0,83880.0,-1578.0,1578.0,False
samuelgursky/davinci-resolve-mcp,2025-04,treatment,both,technical_debt,2589.0,4165.0,1576.0,1576.0,False
samuelgursky/davinci-resolve-mcp,2025-03,treatment,both,technical_debt,2589.0,4165.0,1576.0,1576.0,False
PostHog/posthog,2025-01,treatment,both,cognitive_complexity,60692.0,62265.0,1573.0,1573.0,False
PennyLaneAI/catalyst,2025-04,control,both,technical_debt,3116.0,1544.0,-1572.0,1572.0,False
PostHog/posthog,2025-07,treatment,both,static_analysis_warnings,13496.0,15066.0,1570.0,1570.0,False
PostHog/posthog,2025-07,treatment,both,code_smells,13058.0,14625.0,1567.0,1567.0,False
KroMiose/nekro-agent,2025-07,treatment,both,technical_debt,5605.0,7169.0,1564.0,1564.0,False
getsentry/sentry,2025-06,treatment,both,code_smells,17537.0,19091.0,1554.0,1554.0,False
KroMiose/nekro-agent,2025-08,treatment,both,technical_debt,5652.0,7206.0,1554.0,1554.0,False
PennyLaneAI/catalyst,2025-03,control,both,technical_debt,3046.0,1498.0,-1548.0,1548.0,False
getsentry/sentry,2025-01,treatment,both,code_smells,15211.0,16757.0,1546.0,1546.0,False
PennyLaneAI/catalyst,2025-02,control,both,technical_debt,3018.0,1480.0,-1538.0,1538.0,False
PostHog/posthog,2025-01,treatment,both,code_smells,9746.0,11278.0,1532.0,1532.0,False
PostHog/posthog,2025-06,treatment,both,static_analysis_warnings,13064.0,14584.0,1520.0,1520.0,False
getsentry/sentry,2024-05,treatment,both,code_smells,14245.0,15763.0,1518.0,1518.0,False
getsentry/sentry,2024-09,treatment,both,code_smells,15125.0,16642.0,1517.0,1517.0,False
aio-libs/aiohttp,2024-02,control,both,technical_debt,4346.0,2836.0,-1510.0,1510.0,False
getsentry/sentry,2024-04,treatment,both,code_smells,13317.0,14825.0,1508.0,1508.0,False
getsentry/sentry,2024-12,treatment,both,code_smells,15179.0,16687.0,1508.0,1508.0,False
PennyLaneAI/catalyst,2025-01,control,both,technical_debt,2972.0,1465.0,-1507.0,1507.0,False
zauberzeug/nicegui,2024-01,treatment,both,static_analysis_warnings,21438.0,22943.0,1505.0,1505.0,False
getsentry/sentry,2024-08,treatment,both,code_smells,14939.0,16434.0,1495.0,1495.0,False
PostHog/posthog,2025-06,treatment,both,code_smells,12657.0,14151.0,1494.0,1494.0,False
aio-libs/aiohttp,2024-09,control,both,technical_debt,4400.0,2906.0,-1494.0,1494.0,False
airweave-ai/airweave,2025-01,treatment,both,technical_debt,1075.0,2561.0,1486.0,1486.0,False
lancedb/lancedb,2025-07,control,both,technical_debt,2200.0,3683.0,1483.0,1483.0,False
PennyLaneAI/catalyst,2024-11,control,both,technical_debt,2940.0,1459.0,-1481.0,1481.0,False
aio-libs/aiohttp,2024-03,control,both,technical_debt,4152.0,2671.0,-1481.0,1481.0,False
aio-libs/aiohttp,2024-04,control,both,technical_debt,4320.0,2839.0,-1481.0,1481.0,False
PostHog/posthog,2024-12,treatment,both,cognitive_complexity,57995.0,59474.0,1479.0,1479.0,False
getsentry/sentry,2024-10,treatment,both,code_smells,15219.0,16698.0,1479.0,1479.0,False
PennyLaneAI/catalyst,2024-09,control,both,technical_debt,2974.0,1498.0,-1476.0,1476.0,False
aio-libs/aiohttp,2024-06,control,both,technical_debt,4320.0,2844.0,-1476.0,1476.0,False
aio-libs/aiohttp,2024-05,control,both,technical_debt,4320.0,2844.0,-1476.0,1476.0,False
keephq/keep,2024-01,treatment,both,technical_debt,5136.0,6608.0,1472.0,1472.0,False
PennyLaneAI/catalyst,2024-10,control,both,technical_debt,2989.0,1518.0,-1471.0,1471.0,False
lancedb/lancedb,2024-12,control,both,technical_debt,1717.0,3186.0,1469.0,1469.0,False
ethyca/fides,2024-02,treatment,both,technical_debt,12000.0,10534.0,-1466.0,1466.0,False
airweave-ai/airweave,2025-05,treatment,both,technical_debt,4378.0,5843.0,1465.0,1465.0,False
getsentry/sentry,2024-06,treatment,both,code_smells,14297.0,15760.0,1463.0,1463.0,False
lancedb/lancedb,2024-11,control,both,technical_debt,1530.0,2993.0,1463.0,1463.0,False
getsentry/sentry,2025-07,treatment,both,code_smells,25633.0,27094.0,1461.0,1461.0,False
PennyLaneAI/catalyst,2024-12,control,both,technical_debt,3035.0,1576.0,-1459.0,1459.0,False
getsentry/sentry,2024-11,treatment,both,code_smells,15273.0,16731.0,1458.0,1458.0,False
getsentry/sentry,2024-07,treatment,both,code_smells,14608.0,16063.0,1455.0,1455.0,False
aio-libs/aiohttp,2024-01,control,both,technical_debt,4111.0,2660.0,-1451.0,1451.0,False
PostHog/posthog,2024-11,treatment,both,cognitive_complexity,55625.0,57075.0,1450.0,1450.0,False
cgevans/qslib,2025-05,treatment,both,cognitive_complexity,1573.0,127.0,-1446.0,1446.0,False
lancedb/lancedb,2025-05,control,both,technical_debt,2155.0,3598.0,1443.0,1443.0,False
lancedb/lancedb,2025-04,control,both,technical_debt,2143.0,3583.0,1440.0,1440.0,False
KroMiose/nekro-agent,2025-06,treatment,both,technical_debt,5077.0,6516.0,1439.0,1439.0,False
lancedb/lancedb,2025-06,control,both,technical_debt,2193.0,3631.0,1438.0,1438.0,False
getsentry/sentry,2025-08,treatment,both,code_smells,25151.0,26587.0,1436.0,1436.0,False
aio-libs/aiohttp,2024-08,control,both,technical_debt,4360.0,2928.0,-1432.0,1432.0,False
lancedb/lancedb,2024-10,control,both,technical_debt,1502.0,2923.0,1421.0,1421.0,False
aio-libs/aiohttp,2025-03,control,both,technical_debt,4407.0,2995.0,-1412.0,1412.0,False
lancedb/lancedb,2024-09,control,both,technical_debt,1502.0,2912.0,1410.0,1410.0,False
ethyca/fides,2025-05,treatment,both,technical_debt,20571.0,19163.0,-1408.0,1408.0,False
getsentry/sentry,2025-06,treatment,both,ncloc,1962140.0,1960740.0,-1400.0,1400.0,False
getsentry/sentry,2025-07,treatment,both,ncloc,2015026.0,2013626.0,-1400.0,1400.0,False
getsentry/sentry,2025-08,treatment,both,ncloc,2038867.0,2037467.0,-1400.0,1400.0,False
aio-libs/aiohttp,2024-10,control,both,technical_debt,4413.0,3013.0,-1400.0,1400.0,False
getsentry/sentry,2024-03,treatment,both,code_smells,12920.0,14319.0,1399.0,1399.0,False
aio-libs/aiohttp,2024-07,control,both,technical_debt,4326.0,2930.0,-1396.0,1396.0,False
