target_id,variant,project_key,project_version,source_group,repo_name,time,scan_commit,commit_match_status,main_root_cause,target_score,repo_path
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,exact_match,source_scope_inclusion_exclusion_difference,133392.0,../treatment-repos/zauberzeug_nicegui
1,scope_exclude_common,py2b12_zauberzeug_nicegui_scope_exclude_common_202504_9ec0650418,2025-04_scope_exclude_common_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,exact_match,source_scope_inclusion_exclusion_difference,133392.0,../treatment-repos/zauberzeug_nicegui
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,exact_match,source_scope_inclusion_exclusion_difference,88438.0,../treatment-repos/PostHog_posthog
2,scope_exclude_common,py2b12_PostHog_posthog_scope_exclude_common_202504_5028284c43,2025-04_scope_exclude_common_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,exact_match,source_scope_inclusion_exclusion_difference,88438.0,../treatment-repos/PostHog_posthog
3,paper_like,py2b12_DataDog_integrations_core_paper_like_202501_2af155ccaf,2025-01_paper_like_82c4055486,treatment,DataDog/integrations-core,2025-01,82c4055486147402d96748c0abd63de6850e83d1,exact_match,source_scope_inclusion_exclusion_difference,17044.0,../treatment-repos/DataDog_integrations-core
3,scope_exclude_common,py2b12_DataDog_integrations_core_scope_exclude_common_202501_296ba94812,2025-01_scope_exclude_common_82c4055486,treatment,DataDog/integrations-core,2025-01,82c4055486147402d96748c0abd63de6850e83d1,exact_match,source_scope_inclusion_exclusion_difference,17044.0,../treatment-repos/DataDog_integrations-core
