source_group,repo_name,time,commit_match_status,paper_latest_commit,our_latest_commit,ncloc_scope_status,metric,paper_value,our_value,diff,abs_diff
control,jacebrowning/datafiles,2024-10,exact_match,46280de29975a61a5d4cd09f36c806a2fb7db769,46280de29975a61a5d4cd09f36c806a2fb7db769,ncloc_identical,technical_debt,1379.0,279.0,-1100.0,1100.0
control,jacebrowning/datafiles,2024-11,exact_match,51ad26394a2b99ed8dfab0bd1538abfca73db233,51ad26394a2b99ed8dfab0bd1538abfca73db233,ncloc_identical,technical_debt,1379.0,279.0,-1100.0,1100.0
control,jacebrowning/datafiles,2025-06,exact_match,cb3628112394669d5a93a5804f4d6e23cf161eba,cb3628112394669d5a93a5804f4d6e23cf161eba,ncloc_identical,technical_debt,1374.0,279.0,-1095.0,1095.0
control,jacebrowning/datafiles,2025-02,exact_match,4c2b99a126d0f7ad8d13f5c55e098b07c3f51045,4c2b99a126d0f7ad8d13f5c55e098b07c3f51045,ncloc_identical,technical_debt,1374.0,279.0,-1095.0,1095.0
control,jacebrowning/datafiles,2025-04,exact_match,e07b38ed8d6e89f0887aa5ec6712934467742b36,e07b38ed8d6e89f0887aa5ec6712934467742b36,ncloc_identical,technical_debt,1374.0,279.0,-1095.0,1095.0
control,jacebrowning/datafiles,2025-05,exact_match,7516af8388fd968e6b7abbfb0df7d51d658142d2,7516af8388fd968e6b7abbfb0df7d51d658142d2,ncloc_identical,technical_debt,1374.0,279.0,-1095.0,1095.0
control,jacebrowning/datafiles,2025-07,exact_match,a7737126dae693f755013f0fcd11df7867274df6,a7737126dae693f755013f0fcd11df7867274df6,ncloc_identical,technical_debt,1374.0,279.0,-1095.0,1095.0
control,jacebrowning/datafiles,2024-05,exact_match,59566a650f2624f2fc214bd9d8b3c5e7d825da57,59566a650f2624f2fc214bd9d8b3c5e7d825da57,ncloc_identical,technical_debt,1369.0,279.0,-1090.0,1090.0
control,jacebrowning/datafiles,2024-07,exact_match,8840d02caab67fec49efe08a7912d1f39949a100,8840d02caab67fec49efe08a7912d1f39949a100,ncloc_identical,technical_debt,1369.0,279.0,-1090.0,1090.0
control,jacebrowning/datafiles,2024-08,exact_match,03281501945c2ae93ad35c5a618178d65bb2d0d8,03281501945c2ae93ad35c5a618178d65bb2d0d8,ncloc_identical,technical_debt,1369.0,279.0,-1090.0,1090.0
control,jacebrowning/datafiles,2024-03,exact_match,fc623e81f9e7476938a04e191b471aa90dc11d76,fc623e81f9e7476938a04e191b471aa90dc11d76,ncloc_identical,technical_debt,1364.0,279.0,-1085.0,1085.0
control,jacebrowning/datafiles,2024-01,exact_match,47ae5be927e7c079ca0b9a6b01b811bf9ffcf9bd,47ae5be927e7c079ca0b9a6b01b811bf9ffcf9bd,ncloc_identical,technical_debt,1364.0,279.0,-1085.0,1085.0
treatment,trycua/cua,2025-06,exact_match,f4b6b5942bc67e3331da5c442f6b8aa894bd12a1,f4b6b5942bc67e3331da5c442f6b8aa894bd12a1,ncloc_identical,technical_debt,4954.0,5997.0,1043.0,1043.0
control,HelpingAI/Webscout,2024-09,exact_match,b2042728b5aa9a57cce3073ad525f0c796c2d62c,b2042728b5aa9a57cce3073ad525f0c796c2d62c,ncloc_identical,technical_debt,6819.0,7806.0,987.0,987.0
control,Jieqianyu/SGN,2024-01,exact_match,a65798174a839bde9c0d2c72dee3848a67bb05ab,a65798174a839bde9c0d2c72dee3848a67bb05ab,ncloc_identical,technical_debt,986.0,1946.0,960.0,960.0
control,Jieqianyu/SGN,2024-09,exact_match,b519871f45a2751d7e9cf4798c90fbff3e410a51,b519871f45a2751d7e9cf4798c90fbff3e410a51,ncloc_identical,technical_debt,986.0,1946.0,960.0,960.0
treatment,trycua/cua,2025-05,exact_match,99b979ef114345fae36dba627f33577388759f47,99b979ef114345fae36dba627f33577388759f47,ncloc_identical,technical_debt,4565.0,5461.0,896.0,896.0
treatment,leettools-dev/leettools,2025-03,exact_match,bda6d9df917d725b816c05796846f480118cc20a,bda6d9df917d725b816c05796846f480118cc20a,ncloc_identical,technical_debt,3662.0,4554.0,892.0,892.0
treatment,Chocksy/qc-options-framework,2025-03,exact_match,e4ce33d3a1c00a3a017343a5e937ea0bb4e1e522,e4ce33d3a1c00a3a017343a5e937ea0bb4e1e522,ncloc_identical,technical_debt,3699.0,2808.0,-891.0,891.0
treatment,Chocksy/qc-options-framework,2025-01,exact_match,2c53c7c3c63650bb5ab0ad698321326da37928ad,2c53c7c3c63650bb5ab0ad698321326da37928ad,ncloc_identical,technical_debt,3631.0,2750.0,-881.0,881.0
treatment,Chocksy/qc-options-framework,2024-12,exact_match,a382960aba410d0af0234db18e653f1ed10634a0,a382960aba410d0af0234db18e653f1ed10634a0,ncloc_identical,technical_debt,3631.0,2750.0,-881.0,881.0
treatment,Chocksy/qc-options-framework,2024-11,exact_match,eac11d6d9fdffa581b21cfaf8a24f71639656376,eac11d6d9fdffa581b21cfaf8a24f71639656376,ncloc_identical,technical_debt,3551.0,2674.0,-877.0,877.0
treatment,leettools-dev/leettools,2025-04,exact_match,956ff760bdfbbe1c9a241742cad3b59cdde30655,956ff760bdfbbe1c9a241742cad3b59cdde30655,ncloc_identical,technical_debt,3730.0,4605.0,875.0,875.0
treatment,leettools-dev/leettools,2025-02,exact_match,ea08c2251ef60be5c545e99a82abc904257653ad,ea08c2251ef60be5c545e99a82abc904257653ad,ncloc_identical,technical_debt,3467.0,4333.0,866.0,866.0
treatment,namuan/trading-utils,2025-02,exact_match,303ea8532d774af9531699c7278303c6d2deb657,303ea8532d774af9531699c7278303c6d2deb657,ncloc_identical,technical_debt,1426.0,2256.0,830.0,830.0
control,HelpingAI/Webscout,2024-08,exact_match,146ee41132650aac4ee6e171c7f136e47de7312f,146ee41132650aac4ee6e171c7f136e47de7312f,ncloc_identical,technical_debt,5414.0,6213.0,799.0,799.0
treatment,namuan/trading-utils,2025-01,exact_match,a34c6ed0ec038a18a9412b9443b79981c10c3342,a34c6ed0ec038a18a9412b9443b79981c10c3342,ncloc_identical,technical_debt,1342.0,2127.0,785.0,785.0
treatment,trycua/cua,2025-07,exact_match,10bac17c7892facda695a514891e078ae9a55991,10bac17c7892facda695a514891e078ae9a55991,ncloc_identical,technical_debt,4056.0,4800.0,744.0,744.0
treatment,trycua/cua,2025-08,exact_match,9515a650ad505cad48638abcb96d343d7b6d1da1,9515a650ad505cad48638abcb96d343d7b6d1da1,ncloc_identical,technical_debt,5154.0,5892.0,738.0,738.0
treatment,osomai/servicenow-mcp,2025-06,exact_match,1407e200620bf7b1dc2b2269f4d0d331ec31a1af,1407e200620bf7b1dc2b2269f4d0d331ec31a1af,ncloc_identical,technical_debt,599.0,1324.0,725.0,725.0
treatment,osomai/servicenow-mcp,2025-08,exact_match,15de01c77dddaf0cf9a5939f2683436088d510b9,15de01c77dddaf0cf9a5939f2683436088d510b9,ncloc_identical,technical_debt,606.0,1331.0,725.0,725.0
control,dymmond/edgy,2024-12,exact_match,d1021f76b8fd28b0b0dca17c69da71a3bdc9025e,d1021f76b8fd28b0b0dca17c69da71a3bdc9025e,ncloc_identical,technical_debt,1936.0,2659.0,723.0,723.0
control,dymmond/edgy,2024-11,exact_match,b3793603d969de4bf76397961da57910c1e7a6ca,b3793603d969de4bf76397961da57910c1e7a6ca,ncloc_identical,technical_debt,1874.0,2592.0,718.0,718.0
control,dymmond/edgy,2024-10,exact_match,35e2fe2ce7936f3eda666eb083c6f64d11610d29,35e2fe2ce7936f3eda666eb083c6f64d11610d29,ncloc_identical,technical_debt,1806.0,2492.0,686.0,686.0
treatment,osomai/servicenow-mcp,2025-03,exact_match,7b4d9e220ae702b3f36d4027e2a7cee83de234d7,7b4d9e220ae702b3f36d4027e2a7cee83de234d7,ncloc_identical,technical_debt,512.0,1182.0,670.0,670.0
control,dymmond/edgy,2025-07,exact_match,2539500a350d0adbcb0486ba4525a8862ac753dd,2539500a350d0adbcb0486ba4525a8862ac753dd,ncloc_identical,technical_debt,2724.0,2080.0,-644.0,644.0
control,dymmond/edgy,2025-03,exact_match,19f8913f2cb1586714752dda0ec21eb5fae3045d,19f8913f2cb1586714752dda0ec21eb5fae3045d,ncloc_identical,technical_debt,2739.0,3372.0,633.0,633.0
control,HelpingAI/Webscout,2024-07,exact_match,8f1fa236c636b57605c2d0bcb3e74605a6789796,8f1fa236c636b57605c2d0bcb3e74605a6789796,ncloc_identical,technical_debt,4939.0,5564.0,625.0,625.0
treatment,namuan/trading-utils,2024-12,exact_match,ddd34a11ea8aed024058acd1de1c5e1462ff55b0,ddd34a11ea8aed024058acd1de1c5e1462ff55b0,ncloc_identical,technical_debt,1316.0,1941.0,625.0,625.0
control,dymmond/edgy,2025-02,exact_match,6beec111e957f1ef9fadfd39bf88a4617f574a9d,6beec111e957f1ef9fadfd39bf88a4617f574a9d,ncloc_identical,technical_debt,2560.0,3178.0,618.0,618.0
treatment,osomai/servicenow-mcp,2025-05,exact_match,8ada1173a9f4bd18e7ef97bff96e07d0530e4ee7,8ada1173a9f4bd18e7ef97bff96e07d0530e4ee7,ncloc_identical,technical_debt,517.0,1127.0,610.0,610.0
treatment,osomai/servicenow-mcp,2025-04,exact_match,2ccb5864e204ab0e397e7b11366e7137fda6356e,2ccb5864e204ab0e397e7b11366e7137fda6356e,ncloc_identical,technical_debt,517.0,1127.0,610.0,610.0
treatment,trycua/cua,2025-03,exact_match,9324ab56b21973171f72bfbb6f8aeb8c76871bf3,9324ab56b21973171f72bfbb6f8aeb8c76871bf3,ncloc_identical,technical_debt,2643.0,3245.0,602.0,602.0
control,dymmond/edgy,2025-05,exact_match,e9c3ec3948d50eecc353884feac6b45abb753578,e9c3ec3948d50eecc353884feac6b45abb753578,ncloc_identical,technical_debt,2757.0,2169.0,-588.0,588.0
control,dymmond/edgy,2024-09,exact_match,80f019ccf8587cec7d73e07f0c8b2cca70f5a923,80f019ccf8587cec7d73e07f0c8b2cca70f5a923,ncloc_identical,technical_debt,1512.0,2098.0,586.0,586.0
control,dymmond/edgy,2025-06,exact_match,296c59535df2ac0485f1bcb2616e23cfe596db99,296c59535df2ac0485f1bcb2616e23cfe596db99,ncloc_identical,technical_debt,2755.0,2172.0,-583.0,583.0
control,HelpingAI/Webscout,2024-06,exact_match,a253e29f8b069a62ce5780563fc5285a9d150a78,a253e29f8b069a62ce5780563fc5285a9d150a78,ncloc_identical,technical_debt,4531.0,5111.0,580.0,580.0
control,dymmond/edgy,2025-01,exact_match,103f66b137d03005ff6baaf5e4b40133d048625d,103f66b137d03005ff6baaf5e4b40133d048625d,ncloc_identical,technical_debt,2424.0,2992.0,568.0,568.0
control,zju3dv/ready_to_react,2025-02,exact_match,99e4725810777bdc70b50e00793aecc3409d66fe,99e4725810777bdc70b50e00793aecc3409d66fe,ncloc_identical,technical_debt,2549.0,3091.0,542.0,542.0
control,zju3dv/ready_to_react,2025-03,exact_match,bd36d46c80ad82db499e6c597293c085de91457b,bd36d46c80ad82db499e6c597293c085de91457b,ncloc_identical,technical_debt,2549.0,3091.0,542.0,542.0
control,HelpingAI/Webscout,2024-05,exact_match,05438617e1535333cdf976bf8843553e5b85addc,05438617e1535333cdf976bf8843553e5b85addc,ncloc_identical,technical_debt,3624.0,4131.0,507.0,507.0
control,NVIDIA/cuEquivariance,2025-08,exact_match,5942dd5c8783949e83c462f012060bb767c6154e,5942dd5c8783949e83c462f012060bb767c6154e,ncloc_identical,technical_debt,2817.0,2349.0,-468.0,468.0
control,NVIDIA/cuEquivariance,2025-07,exact_match,5fbf607f5361e40352d0f9b49ed60260a48ad91c,5fbf607f5361e40352d0f9b49ed60260a48ad91c,ncloc_identical,technical_debt,2768.0,2315.0,-453.0,453.0
treatment,namuan/trading-utils,2024-11,exact_match,8862e384363c02d717f3a5c691a9ce06f7b38918,8862e384363c02d717f3a5c691a9ce06f7b38918,ncloc_identical,technical_debt,1133.0,1563.0,430.0,430.0
control,golemfoundation/octant,2024-02,exact_match,dcc1b2c3e18458991c3150adfb08f0fc2a7a7b50,dcc1b2c3e18458991c3150adfb08f0fc2a7a7b50,ncloc_identical,technical_debt,1479.0,1862.0,383.0,383.0
control,NVIDIA/cuEquivariance,2025-05,exact_match,6a78b3f56d1ea7387465b152c12ed09e083cc4b9,6a78b3f56d1ea7387465b152c12ed09e083cc4b9,ncloc_identical,technical_debt,2056.0,1703.0,-353.0,353.0
control,NVIDIA/cuEquivariance,2025-06,exact_match,9cc03d657ce7124cd7998d2c66f6901783f29979,9cc03d657ce7124cd7998d2c66f6901783f29979,ncloc_identical,technical_debt,2056.0,1703.0,-353.0,353.0
control,NVIDIA/cuEquivariance,2025-01,exact_match,07e715cf2762e67fb2a0fbc109a5d24a94fc5117,07e715cf2762e67fb2a0fbc109a5d24a94fc5117,ncloc_identical,technical_debt,1885.0,1554.0,-331.0,331.0
treatment,yeagerai/genlayer-studio,2024-05,exact_match,08fff8eb122cff09c100a619e785edae1bf1340e,08fff8eb122cff09c100a619e785edae1bf1340e,ncloc_identical,technical_debt,1004.0,1333.0,329.0,329.0
control,zhang-xr/FirmLLM,2025-03,exact_match,f8158fb12223089a6eb59f712f87255c2aa541b9,f8158fb12223089a6eb59f712f87255c2aa541b9,ncloc_identical,technical_debt,1104.0,1420.0,316.0,316.0
control,zhang-xr/FirmLLM,2025-04,exact_match,8dc567bdfa7fa514f1138725c1195261fc8aa041,8dc567bdfa7fa514f1138725c1195261fc8aa041,ncloc_identical,technical_debt,1139.0,1455.0,316.0,316.0
treatment,Anemll/Anemll,2025-05,exact_match,4bfa0b08183a437e759798f2245bbcba2313521f,4bfa0b08183a437e759798f2245bbcba2313521f,ncloc_identical,technical_debt,730.0,425.0,-305.0,305.0
treatment,Anemll/Anemll,2025-04,exact_match,d175746c2ffbabd0a0e4491212c0ef0a501d9848,d175746c2ffbabd0a0e4491212c0ef0a501d9848,ncloc_identical,technical_debt,730.0,425.0,-305.0,305.0
control,bropines/chrome-lens-py,2025-03,exact_match,e06a26cc2df7b9f475b163cd147c2d892ae69a7b,e06a26cc2df7b9f475b163cd147c2d892ae69a7b,ncloc_identical,technical_debt,383.0,678.0,295.0,295.0
treatment,namuan/trading-utils,2024-10,exact_match,6223b14be1472cdbd940b4744f8ff3f754e6b9ca,6223b14be1472cdbd940b4744f8ff3f754e6b9ca,ncloc_identical,technical_debt,656.0,946.0,290.0,290.0
control,markmelnic/stealthenium,2024-08,exact_match,8c4385c84ea10efb27698a37fcbc9bdeab400405,8c4385c84ea10efb27698a37fcbc9bdeab400405,ncloc_identical,technical_debt,1102.0,1386.0,284.0,284.0
control,markmelnic/stealthenium,2025-02,exact_match,339208d8978d3d15f971f0e4460097553071dfb2,339208d8978d3d15f971f0e4460097553071dfb2,ncloc_identical,technical_debt,1102.0,1386.0,284.0,284.0
control,markmelnic/stealthenium,2024-10,exact_match,8c2d8f30fc48c12382cd8f007922022621d9a3e0,8c2d8f30fc48c12382cd8f007922022621d9a3e0,ncloc_identical,technical_debt,1102.0,1386.0,284.0,284.0
treatment,yeagerai/genlayer-studio,2024-06,exact_match,5672716bd38eccbada79e51ca6b7991a7e02bddb,5672716bd38eccbada79e51ca6b7991a7e02bddb,ncloc_identical,technical_debt,1077.0,1342.0,265.0,265.0
treatment,Anemll/Anemll,2025-02,exact_match,d3b2e3660c0657ab643b68a0513b4b5ab443c04c,d3b2e3660c0657ab643b68a0513b4b5ab443c04c,ncloc_identical,technical_debt,692.0,427.0,-265.0,265.0
control,baaivision/EVE,2025-07,exact_match,cc63ec74d9e5eb7f476c2e083eac087b2882f285,cc63ec74d9e5eb7f476c2e083eac087b2882f285,ncloc_identical,technical_debt,1828.0,2088.0,260.0,260.0
control,baaivision/EVE,2025-02,exact_match,c42d6f4946b397d19a07e04a6536813684764ce8,c42d6f4946b397d19a07e04a6536813684764ce8,ncloc_identical,technical_debt,1828.0,2088.0,260.0,260.0
treatment,tw-haiven/haiven,2025-03,exact_match,9fa1486c64f85b5acc14ce919fad7c52b18afeb9,9fa1486c64f85b5acc14ce919fad7c52b18afeb9,ncloc_identical,technical_debt,1789.0,2042.0,253.0,253.0
treatment,namuan/trading-utils,2024-09,exact_match,e088d9231feb860e65393c43a1d561f3971301ae,e088d9231feb860e65393c43a1d561f3971301ae,ncloc_identical,technical_debt,671.0,921.0,250.0,250.0
treatment,smartian1/tgtrader,2025-04,exact_match,9d17bd75396997b746338c8911d8d781c096ed35,9d17bd75396997b746338c8911d8d781c096ed35,ncloc_identical,technical_debt,3194.0,3440.0,246.0,246.0
treatment,namuan/trading-utils,2024-08,exact_match,ac3dabe73bc74f4329d20a4fbbe5547a04dc5a01,ac3dabe73bc74f4329d20a4fbbe5547a04dc5a01,ncloc_identical,technical_debt,678.0,923.0,245.0,245.0
treatment,tmux-python/tmuxp,2025-01,exact_match,b3f7d78f9422faebdb534b1e9a33be4e93567164,b3f7d78f9422faebdb534b1e9a33be4e93567164,ncloc_identical,technical_debt,688.0,451.0,-237.0,237.0
treatment,Kiln-AI/Kiln,2025-04,exact_match,39423a96b59cba8c650cf807d6cfd7472e59ac38,39423a96b59cba8c650cf807d6cfd7472e59ac38,ncloc_identical,technical_debt,1055.0,1289.0,234.0,234.0
treatment,sirkirby/unifi-network-rules,2025-07,exact_match,82b213f6193a4d0bdac8093c235b16e205d8b6d0,82b213f6193a4d0bdac8093c235b16e205d8b6d0,ncloc_identical,technical_debt,2381.0,2611.0,230.0,230.0
control,dymmond/edgy,2024-08,exact_match,449d22c3a3191248096ab44ed1391749111d0c0c,449d22c3a3191248096ab44ed1391749111d0c0c,ncloc_identical,technical_debt,1212.0,1441.0,229.0,229.0
treatment,airweave-ai/airweave,2024-12,exact_match,8173f6019421186a82b2fa73fffef085b74762ea,8173f6019421186a82b2fa73fffef085b74762ea,ncloc_identical,technical_debt,200.0,429.0,229.0,229.0
treatment,sirkirby/unifi-network-rules,2025-06,exact_match,c5a94b82797ea738e2f9f796f918e315dc71fe90,c5a94b82797ea738e2f9f796f918e315dc71fe90,ncloc_identical,technical_debt,2423.0,2648.0,225.0,225.0
treatment,tmux-python/tmuxp,2025-02,exact_match,12da0966aa52fb8d2b79fdfa98c32b770c1aa76b,12da0966aa52fb8d2b79fdfa98c32b770c1aa76b,ncloc_identical,technical_debt,685.0,463.0,-222.0,222.0
treatment,tmux-python/tmuxp,2025-08,exact_match,ccbc3729b89db062589697c28077877dc2b30642,ccbc3729b89db062589697c28077877dc2b30642,ncloc_identical,technical_debt,685.0,463.0,-222.0,222.0
treatment,tmux-python/tmuxp,2025-03,exact_match,1b034699e8484f3c76a8ef46f5132dcf87b38fd0,1b034699e8484f3c76a8ef46f5132dcf87b38fd0,ncloc_identical,technical_debt,685.0,463.0,-222.0,222.0
treatment,tmux-python/tmuxp,2025-05,exact_match,d9d4038baa7ecee9623fd770703b544ecec78ad0,d9d4038baa7ecee9623fd770703b544ecec78ad0,ncloc_identical,technical_debt,685.0,463.0,-222.0,222.0
treatment,tmux-python/tmuxp,2025-06,exact_match,0708824ac8dbff7f0a4b504156be5bc511c288c7,0708824ac8dbff7f0a4b504156be5bc511c288c7,ncloc_identical,technical_debt,685.0,463.0,-222.0,222.0
treatment,tmux-python/tmuxp,2025-07,exact_match,7cea7b926b3366c59d7ca1e41de55cb020a0ce67,7cea7b926b3366c59d7ca1e41de55cb020a0ce67,ncloc_identical,technical_debt,685.0,463.0,-222.0,222.0
treatment,tmux-python/tmuxp,2025-04,exact_match,fad8ac65bba4223e4e082a09149221396a852e0b,fad8ac65bba4223e4e082a09149221396a852e0b,ncloc_identical,technical_debt,685.0,463.0,-222.0,222.0
control,NVIDIA/cuEquivariance,2025-03,exact_match,cd297d02978484ce75135f9104f0015f3f598159,cd297d02978484ce75135f9104f0015f3f598159,ncloc_identical,technical_debt,1774.0,1553.0,-221.0,221.0
control,NVIDIA/cuEquivariance,2025-02,exact_match,f5a67a583e60162fb1db47d954c916c845ad4d2f,f5a67a583e60162fb1db47d954c916c845ad4d2f,ncloc_identical,technical_debt,1774.0,1553.0,-221.0,221.0
treatment,askjohngeorge/pipecat-lead-qualifier,2025-01,exact_match,322142a04cd2f43c9f5a14123abd4ea5329ddbfd,322142a04cd2f43c9f5a14123abd4ea5329ddbfd,ncloc_identical,technical_debt,116.0,335.0,219.0,219.0
control,weaviate/t2v-transformers-models,2025-08,exact_match,35e8f5c8e0fb35b53f80b8d34bd3e01c3318d0a6,35e8f5c8e0fb35b53f80b8d34bd3e01c3318d0a6,ncloc_identical,technical_debt,346.0,135.0,-211.0,211.0
treatment,smartian1/tgtrader,2025-03,exact_match,48a5a6e8245592314a2eb3d667ada5faac2a367f,48a5a6e8245592314a2eb3d667ada5faac2a367f,ncloc_identical,technical_debt,2805.0,3016.0,211.0,211.0
control,OSU-NLP-Group/HippoRAG,2025-08,exact_match,e0452e323bfcf5e2eb755ec45c1a597ec843a578,e0452e323bfcf5e2eb755ec45c1a597ec843a578,ncloc_identical,technical_debt,562.0,772.0,210.0,210.0
