outcome,outcome_label,time,estimate,conf_low,conf_high,std_error,p_value,significant,ast_sequence_token_band,ast_sequence_token_lower_bound_inclusive,ast_sequence_token_upper_bound_exclusive,ast_sequence_token_specification,sample_type,ncloc_spec,time_mode,parse_exclusion_mode,panel
has_function_change_event,Any Function-Change Event,5,-0.00707523954070476,-0.164266639356387,0.150116160274977,0.0801996937835112,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
has_function_change_event,Any Function-Change Event,6,-0.111968700288947,-0.292237090841352,0.0682996902634573,0.091973668649186,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),-6,-0.0317347739555899,-0.442012870095801,0.378543322184621,0.20932555925521,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),-5,0.117577421019566,-0.16731239504739,0.402467237086521,0.145351946972936,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),-4,-0.108176932405192,-0.350979192508698,0.134625327698314,0.123878704134442,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),-3,0.0398824649933878,-0.251283960539737,0.331048890526513,0.14855429874139,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),-2,0.135917968267096,-0.161931275206109,0.433767211740302,0.151963899731227,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),0,0.199772686062854,-0.0884974126237974,0.488042784749505,0.147076580962577,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),1,0.169473811449518,-0.161888682239293,0.500836305138329,0.169062496780006,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),2,-0.251157864153701,-0.620902495140024,0.118586766832622,0.188645219890981,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),3,-0.366503316302612,-0.824507807110432,0.0915011745052076,0.233675760616234,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),4,-0.281232953440176,-0.786189914323144,0.223724007442793,0.257631102491311,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),5,-0.0251364838534123,-0.566946081121267,0.516673113414443,0.276433467993804,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),6,0.171991240957543,-0.578523431372414,0.922505913287499,0.382915649147937,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-6,-0.000245399546023558,-0.299729493495602,0.299238694403555,0.152798007117132,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-5,0.0333695023701541,-0.197061891249554,0.263800895989862,0.117567037561076,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-4,-0.140466293023445,-0.334631284462884,0.0536986984159935,0.0990637711425708,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-3,0.0100529661408902,-0.217309903993508,0.237415836275288,0.116001464354285,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-2,0.0525567408667413,-0.164032360190008,0.269145841923491,0.110504643396301,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),0,0.146634112765874,-0.097298472242685,0.390566697774432,0.124455400514571,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),1,0.0356028533019222,-0.253764868325779,0.324970574929624,0.147636592667195,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),2,-0.178342306752746,-0.47458542180212,0.117900808296629,0.151144446453763,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),3,-0.196419980860793,-0.533020773601852,0.140180811880265,0.171735098337275,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),4,-0.144001157631668,-0.525796366124118,0.237794050860782,0.194793473720638,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),5,-0.0752111507616825,-0.502209033326859,0.351786731803494,0.217856062533253,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),6,0.348990269422818,-0.228672525524398,0.926653064370033,0.294725915789396,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-6,0.00271857327335229,-0.361130375434016,0.366567521980721,0.185637218728249,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-5,0.0627755761468685,-0.199060015737131,0.324611168030868,0.133589587695918,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-4,-0.129875193191596,-0.368118858371063,0.108368471987871,0.121552890397687,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-3,0.0157792141789438,-0.256202425028428,0.287760853386315,0.138766142452741,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-2,0.100579742819225,-0.193015665119496,0.394175150757946,0.149793575478939,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),0,0.148117255196888,-0.100656353879116,0.396890864272891,0.126925310753063,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),1,0.0822438206130618,-0.21675010453806,0.381237745764184,0.15254792099547,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),2,-0.295761725891739,-0.640580601866795,0.0490571500833166,0.175927997946457,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),3,-0.406343311209022,-0.844210952927842,0.0315243305097977,0.223401858019806,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),4,-0.206224012754405,-0.665053064636035,0.252605039127226,0.234096455041648,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),5,0.0337445872234632,-0.489398303861913,0.55688747830884,0.266909638308866,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),6,0.232685148230869,-0.514915181560091,0.98028547802183,0.381428739689265,,FALSE,110-119,110,120,bounded_band,full,paper,calendar_month,all,strict_band_110_119_full_paper_ncloc_calendar_month_all
