outcome,term,estimate,std_error,conf_low,conf_high,p_value,note,outcome_label,ast_sequence_token_band_set,analysis_design_status,ast_sequence_token_band_width,ast_sequence_token_band,ast_sequence_token_lower_bound_inclusive,ast_sequence_token_upper_bound_exclusive,ast_sequence_token_specification,sample_type,ncloc_spec,time_mode,parse_exclusion_mode,panel
agc_function_change_event_ratio,treat,-0.0118244407231363,0.0363473339928642,-0.08306521534915,0.0594163339028774,,Borusyak static treatment effect,AGC-Like Event Share | Positive-Event Month,width20_80_139,post_hoc_exploratory_sensitivity,20,80-99,80,100,bounded_band,ratio,paper,calendar_month,all,strict_width20_80_139_band_80_99_ratio_paper_ncloc_calendar_month_all
