repo_name,time,scan_group,latest_commit,ncloc_our,bugs_our,vulnerabilities_our,code_smells_our,duplicated_lines_density_our,comment_lines_density_our,cognitive_complexity_our,technical_debt_our,static_analysis_warnings_our,is_treatment,event,post_event,time_to_event,dataset_source,ncloc_paper,bugs_paper,vulnerabilities_paper,code_smells_paper,duplicated_lines_density_paper,comment_lines_density_paper,cognitive_complexity_paper,technical_debt_paper,static_analysis_warnings_paper,paper_match_status,diff_ncloc,abs_diff_ncloc,identical_ncloc,diff_bugs,abs_diff_bugs,identical_bugs,diff_vulnerabilities,abs_diff_vulnerabilities,identical_vulnerabilities,diff_code_smells,abs_diff_code_smells,identical_code_smells,diff_duplicated_lines_density,abs_diff_duplicated_lines_density,identical_duplicated_lines_density,diff_comment_lines_density,abs_diff_comment_lines_density,identical_comment_lines_density,diff_cognitive_complexity,abs_diff_cognitive_complexity,identical_cognitive_complexity,diff_technical_debt,abs_diff_technical_debt,identical_technical_debt,diff_static_analysis_warnings,abs_diff_static_analysis_warnings,identical_static_analysis_warnings
nextml-code/pytorch-datastream,2025-08,treatment,7a3e9411106bcf354a5dd6e660a9b7aac0c52599,1671.0,0.0,0.0,13.0,0.0,19.4,124.0,125.0,13.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
raphaelmansuy/code2prompt,2025-02,treatment,699eae91a5bf67dc5ab6df23fd1b2c665eb20034,2639.0,1.0,0.0,21.0,1.0,23.4,386.0,190.0,22.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
raphaelmansuy/code2prompt,2025-03,treatment,699eae91a5bf67dc5ab6df23fd1b2c665eb20034,2639.0,1.0,0.0,21.0,1.0,23.4,386.0,190.0,22.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
raphaelmansuy/code2prompt,2025-04,treatment,699eae91a5bf67dc5ab6df23fd1b2c665eb20034,2639.0,1.0,0.0,21.0,1.0,23.4,386.0,190.0,22.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
raphaelmansuy/code2prompt,2025-05,treatment,699eae91a5bf67dc5ab6df23fd1b2c665eb20034,2639.0,1.0,0.0,21.0,1.0,23.4,386.0,190.0,22.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
raphaelmansuy/code2prompt,2025-06,treatment,699eae91a5bf67dc5ab6df23fd1b2c665eb20034,2639.0,1.0,0.0,21.0,1.0,23.4,386.0,190.0,22.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
raphaelmansuy/code2prompt,2025-07,treatment,699eae91a5bf67dc5ab6df23fd1b2c665eb20034,2639.0,1.0,0.0,21.0,1.0,23.4,386.0,190.0,22.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
raphaelmansuy/code2prompt,2025-08,treatment,699eae91a5bf67dc5ab6df23fd1b2c665eb20034,2639.0,1.0,0.0,21.0,1.0,23.4,386.0,190.0,22.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
raphaelmansuy/iteration_of_tought,2024-10,treatment,53b2a870b95abb88742ea4b5480bae8e87867348,303.0,0.0,0.0,2.0,9.9,34.7,42.0,17.0,2.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
raphaelmansuy/iteration_of_tought,2024-11,treatment,53b2a870b95abb88742ea4b5480bae8e87867348,303.0,0.0,0.0,2.0,9.9,34.7,42.0,17.0,2.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
raphaelmansuy/iteration_of_tought,2024-12,treatment,53b2a870b95abb88742ea4b5480bae8e87867348,303.0,0.0,0.0,2.0,9.9,34.7,42.0,17.0,2.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
raphaelmansuy/iteration_of_tought,2025-01,treatment,53b2a870b95abb88742ea4b5480bae8e87867348,303.0,0.0,0.0,2.0,9.9,34.7,42.0,17.0,2.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
raphaelmansuy/iteration_of_tought,2025-02,treatment,53b2a870b95abb88742ea4b5480bae8e87867348,303.0,0.0,0.0,2.0,9.9,34.7,42.0,17.0,2.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
raphaelmansuy/iteration_of_tought,2025-03,treatment,53b2a870b95abb88742ea4b5480bae8e87867348,303.0,0.0,0.0,2.0,9.9,34.7,42.0,17.0,2.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
raphaelmansuy/iteration_of_tought,2025-04,treatment,53b2a870b95abb88742ea4b5480bae8e87867348,303.0,0.0,0.0,2.0,9.9,34.7,42.0,17.0,2.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
raphaelmansuy/iteration_of_tought,2025-05,treatment,53b2a870b95abb88742ea4b5480bae8e87867348,303.0,0.0,0.0,2.0,9.9,34.7,42.0,17.0,2.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
raphaelmansuy/iteration_of_tought,2025-06,treatment,53b2a870b95abb88742ea4b5480bae8e87867348,303.0,0.0,0.0,2.0,9.9,34.7,42.0,17.0,2.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
raphaelmansuy/iteration_of_tought,2025-07,treatment,53b2a870b95abb88742ea4b5480bae8e87867348,303.0,0.0,0.0,2.0,9.9,34.7,42.0,17.0,2.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
raphaelmansuy/iteration_of_tought,2025-08,treatment,53b2a870b95abb88742ea4b5480bae8e87867348,303.0,0.0,0.0,2.0,9.9,34.7,42.0,17.0,2.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
samuelgursky/davinci-resolve-mcp,2025-05,treatment,19dc53236193de61f79facc731024a75d3c3be5c,10768.0,4.0,0.0,296.0,57.9,24.9,4370.0,4165.0,300.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
samuelgursky/davinci-resolve-mcp,2025-06,treatment,19dc53236193de61f79facc731024a75d3c3be5c,10768.0,4.0,0.0,296.0,57.9,24.9,4370.0,4165.0,300.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
samuelgursky/davinci-resolve-mcp,2025-07,treatment,19dc53236193de61f79facc731024a75d3c3be5c,10768.0,4.0,0.0,296.0,57.9,24.9,4370.0,4165.0,300.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
samuelgursky/davinci-resolve-mcp,2025-08,treatment,19dc53236193de61f79facc731024a75d3c3be5c,10768.0,4.0,0.0,296.0,57.9,24.9,4370.0,4165.0,300.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
sirkirby/unifi-network-rules,2025-08,treatment,9f9e24ad109f75bfe7697e1b42aad3f3195ad50f,9411.0,12.0,0.0,168.0,0.2,24.3,3670.0,2800.0,180.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
smartian1/tgtrader,2025-05,treatment,9d17bd75396997b746338c8911d8d781c096ed35,18901.0,50.0,2.0,378.0,1.7,23.6,2746.0,3440.0,430.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
smartian1/tgtrader,2025-06,treatment,9d17bd75396997b746338c8911d8d781c096ed35,18901.0,50.0,2.0,378.0,1.7,23.6,2746.0,3440.0,430.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
smartian1/tgtrader,2025-07,treatment,9d17bd75396997b746338c8911d8d781c096ed35,18901.0,50.0,2.0,378.0,1.7,23.6,2746.0,3440.0,430.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
smartian1/tgtrader,2025-08,treatment,9d17bd75396997b746338c8911d8d781c096ed35,18901.0,50.0,2.0,378.0,1.7,23.6,2746.0,3440.0,430.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
smorin/py-launch-blueprint,2025-07,treatment,1c84afa61f2abc7201f79fe590fe7ecb8a54b284,537.0,0.0,0.0,2.0,0.0,36.4,50.0,2.0,2.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
smorin/py-launch-blueprint,2025-08,treatment,1c84afa61f2abc7201f79fe590fe7ecb8a54b284,537.0,0.0,0.0,2.0,0.0,36.4,50.0,2.0,2.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
sshtunnelvision/MCP-LOGO-GEN,2025-04,treatment,5192c277f3b6efd3d8233e2427c33aeb9fb6c836,561.0,1.0,0.0,8.0,0.0,14.7,70.0,41.0,9.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
sshtunnelvision/MCP-LOGO-GEN,2025-05,treatment,5192c277f3b6efd3d8233e2427c33aeb9fb6c836,561.0,1.0,0.0,8.0,0.0,14.7,70.0,41.0,9.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
sshtunnelvision/MCP-LOGO-GEN,2025-06,treatment,5192c277f3b6efd3d8233e2427c33aeb9fb6c836,561.0,1.0,0.0,8.0,0.0,14.7,70.0,41.0,9.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
sshtunnelvision/MCP-LOGO-GEN,2025-07,treatment,5192c277f3b6efd3d8233e2427c33aeb9fb6c836,561.0,1.0,0.0,8.0,0.0,14.7,70.0,41.0,9.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
sshtunnelvision/MCP-LOGO-GEN,2025-08,treatment,5192c277f3b6efd3d8233e2427c33aeb9fb6c836,561.0,1.0,0.0,8.0,0.0,14.7,70.0,41.0,9.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
vietanhdev/anylabeling,2025-06,treatment,a21f0d6009859733abe06ccf2600b4271e844d75,36433.0,4.0,0.0,58.0,0.8,3.0,1590.0,603.0,62.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
vietanhdev/anylabeling,2025-07,treatment,e591407de772550d99effc693670c5a567b5d95c,36542.0,4.0,0.0,59.0,0.8,3.1,1599.0,608.0,63.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
vietanhdev/anylabeling,2025-08,treatment,e591407de772550d99effc693670c5a567b5d95c,36542.0,4.0,0.0,59.0,0.8,3.1,1599.0,608.0,63.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
wdm0006/elote,2025-07,treatment,8e5fd23901c21c7cba0d8ec66401af2220189e8e,7991.0,17.0,0.0,87.0,3.2,37.2,1079.0,424.0,104.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
wdm0006/elote,2025-08,treatment,8e5fd23901c21c7cba0d8ec66401af2220189e8e,7991.0,17.0,0.0,87.0,3.2,37.2,1079.0,424.0,104.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
wdm0006/git-pandas,2025-08,treatment,52ef82e1f116c820711afa33c8afebf750e5a3ca,9845.0,3.0,3.0,58.0,1.3,28.8,1835.0,696.0,64.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
wdm0006/pygeohash,2025-08,treatment,af1a1c8426559469f135e34082eac21dfa5e099d,3053.0,6.0,30.0,104.0,1.4,30.9,213.0,236.0,140.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
yagami1997/TradeMind,2025-08,treatment,c2037bf02a7efd51e0eb24c28b96abbd655aafb6,13962.0,24.0,14.0,281.0,1.9,20.5,2781.0,2409.0,319.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
zilliztech/mcp-server-milvus,2025-07,treatment,02fb0592513af3b3e05a12f948a35f98bd2f8447,488.0,0.0,0.0,26.0,0.0,33.4,33.0,130.0,26.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
zilliztech/mcp-server-milvus,2025-08,treatment,02fb0592513af3b3e05a12f948a35f98bd2f8447,488.0,0.0,0.0,26.0,0.0,33.4,33.0,130.0,26.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
2019211474/DL-NASA-SOH-CNN-BILSTM-Attention,2025-04,control,2155b95284b5e4bfb02cc6aaf00914eafbdcad07,410.0,0.0,0.0,67.0,32.9,21.3,4.0,251.0,67.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
2019211474/DL-NASA-SOH-CNN-BILSTM-Attention,2025-05,control,2155b95284b5e4bfb02cc6aaf00914eafbdcad07,410.0,0.0,0.0,67.0,32.9,21.3,4.0,251.0,67.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
2019211474/DL-NASA-SOH-CNN-BILSTM-Attention,2025-06,control,2155b95284b5e4bfb02cc6aaf00914eafbdcad07,410.0,0.0,0.0,67.0,32.9,21.3,4.0,251.0,67.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
2019211474/DL-NASA-SOH-CNN-BILSTM-Attention,2025-07,control,2155b95284b5e4bfb02cc6aaf00914eafbdcad07,410.0,0.0,0.0,67.0,32.9,21.3,4.0,251.0,67.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
2019211474/DL-NASA-SOH-CNN-BILSTM-Attention,2025-08,control,2155b95284b5e4bfb02cc6aaf00914eafbdcad07,410.0,0.0,0.0,67.0,32.9,21.3,4.0,251.0,67.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
ArpiarSaundersLab/annsql,2025-06,control,4d48c602f9a55fef75cd57e3db238503bf180736,3626.0,4.0,0.0,150.0,9.1,25.7,882.0,1095.0,154.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
ArpiarSaundersLab/annsql,2025-07,control,4d48c602f9a55fef75cd57e3db238503bf180736,3626.0,4.0,0.0,150.0,9.1,25.7,882.0,1095.0,154.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
ArpiarSaundersLab/annsql,2025-08,control,4d48c602f9a55fef75cd57e3db238503bf180736,3626.0,4.0,0.0,150.0,9.1,25.7,882.0,1095.0,154.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
BiancoChiu/iOSRealRun-cli-18,2025-07,control,87c1f190c78839acead294e745990692fed6d80d,326.0,0.0,0.0,10.0,0.0,4.1,61.0,49.0,10.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
BiancoChiu/iOSRealRun-cli-18,2025-08,control,87c1f190c78839acead294e745990692fed6d80d,326.0,0.0,0.0,10.0,0.0,4.1,61.0,49.0,10.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
C4NU/Paddie,2025-04,control,7d588668b42aaceddaff6f2d555702cc0f621a54,1806.0,1.0,0.0,62.0,0.0,10.3,363.0,242.0,63.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
C4NU/Paddie,2025-05,control,7d588668b42aaceddaff6f2d555702cc0f621a54,1806.0,1.0,0.0,62.0,0.0,10.3,363.0,242.0,63.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
C4NU/Paddie,2025-06,control,7d588668b42aaceddaff6f2d555702cc0f621a54,1806.0,1.0,0.0,62.0,0.0,10.3,363.0,242.0,63.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
C4NU/Paddie,2025-07,control,7d588668b42aaceddaff6f2d555702cc0f621a54,1806.0,1.0,0.0,62.0,0.0,10.3,363.0,242.0,63.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
C4NU/Paddie,2025-08,control,7d588668b42aaceddaff6f2d555702cc0f621a54,1806.0,1.0,0.0,62.0,0.0,10.3,363.0,242.0,63.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Drchip61/Dual_SAM,2025-01,control,5f38d57c5ccaa4e16693d0b77f09c984901ac5b9,3357.0,2.0,1.0,191.0,4.5,22.8,300.0,890.0,194.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Drchip61/Dual_SAM,2025-02,control,5f38d57c5ccaa4e16693d0b77f09c984901ac5b9,3357.0,2.0,1.0,191.0,4.5,22.8,300.0,890.0,194.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Drchip61/Dual_SAM,2025-03,control,5f38d57c5ccaa4e16693d0b77f09c984901ac5b9,3357.0,2.0,1.0,191.0,4.5,22.8,300.0,890.0,194.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Drchip61/Dual_SAM,2025-04,control,5f38d57c5ccaa4e16693d0b77f09c984901ac5b9,3357.0,2.0,1.0,191.0,4.5,22.8,300.0,890.0,194.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Drchip61/Dual_SAM,2025-05,control,5f38d57c5ccaa4e16693d0b77f09c984901ac5b9,3357.0,2.0,1.0,191.0,4.5,22.8,300.0,890.0,194.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Drchip61/Dual_SAM,2025-06,control,5f38d57c5ccaa4e16693d0b77f09c984901ac5b9,3357.0,2.0,1.0,191.0,4.5,22.8,300.0,890.0,194.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Drchip61/Dual_SAM,2025-07,control,5f38d57c5ccaa4e16693d0b77f09c984901ac5b9,3357.0,2.0,1.0,191.0,4.5,22.8,300.0,890.0,194.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Drchip61/Dual_SAM,2025-08,control,5f38d57c5ccaa4e16693d0b77f09c984901ac5b9,3357.0,2.0,1.0,191.0,4.5,22.8,300.0,890.0,194.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
EURAC-EEBgroup/brick-llm,2025-06,control,ac89ecd41929d3133379fda4bcf5e85927d1c4ac,1685.0,0.0,0.0,32.0,0.0,22.7,288.0,214.0,32.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
EURAC-EEBgroup/brick-llm,2025-07,control,ac89ecd41929d3133379fda4bcf5e85927d1c4ac,1685.0,0.0,0.0,32.0,0.0,22.7,288.0,214.0,32.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
EURAC-EEBgroup/brick-llm,2025-08,control,ac89ecd41929d3133379fda4bcf5e85927d1c4ac,1685.0,0.0,0.0,32.0,0.0,22.7,288.0,214.0,32.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Envious-Data/Env-KB,2024-05,control,1e0873a8409cca1332537cb4934c04b54ce33a7a,58.0,0.0,0.0,1.0,0.0,7.9,3.0,20.0,1.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Envious-Data/Env-KB,2024-06,control,1e0873a8409cca1332537cb4934c04b54ce33a7a,58.0,0.0,0.0,1.0,0.0,7.9,3.0,20.0,1.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Envious-Data/Env-KB,2024-07,control,1e0873a8409cca1332537cb4934c04b54ce33a7a,58.0,0.0,0.0,1.0,0.0,7.9,3.0,20.0,1.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Envious-Data/Env-KB,2024-08,control,1e0873a8409cca1332537cb4934c04b54ce33a7a,58.0,0.0,0.0,1.0,0.0,7.9,3.0,20.0,1.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Envious-Data/Env-KB,2024-09,control,1e0873a8409cca1332537cb4934c04b54ce33a7a,58.0,0.0,0.0,1.0,0.0,7.9,3.0,20.0,1.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Envious-Data/Env-KB,2024-10,control,1e0873a8409cca1332537cb4934c04b54ce33a7a,58.0,0.0,0.0,1.0,0.0,7.9,3.0,20.0,1.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Envious-Data/Env-KB,2024-11,control,1e0873a8409cca1332537cb4934c04b54ce33a7a,58.0,0.0,0.0,1.0,0.0,7.9,3.0,20.0,1.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Envious-Data/Env-KB,2024-12,control,1e0873a8409cca1332537cb4934c04b54ce33a7a,58.0,0.0,0.0,1.0,0.0,7.9,3.0,20.0,1.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Envious-Data/Env-KB,2025-01,control,1e0873a8409cca1332537cb4934c04b54ce33a7a,58.0,0.0,0.0,1.0,0.0,7.9,3.0,20.0,1.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Envious-Data/Env-KB,2025-02,control,1e0873a8409cca1332537cb4934c04b54ce33a7a,58.0,0.0,0.0,1.0,0.0,7.9,3.0,20.0,1.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Envious-Data/Env-KB,2025-03,control,1e0873a8409cca1332537cb4934c04b54ce33a7a,58.0,0.0,0.0,1.0,0.0,7.9,3.0,20.0,1.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Envious-Data/Env-KB,2025-04,control,1e0873a8409cca1332537cb4934c04b54ce33a7a,58.0,0.0,0.0,1.0,0.0,7.9,3.0,20.0,1.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Envious-Data/Env-KB,2025-05,control,1e0873a8409cca1332537cb4934c04b54ce33a7a,58.0,0.0,0.0,1.0,0.0,7.9,3.0,20.0,1.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Envious-Data/Env-KB,2025-06,control,1e0873a8409cca1332537cb4934c04b54ce33a7a,58.0,0.0,0.0,1.0,0.0,7.9,3.0,20.0,1.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Envious-Data/Env-KB,2025-07,control,1e0873a8409cca1332537cb4934c04b54ce33a7a,58.0,0.0,0.0,1.0,0.0,7.9,3.0,20.0,1.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Envious-Data/Env-KB,2025-08,control,1e0873a8409cca1332537cb4934c04b54ce33a7a,58.0,0.0,0.0,1.0,0.0,7.9,3.0,20.0,1.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
FFY0/AdaKV,2025-07,control,67a0fc2729800c3d902225f359e0b50f9202556b,2678.0,7.0,0.0,85.0,50.4,11.2,643.0,559.0,92.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
FFY0/AdaKV,2025-08,control,67a0fc2729800c3d902225f359e0b50f9202556b,2678.0,7.0,0.0,85.0,50.4,11.2,643.0,559.0,92.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
FMInference/FlexiGen,2024-11,control,004ffef82b46e8dc8685c55d0cdda650bdaf1269,661594.0,218.0,142.0,9660.0,30.4,19.7,102557.0,81228.0,10020.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
FMInference/FlexiGen,2024-12,control,004ffef82b46e8dc8685c55d0cdda650bdaf1269,661594.0,218.0,142.0,9660.0,30.4,19.7,102557.0,81228.0,10020.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
FMInference/FlexiGen,2025-01,control,004ffef82b46e8dc8685c55d0cdda650bdaf1269,661594.0,218.0,142.0,9660.0,30.4,19.7,102557.0,81228.0,10020.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
FMInference/FlexiGen,2025-02,control,004ffef82b46e8dc8685c55d0cdda650bdaf1269,661594.0,218.0,142.0,9660.0,30.4,19.7,102557.0,81228.0,10020.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
FMInference/FlexiGen,2025-03,control,004ffef82b46e8dc8685c55d0cdda650bdaf1269,661594.0,218.0,142.0,9660.0,30.4,19.7,102557.0,81228.0,10020.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
FMInference/FlexiGen,2025-04,control,004ffef82b46e8dc8685c55d0cdda650bdaf1269,661594.0,218.0,142.0,9660.0,30.4,19.7,102557.0,81228.0,10020.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
