source_group,repo_name,time,commit_match_status,paper_latest_commit,our_latest_commit,ncloc_scope_status,metric,paper_value,our_value,diff,abs_diff
treatment,PostHog/posthog,2025-01,exact_match,1253d960c415d65583dac034353702ad74016da1,1253d960c415d65583dac034353702ad74016da1,ncloc_different,cognitive_complexity,60692.0,62265.0,1573.0,1573.0
treatment,PostHog/posthog,2024-12,exact_match,3aa25f3257f981db0b7e8b5411dc209b66c6f4c2,3aa25f3257f981db0b7e8b5411dc209b66c6f4c2,ncloc_different,cognitive_complexity,57995.0,59474.0,1479.0,1479.0
treatment,PostHog/posthog,2024-11,exact_match,b4d51e3b746e6174a7d60c525ea22387f00dcafe,b4d51e3b746e6174a7d60c525ea22387f00dcafe,ncloc_different,cognitive_complexity,55625.0,57075.0,1450.0,1450.0
treatment,samuelgursky/davinci-resolve-mcp,2025-03,exact_match,f10b0f93aec15b5c92b2bed33a60270e100dc317,f10b0f93aec15b5c92b2bed33a60270e100dc317,ncloc_different,cognitive_complexity,3043.0,4370.0,1327.0,1327.0
treatment,samuelgursky/davinci-resolve-mcp,2025-04,exact_match,19dc53236193de61f79facc731024a75d3c3be5c,19dc53236193de61f79facc731024a75d3c3be5c,ncloc_different,cognitive_complexity,3043.0,4370.0,1327.0,1327.0
treatment,PostHog/posthog,2024-10,exact_match,12ff477551dfc5a197aca3006e14e4193183dbd8,12ff477551dfc5a197aca3006e14e4193183dbd8,ncloc_different,cognitive_complexity,51579.0,52874.0,1295.0,1295.0
treatment,cgevans/qslib,2025-02,exact_match,f231361a93b274928e71ff2cb06bee91e0bb2c11,f231361a93b274928e71ff2cb06bee91e0bb2c11,ncloc_different,cognitive_complexity,1646.0,398.0,-1248.0,1248.0
control,lancedb/lancedb,2025-06,exact_match,1dadb2aefa8c7e20098f8bdd4fad45383a8ebab7,1dadb2aefa8c7e20098f8bdd4fad45383a8ebab7,ncloc_different,cognitive_complexity,2575.0,3647.0,1072.0,1072.0
control,lancedb/lancedb,2025-07,exact_match,c7afa724ddf1a3a5ff0633edc75c93570b9a5689,c7afa724ddf1a3a5ff0633edc75c93570b9a5689,ncloc_different,cognitive_complexity,2618.0,3684.0,1066.0,1066.0
control,lancedb/lancedb,2025-05,exact_match,0525c055fcc6b25297084bdaddc072d206345df1,0525c055fcc6b25297084bdaddc072d206345df1,ncloc_different,cognitive_complexity,2529.0,3572.0,1043.0,1043.0
control,lancedb/lancedb,2025-08,exact_match,47747287b616d4a2f1dd14f811f218e3caee7f8d,47747287b616d4a2f1dd14f811f218e3caee7f8d,ncloc_different,cognitive_complexity,2432.0,3463.0,1031.0,1031.0
treatment,trycua/cua,2025-04,exact_match,60bcb0716cfa720084faafb1d0c9b1f716a6945c,60bcb0716cfa720084faafb1d0c9b1f716a6945c,ncloc_different,cognitive_complexity,2883.0,3894.0,1011.0,1011.0
control,lancedb/lancedb,2025-04,exact_match,3cc670ac3860bb9990d89f61d9b1644b0e4c658f,3cc670ac3860bb9990d89f61d9b1644b0e4c658f,ncloc_different,cognitive_complexity,2506.0,3484.0,978.0,978.0
treatment,PostHog/posthog,2024-09,exact_match,761c6ce0ab4db14ddede62cb61b6d6854dff7ea7,761c6ce0ab4db14ddede62cb61b6d6854dff7ea7,ncloc_different,cognitive_complexity,49984.0,50942.0,958.0,958.0
control,lancedb/lancedb,2025-03,exact_match,e59f9382a0de2f70b931373b29a11a27824bf639,e59f9382a0de2f70b931373b29a11a27824bf639,ncloc_different,cognitive_complexity,2411.0,3282.0,871.0,871.0
treatment,PostHog/posthog,2024-08,exact_match,0a6ab2622fd9404afdc60100fef54c3c112ea379,0a6ab2622fd9404afdc60100fef54c3c112ea379,ncloc_different,cognitive_complexity,47410.0,48242.0,832.0,832.0
control,lancedb/lancedb,2025-02,exact_match,dfe4ba8dad580232e4450903a5d1b239b19f8173,dfe4ba8dad580232e4450903a5d1b239b19f8173,ncloc_different,cognitive_complexity,2328.0,3141.0,813.0,813.0
control,lancedb/lancedb,2024-12,exact_match,92d845fa725cd044db1a10299046031c201febd0,92d845fa725cd044db1a10299046031c201febd0,ncloc_different,cognitive_complexity,2008.0,2782.0,774.0,774.0
control,lancedb/lancedb,2025-01,exact_match,5e98b7f4c0cf16cdbab10d945c086a5f9ea4be6c,5e98b7f4c0cf16cdbab10d945c086a5f9ea4be6c,ncloc_different,cognitive_complexity,2101.0,2875.0,774.0,774.0
control,lancedb/lancedb,2024-11,exact_match,83e26a231e487673ce6f92dc32e7fe7d8c6d16d0,83e26a231e487673ce6f92dc32e7fe7d8c6d16d0,ncloc_different,cognitive_complexity,1959.0,2686.0,727.0,727.0
control,lancedb/lancedb,2024-10,exact_match,f3fc339ef650517674a22995d81f9ae21e7bae5a,f3fc339ef650517674a22995d81f9ae21e7bae5a,ncloc_different,cognitive_complexity,1902.0,2579.0,677.0,677.0
control,lancedb/lancedb,2024-09,exact_match,d6b505477886b48b4868a56481373e2a29a72fcd,d6b505477886b48b4868a56481373e2a29a72fcd,ncloc_different,cognitive_complexity,1917.0,2550.0,633.0,633.0
control,lancedb/lancedb,2024-08,exact_match,51966a84f582476566daf289589318e9cc2cd0a1,51966a84f582476566daf289589318e9cc2cd0a1,ncloc_different,cognitive_complexity,1848.0,2390.0,542.0,542.0
control,lancedb/lancedb,2024-07,exact_match,6af69b57ad24f5ea313a98f4b388f68c81a75bc1,6af69b57ad24f5ea313a98f4b388f68c81a75bc1,ncloc_different,cognitive_complexity,1790.0,2319.0,529.0,529.0
control,lancedb/lancedb,2024-06,exact_match,865ed998814a5f8666d588b277f3cfa7fa14ce48,865ed998814a5f8666d588b277f3cfa7fa14ce48,ncloc_different,cognitive_complexity,1633.0,2158.0,525.0,525.0
control,lancedb/lancedb,2024-05,exact_match,56b4fd2bd9c5c3077c1c7f6048780aecfbc577e3,56b4fd2bd9c5c3077c1c7f6048780aecfbc577e3,ncloc_different,cognitive_complexity,1549.0,2060.0,511.0,511.0
treatment,yeagerai/genlayer-studio,2025-04,exact_match,ee19a3e79a40079f1fd8b52c6f52795b78bbb6e3,ee19a3e79a40079f1fd8b52c6f52795b78bbb6e3,ncloc_different,cognitive_complexity,1231.0,1736.0,505.0,505.0
treatment,utensils/mcp-nixos,2025-04,exact_match,9958c0740e672a5ed61e02ad9a42e60d62dc16eb,9958c0740e672a5ed61e02ad9a42e60d62dc16eb,ncloc_different,cognitive_complexity,2349.0,2834.0,485.0,485.0
treatment,LearningCircuit/local-deep-research,2025-03,exact_match,534b12017b9b8db8d6831f3dbd4d4588ddbffe86,534b12017b9b8db8d6831f3dbd4d4588ddbffe86,ncloc_different,cognitive_complexity,3414.0,2956.0,-458.0,458.0
treatment,PostHog/posthog,2024-07,exact_match,6499bded5585bf1423fcf6673b2f560fe4f941af,6499bded5585bf1423fcf6673b2f560fe4f941af,ncloc_different,cognitive_complexity,45623.0,46069.0,446.0,446.0
control,lancedb/lancedb,2024-04,exact_match,6603414885be64132ee3a1018d5a5d6d7a4191ea,6603414885be64132ee3a1018d5a5d6d7a4191ea,ncloc_different,cognitive_complexity,1421.0,1846.0,425.0,425.0
treatment,cgevans/qslib,2025-06,exact_match,1258acf2dfee9f0a0b361425073844c94eabbb0e,1258acf2dfee9f0a0b361425073844c94eabbb0e,ncloc_different,cognitive_complexity,1566.0,1973.0,407.0,407.0
treatment,cgevans/qslib,2025-03,exact_match,1633aa647dd933e3ed4619a44ab8fad96492fdad,1633aa647dd933e3ed4619a44ab8fad96492fdad,ncloc_different,cognitive_complexity,1573.0,1980.0,407.0,407.0
treatment,cgevans/qslib,2025-04,exact_match,03c686b5f265cc510486c81073a0ff0860d22011,03c686b5f265cc510486c81073a0ff0860d22011,ncloc_different,cognitive_complexity,1573.0,1980.0,407.0,407.0
treatment,cgevans/qslib,2025-07,exact_match,da3563d9db5db551649b35b475f8f49fd49ca62a,da3563d9db5db551649b35b475f8f49fd49ca62a,ncloc_different,cognitive_complexity,1576.0,1983.0,407.0,407.0
treatment,PostHog/posthog,2024-06,exact_match,0b22cc401624bedab251a98f8bc86608ca9f59e5,0b22cc401624bedab251a98f8bc86608ca9f59e5,ncloc_different,cognitive_complexity,44371.0,44772.0,401.0,401.0
treatment,ethyca/fides,2025-04,exact_match,e469857a142ed59acc3eb55ada6bd20ac94c1be5,e469857a142ed59acc3eb55ada6bd20ac94c1be5,ncloc_different,cognitive_complexity,13783.0,14165.0,382.0,382.0
treatment,yeagerai/genlayer-studio,2025-08,exact_match,116ca5fc5f7fffe83843572c0897d381dc36ebfb,116ca5fc5f7fffe83843572c0897d381dc36ebfb,ncloc_different,cognitive_complexity,1964.0,2312.0,348.0,348.0
treatment,DataDog/integrations-core,2024-01,exact_match,3f21b7bd08df0737cb477548d027a7a93f92f1ff,3f21b7bd08df0737cb477548d027a7a93f92f1ff,ncloc_close,cognitive_complexity,35722.0,35399.0,-323.0,323.0
treatment,yeagerai/genlayer-studio,2025-07,exact_match,128e60f694f4ff5c351198deba55db7d4d2d6e8c,128e60f694f4ff5c351198deba55db7d4d2d6e8c,ncloc_different,cognitive_complexity,1818.0,2123.0,305.0,305.0
control,aio-libs/aiohttp,2025-04,exact_match,299fe00a2b7b1f5def7daa98260263a61bc9772d,299fe00a2b7b1f5def7daa98260263a61bc9772d,ncloc_different,cognitive_complexity,4536.0,4837.0,301.0,301.0
treatment,yeagerai/genlayer-studio,2025-06,exact_match,0ebe53c02e38e86cbf52545b4c1684d3faeb2607,0ebe53c02e38e86cbf52545b4c1684d3faeb2607,ncloc_different,cognitive_complexity,1679.0,1913.0,234.0,234.0
treatment,yeagerai/genlayer-studio,2025-05,exact_match,015258ffda52c268c43ebf7adb29fcdc18a41fd2,015258ffda52c268c43ebf7adb29fcdc18a41fd2,ncloc_different,cognitive_complexity,1641.0,1859.0,218.0,218.0
control,pieces-app/cli-agent,2025-04,exact_match,d21294b67fed97f4d1e2eec7b15cdada89e64165,d21294b67fed97f4d1e2eec7b15cdada89e64165,ncloc_different,cognitive_complexity,684.0,872.0,188.0,188.0
treatment,whiteducksoftware/flock,2025-03,exact_match,0f0082f6ee1397b4cd7cdb50fbb9a51df4a469a1,0f0082f6ee1397b4cd7cdb50fbb9a51df4a469a1,ncloc_different,cognitive_complexity,2432.0,2618.0,186.0,186.0
control,aio-libs/aiohttp,2025-03,exact_match,d2d3621211348aecb3d568e634ba0abb016b6009,d2d3621211348aecb3d568e634ba0abb016b6009,ncloc_close,cognitive_complexity,4651.0,4816.0,165.0,165.0
control,aio-libs/aiohttp,2024-12,exact_match,b103bbca6b753e5b5357367cbaed10c7eade5a44,b103bbca6b753e5b5357367cbaed10c7eade5a44,ncloc_close,cognitive_complexity,4610.0,4775.0,165.0,165.0
control,aio-libs/aiohttp,2024-11,exact_match,a37c4f28b7e3a4d19de283b36133abf9f4cb73cc,a37c4f28b7e3a4d19de283b36133abf9f4cb73cc,ncloc_close,cognitive_complexity,4574.0,4739.0,165.0,165.0
control,aio-libs/aiohttp,2025-02,exact_match,a5f520552d95fd0b348c9183cd51b38869a49334,a5f520552d95fd0b348c9183cd51b38869a49334,ncloc_close,cognitive_complexity,4476.0,4641.0,165.0,165.0
control,aio-libs/aiohttp,2025-01,exact_match,3ef5f00f4cb4b4f7b2d6080485b399207c6a525f,3ef5f00f4cb4b4f7b2d6080485b399207c6a525f,ncloc_close,cognitive_complexity,4614.0,4779.0,165.0,165.0
treatment,yeagerai/genlayer-studio,2025-03,exact_match,6ecca4614fd6bdecb1edbfcc38052c2b1e0b1010,6ecca4614fd6bdecb1edbfcc38052c2b1e0b1010,ncloc_different,cognitive_complexity,1231.0,1393.0,162.0,162.0
treatment,yeagerai/genlayer-studio,2025-02,exact_match,a4969752bc251e96bff49703eb27f4fdd99ae423,a4969752bc251e96bff49703eb27f4fdd99ae423,ncloc_different,cognitive_complexity,1205.0,1363.0,158.0,158.0
control,aio-libs/aiohttp,2025-05,exact_match,1710f059dd6c63fcac1efbfd041b1e1cdda9f474,1710f059dd6c63fcac1efbfd041b1e1cdda9f474,ncloc_close,cognitive_complexity,5161.0,5311.0,150.0,150.0
control,aio-libs/aiohttp,2025-08,exact_match,acfc2e6e34e36c5afadc665ac3a6ffb5c1e00234,acfc2e6e34e36c5afadc665ac3a6ffb5c1e00234,ncloc_close,cognitive_complexity,5214.0,5364.0,150.0,150.0
treatment,yeagerai/genlayer-studio,2025-01,exact_match,04fae826144162455aba04e0c087a292c884d191,04fae826144162455aba04e0c087a292c884d191,ncloc_different,cognitive_complexity,1084.0,1234.0,150.0,150.0
control,aio-libs/aiohttp,2025-06,exact_match,84a2bf121836b29cdf8b2a9aa3308cb6dcc9fb35,84a2bf121836b29cdf8b2a9aa3308cb6dcc9fb35,ncloc_close,cognitive_complexity,5364.0,5514.0,150.0,150.0
control,aio-libs/aiohttp,2025-07,exact_match,f6941e738fd5f8b3b110dcf7d1e63ee41de86a70,f6941e738fd5f8b3b110dcf7d1e63ee41de86a70,ncloc_close,cognitive_complexity,5212.0,5362.0,150.0,150.0
treatment,yeagerai/genlayer-studio,2024-12,exact_match,3ff73e541a12e98d59578c492cf2f007a92540c4,3ff73e541a12e98d59578c492cf2f007a92540c4,ncloc_different,cognitive_complexity,1063.0,1206.0,143.0,143.0
control,aio-libs/aiohttp,2024-10,exact_match,e86b72f663ab1918e588853bf5fe5f458f72dbf2,e86b72f663ab1918e588853bf5fe5f458f72dbf2,ncloc_close,cognitive_complexity,4471.0,4608.0,137.0,137.0
treatment,DataDog/integrations-core,2025-08,exact_match,af4afd423a8cce60bcaf879e543f1b696e3f0caa,af4afd423a8cce60bcaf879e543f1b696e3f0caa,ncloc_close,cognitive_complexity,40785.0,40665.0,-120.0,120.0
treatment,DataDog/integrations-core,2024-11,exact_match,c08fd423affb8f7257d8fcb8e9a5afd869681415,c08fd423affb8f7257d8fcb8e9a5afd869681415,ncloc_close,cognitive_complexity,37454.0,37341.0,-113.0,113.0
treatment,DataDog/integrations-core,2024-08,exact_match,523c5afc8405d8726f7cf8867bbd5f75a75ce24e,523c5afc8405d8726f7cf8867bbd5f75a75ce24e,ncloc_close,cognitive_complexity,37159.0,37046.0,-113.0,113.0
treatment,DataDog/integrations-core,2024-09,exact_match,c1e85309a37c7c508f41c365f3002708f77f8cbf,c1e85309a37c7c508f41c365f3002708f77f8cbf,ncloc_close,cognitive_complexity,37094.0,36981.0,-113.0,113.0
treatment,DataDog/integrations-core,2025-02,exact_match,c3628b5ded79e88ab572dfd7bac6e5c1cd91f1d8,c3628b5ded79e88ab572dfd7bac6e5c1cd91f1d8,ncloc_close,cognitive_complexity,38045.0,37932.0,-113.0,113.0
treatment,DataDog/integrations-core,2025-05,exact_match,1c924825332db0360a98ffc39e7c9d87618d66aa,1c924825332db0360a98ffc39e7c9d87618d66aa,ncloc_close,cognitive_complexity,39558.0,39445.0,-113.0,113.0
treatment,DataDog/integrations-core,2024-04,exact_match,6d0b7455cbbd6b6bfc4a6d2a4ad3345d7a3b31ec,6d0b7455cbbd6b6bfc4a6d2a4ad3345d7a3b31ec,ncloc_close,cognitive_complexity,36158.0,36045.0,-113.0,113.0
treatment,DataDog/integrations-core,2024-05,exact_match,970e957779bbea1ac84e41927e6e0bd9f118f7ba,970e957779bbea1ac84e41927e6e0bd9f118f7ba,ncloc_close,cognitive_complexity,36505.0,36392.0,-113.0,113.0
treatment,DataDog/integrations-core,2024-06,exact_match,40193a9e2b1b854a8f3b95dd0e7041259f22653d,40193a9e2b1b854a8f3b95dd0e7041259f22653d,ncloc_close,cognitive_complexity,36448.0,36335.0,-113.0,113.0
treatment,DataDog/integrations-core,2025-06,exact_match,f9f78ed17fce4bcd63e24aaa39a9e47dddbd7f4f,f9f78ed17fce4bcd63e24aaa39a9e47dddbd7f4f,ncloc_close,cognitive_complexity,39925.0,39812.0,-113.0,113.0
treatment,DataDog/integrations-core,2025-07,exact_match,26abd13d37aca13903e1cf8e64b1f0f0959630f6,26abd13d37aca13903e1cf8e64b1f0f0959630f6,ncloc_close,cognitive_complexity,40493.0,40380.0,-113.0,113.0
treatment,DataDog/integrations-core,2025-03,exact_match,67cf3ad93e6873944bcdbd153c7305b03c2f51d4,67cf3ad93e6873944bcdbd153c7305b03c2f51d4,ncloc_close,cognitive_complexity,38420.0,38307.0,-113.0,113.0
treatment,DataDog/integrations-core,2024-10,exact_match,cbb5fc6a80505309a1b00b37b77d772255490afa,cbb5fc6a80505309a1b00b37b77d772255490afa,ncloc_close,cognitive_complexity,37188.0,37075.0,-113.0,113.0
treatment,DataDog/integrations-core,2024-12,exact_match,e6b077a2f4e4526dc00261698d752e7481547e66,e6b077a2f4e4526dc00261698d752e7481547e66,ncloc_close,cognitive_complexity,37682.0,37569.0,-113.0,113.0
treatment,DataDog/integrations-core,2025-01,exact_match,82c4055486147402d96748c0abd63de6850e83d1,82c4055486147402d96748c0abd63de6850e83d1,ncloc_close,cognitive_complexity,37975.0,37862.0,-113.0,113.0
treatment,DataDog/integrations-core,2024-07,exact_match,cdbf62d31e3f4f8ab0702b386c32dd06473d95e7,cdbf62d31e3f4f8ab0702b386c32dd06473d95e7,ncloc_close,cognitive_complexity,36788.0,36675.0,-113.0,113.0
treatment,DataDog/integrations-core,2024-03,exact_match,de516ffa17050c785c973acb4fcbab0a92a4253b,de516ffa17050c785c973acb4fcbab0a92a4253b,ncloc_close,cognitive_complexity,35723.0,35610.0,-113.0,113.0
treatment,DataDog/integrations-core,2024-02,exact_match,1209aff535676d2788511da7ff82444c89640360,1209aff535676d2788511da7ff82444c89640360,ncloc_close,cognitive_complexity,35416.0,35317.0,-99.0,99.0
treatment,ResearchHub/researchhub-backend,2025-04,exact_match,90bd47c7e4e4a107c32deefa0d54c6024506b8b0,90bd47c7e4e4a107c32deefa0d54c6024506b8b0,ncloc_different,cognitive_complexity,5560.0,5648.0,88.0,88.0
control,microsoft/semantic-link-labs,2025-04,exact_match,f387d9155c343d58eda592671427942be01377d1,f387d9155c343d58eda592671427942be01377d1,ncloc_different,cognitive_complexity,4110.0,4198.0,88.0,88.0
treatment,instructor-ai/instructor,2025-04,exact_match,795c3cf3e5390381ae7d39fb3d827468f39c97a9,795c3cf3e5390381ae7d39fb3d827468f39c97a9,ncloc_different,cognitive_complexity,2114.0,2179.0,65.0,65.0
treatment,DataDog/integrations-core,2025-04,exact_match,fe4697fca14149122b2d992e53f8a0396755ebff,fe4697fca14149122b2d992e53f8a0396755ebff,ncloc_close,cognitive_complexity,38427.0,38487.0,60.0,60.0
treatment,getsentry/sentry,2024-09,exact_match,6c6024b9d8999b88166c60580a677d809252fc04,6c6024b9d8999b88166c60580a677d809252fc04,ncloc_close,cognitive_complexity,93597.0,93538.0,-59.0,59.0
control,microsoft/semantic-link-labs,2025-02,exact_match,c782680363921e762765a71cbad3185230e1c683,c782680363921e762765a71cbad3185230e1c683,ncloc_different,cognitive_complexity,3785.0,3844.0,59.0,59.0
control,microsoft/semantic-link-labs,2025-03,exact_match,694a1bdf88b0fefafdaaec2edcd62589d06cfb8f,694a1bdf88b0fefafdaaec2edcd62589d06cfb8f,ncloc_different,cognitive_complexity,4006.0,4065.0,59.0,59.0
control,microsoft/semantic-link-labs,2025-08,exact_match,9d837175f9447041834e5a64a72598a21b9a3ff9,9d837175f9447041834e5a64a72598a21b9a3ff9,ncloc_different,cognitive_complexity,5083.0,5142.0,59.0,59.0
control,microsoft/semantic-link-labs,2025-06,exact_match,b823ff23680672344bf5511e0423ec63925a4442,b823ff23680672344bf5511e0423ec63925a4442,ncloc_different,cognitive_complexity,4945.0,5004.0,59.0,59.0
control,microsoft/semantic-link-labs,2025-07,exact_match,87f8538af6f80c30cc45470a8b419587b1de079b,87f8538af6f80c30cc45470a8b419587b1de079b,ncloc_different,cognitive_complexity,5002.0,5061.0,59.0,59.0
control,microsoft/semantic-link-labs,2025-01,exact_match,776b52d48d9371c46adf6d76c0a65cbc2f9f56eb,776b52d48d9371c46adf6d76c0a65cbc2f9f56eb,ncloc_different,cognitive_complexity,3536.0,3594.0,58.0,58.0
control,taylorwilsdon/open-webui-tools,2025-04,exact_match,d1d0c14c125b858ce3191bcbde2231dfd8cfa02c,d1d0c14c125b858ce3191bcbde2231dfd8cfa02c,ncloc_different,cognitive_complexity,165.0,222.0,57.0,57.0
control,microsoft/semantic-link-labs,2024-09,exact_match,5cb77410f124034dd353ace32e3e9ce6e82ecd5d,5cb77410f124034dd353ace32e3e9ce6e82ecd5d,ncloc_different,cognitive_complexity,3052.0,3108.0,56.0,56.0
control,microsoft/semantic-link-labs,2024-10,exact_match,bf1631b9fa801987b0e3a10e0bbe8c9b55f6d090,bf1631b9fa801987b0e3a10e0bbe8c9b55f6d090,ncloc_different,cognitive_complexity,3299.0,3355.0,56.0,56.0
control,microsoft/semantic-link-labs,2024-11,exact_match,f7a524b25e8a23f4430eaf86af63312f3be98c30,f7a524b25e8a23f4430eaf86af63312f3be98c30,ncloc_different,cognitive_complexity,3530.0,3586.0,56.0,56.0
control,microsoft/semantic-link-labs,2024-12,exact_match,3192a7a1f81874217a19fe51cf5faf6b89c4dfd1,3192a7a1f81874217a19fe51cf5faf6b89c4dfd1,ncloc_different,cognitive_complexity,3520.0,3576.0,56.0,56.0
treatment,yeagerai/genlayer-studio,2024-11,exact_match,663a89ea1ddeca2f295ef8ea4513e8b8d0baa1a8,663a89ea1ddeca2f295ef8ea4513e8b8d0baa1a8,ncloc_different,cognitive_complexity,960.0,1014.0,54.0,54.0
control,microsoft/semantic-link-labs,2024-08,exact_match,7c15bce2bc4c68dce4c528a7d1d5f7e40f9601c3,7c15bce2bc4c68dce4c528a7d1d5f7e40f9601c3,ncloc_different,cognitive_complexity,2286.0,2339.0,53.0,53.0
control,golemfoundation/octant,2025-03,exact_match,35ca8290646f0441f9854fc1b931d9346f1b4852,35ca8290646f0441f9854fc1b931d9346f1b4852,ncloc_different,cognitive_complexity,3649.0,3702.0,53.0,53.0
control,microsoft/semantic-link-labs,2024-07,exact_match,c4a849f59f7818b8f9a04b86f63eea7fcd3a1754,c4a849f59f7818b8f9a04b86f63eea7fcd3a1754,ncloc_different,cognitive_complexity,2083.0,2136.0,53.0,53.0
control,microsoft/semantic-link-labs,2024-06,exact_match,6c76ccb5d8ce76b36dd9930ea5d8285975ab5dee,6c76ccb5d8ce76b36dd9930ea5d8285975ab5dee,ncloc_different,cognitive_complexity,2077.0,2128.0,51.0,51.0
control,microsoft/semantic-link-labs,2024-05,exact_match,1c01a9e709f2a7fa2371f91b24f281353de3b36b,1c01a9e709f2a7fa2371f91b24f281353de3b36b,ncloc_different,cognitive_complexity,2131.0,2182.0,51.0,51.0
treatment,yeagerai/genlayer-studio,2024-09,exact_match,6a6b70aa73ac4126dc43c7ae25f9fde1f7796d54,6a6b70aa73ac4126dc43c7ae25f9fde1f7796d54,ncloc_different,cognitive_complexity,726.0,769.0,43.0,43.0
treatment,sbomify/sbomify,2025-03,exact_match,cc6d9265a9f19ee37660ea1ef3ac1cefb588b02a,cc6d9265a9f19ee37660ea1ef3ac1cefb588b02a,ncloc_different,cognitive_complexity,1063.0,1105.0,42.0,42.0
treatment,yeagerai/genlayer-studio,2024-10,exact_match,19cc640fc1371364503e01c17750c3f29b54c0ac,19cc640fc1371364503e01c17750c3f29b54c0ac,ncloc_different,cognitive_complexity,953.0,994.0,41.0,41.0
control,BalancerMaxis/multisig-ops,2025-06,exact_match,7f89042c4e35b1e75c5e987c3bac3a2faf98dbef,7f89042c4e35b1e75c5e987c3bac3a2faf98dbef,ncloc_different,cognitive_complexity,2182.0,2218.0,36.0,36.0
control,BalancerMaxis/multisig-ops,2025-01,exact_match,9614e46a65df5037ab770ea4d2b21dc51c8b0018,9614e46a65df5037ab770ea4d2b21dc51c8b0018,ncloc_different,cognitive_complexity,1819.0,1855.0,36.0,36.0
control,BalancerMaxis/multisig-ops,2024-12,exact_match,5507c2d5eb55e27c52041c0712b6a8abe8509dcd,5507c2d5eb55e27c52041c0712b6a8abe8509dcd,ncloc_different,cognitive_complexity,1811.0,1847.0,36.0,36.0
control,BalancerMaxis/multisig-ops,2024-11,exact_match,a719d670957ca738f43a2e583516df488a3e9428,a719d670957ca738f43a2e583516df488a3e9428,ncloc_different,cognitive_complexity,1809.0,1845.0,36.0,36.0
control,BalancerMaxis/multisig-ops,2024-09,exact_match,ac6ec10c4a3b2f72ba1b9b898800280c0c6a36a0,ac6ec10c4a3b2f72ba1b9b898800280c0c6a36a0,ncloc_different,cognitive_complexity,1751.0,1787.0,36.0,36.0
control,BalancerMaxis/multisig-ops,2024-03,exact_match,9d46eba7992833ffc520fed2afc4d8ec6ed5fad9,9d46eba7992833ffc520fed2afc4d8ec6ed5fad9,ncloc_different,cognitive_complexity,1633.0,1669.0,36.0,36.0
control,BalancerMaxis/multisig-ops,2025-04,exact_match,b660d124f15401d6aa523fe33731f99bf0e4e6aa,b660d124f15401d6aa523fe33731f99bf0e4e6aa,ncloc_different,cognitive_complexity,2116.0,2152.0,36.0,36.0
control,BalancerMaxis/multisig-ops,2025-02,exact_match,707332fe68a8b569c7fe20e020300a86a882f90c,707332fe68a8b569c7fe20e020300a86a882f90c,ncloc_different,cognitive_complexity,1867.0,1903.0,36.0,36.0
