target_id,variant,source_group,repo_name,time,path_bucket,component_path,type,paper_count,our_count,diff_our_minus_paper,paper_minus_our,abs_diff
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/insights/insightVizDataLogic.ts,CODE_SMELL,0,8,8,-8,8
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/notebooks/Nodes/utils.tsx,CODE_SMELL,0,8,8,-8,8
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/notebooks/Notebook/Editor.tsx,CODE_SMELL,0,8,8,-8,8
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/pipeline/hogfunctions/integrations/IntegrationChoice.tsx,CODE_SMELL,0,8,8,-8,8
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/saved-insights/SavedInsights.tsx,CODE_SMELL,0,8,8,-8,8
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/session-recordings/SessionRecordings.tsx,CODE_SMELL,0,8,8,-8,8
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/session-recordings/components/AiRegexHelper/AiRegexHelper.tsx,CODE_SMELL,0,8,8,-8,8
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/session-recordings/templates/SessionRecordingTemplates.tsx,CODE_SMELL,0,8,8,-8,8
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/settings/organization/InviteModal.tsx,CODE_SMELL,0,8,8,-8,8
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/settings/types.ts,CODE_SMELL,0,8,8,-8,8
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/surveys/SurveyCustomization.tsx,CODE_SMELL,0,8,8,-8,8
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/toolbar/actions/actionsTabLogic.tsx,CODE_SMELL,0,8,8,-8,8
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/toolbar/experiments/experimentsTabLogic.tsx,CODE_SMELL,0,8,8,-8,8
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/toolbar/stats/HeatmapToolbarMenu.tsx,CODE_SMELL,0,8,8,-8,8
2,paper_like,treatment,PostHog/posthog,2025-04,plugin-server,plugin-server/src/cdp/hog-transformations/hog-transformer.service.test.ts,CODE_SMELL,0,8,8,-8,8
2,paper_like,treatment,PostHog/posthog,2025-04,plugin-server,plugin-server/src/cdp/legacy-plugins/_destinations/intercom/index.ts,CODE_SMELL,0,8,8,-8,8
2,paper_like,treatment,PostHog/posthog,2025-04,plugin-server,plugin-server/src/cdp/legacy-plugins/_destinations/sendgrid/index.ts,CODE_SMELL,0,8,8,-8,8
2,paper_like,treatment,PostHog/posthog,2025-04,plugin-server,plugin-server/src/cdp/legacy-plugins/_transformations/posthog-plugin-snowplow-referer-parser/index.ts,CODE_SMELL,0,8,8,-8,8
2,paper_like,treatment,PostHog/posthog,2025-04,plugin-server,plugin-server/src/cdp/services/hog-function-manager.service.ts,CODE_SMELL,0,8,8,-8,8
2,paper_like,treatment,PostHog/posthog,2025-04,plugin-server,plugin-server/src/cdp/templates/_transformations/ip-anonymization/ip-anonymization.template.test.ts,CODE_SMELL,0,8,8,-8,8
2,paper_like,treatment,PostHog/posthog,2025-04,plugin-server,plugin-server/src/ingestion/cookieless/cookieless-manager.ts,CODE_SMELL,0,8,8,-8,8
2,paper_like,treatment,PostHog/posthog,2025-04,plugin-server,plugin-server/src/utils/fetch.ts,CODE_SMELL,0,8,8,-8,8
2,paper_like,treatment,PostHog/posthog,2025-04,plugin-server,plugin-server/src/utils/posthog.ts,CODE_SMELL,0,8,8,-8,8
3,paper_like,treatment,DataDog/integrations-core,2025-01,calico,calico/tests/kind/calico.yaml,VULNERABILITY,0,8,8,-8,8
3,paper_like,treatment,DataDog/integrations-core,2025-01,datadog_checks_base,datadog_checks_base/datadog_checks/base/checks/win/winpdh.py,CODE_SMELL,0,8,8,-8,8
3,paper_like,treatment,DataDog/integrations-core,2025-01,datadog_checks_base,datadog_checks_base/datadog_checks/base/utils/http.py,CODE_SMELL,0,8,8,-8,8
3,paper_like,treatment,DataDog/integrations-core,2025-01,esxi,esxi/datadog_checks/esxi/check.py,CODE_SMELL,0,8,8,-8,8
3,paper_like,treatment,DataDog/integrations-core,2025-01,openstack_controller,openstack_controller/datadog_checks/openstack_controller/components/load_balancer.py,CODE_SMELL,0,8,8,-8,8
3,paper_like,treatment,DataDog/integrations-core,2025-01,postgres,postgres/datadog_checks/postgres/postgres.py,CODE_SMELL,0,8,8,-8,8
3,paper_like,treatment,DataDog/integrations-core,2025-01,rabbitmq,rabbitmq/datadog_checks/rabbitmq/rabbitmq.py,CODE_SMELL,0,8,8,-8,8
3,paper_like,treatment,DataDog/integrations-core,2025-01,tekton,tekton/tests/kind/tekton-operator.yaml,VULNERABILITY,0,8,8,-8,8
3,paper_like,treatment,DataDog/integrations-core,2025-01,tokumx,tokumx/datadog_checks/tokumx/vendor/pymongo/mongo_client.py,CODE_SMELL,0,8,8,-8,8
2,paper_like,treatment,PostHog/posthog,2025-04,Dockerfile,Dockerfile,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,common,common/hogvm/typescript/src/stl/ip.ts,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,common,common/tailwind/tailwind.config.js,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,dags,dags/deletes.py,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,docker-compose.base.yml,docker-compose.base.yml,VULNERABILITY,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,ee,ee/hogai/assistant.py,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,ee,ee/session_recordings/session_summary/llm/consume.py,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,ee,ee/session_recordings/session_summary/summarize_session.py,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/exporter/index.html,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/initKea.ts,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/layout/navigation-3000/components/SearchHighlight.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/layout/navigation-3000/sidebars/dashboards.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/layout/navigation-3000/sidepanel/panels/activation/SidePanelActivation.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/layout/navigation-3000/sidepanel/panels/activation/activationLogic.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/AnnotationsOverlay/AnnotationsOverlay.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/lemon-ui/LemonCalendar/LemonCalendarSelect.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/utils/router-utils.ts,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/models/cohortsModel.ts,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/products.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/queries/nodes/DataVisualization/DataVisualization.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/actions/actionEditLogic.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/activity/explore/EventDetails.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/authentication/loginLogic.ts,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/billing/UnsubscribeSurveyModal.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/cohorts/cohortEditLogic.ts,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/cohorts/cohortUtils.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/dashboard/Dashboard.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/dashboard/DashboardTemplateChooser.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/dashboard/EmptyDashboardComponent.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/dashboard/tileLayouts.ts,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/data-management/events/eventDefinitionsTableLogic.ts,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/data-management/properties/propertyDefinitionsTableLogic.ts,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/error-tracking/components/Stacktrace/StacktraceTextDisplay.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/experiments/Metrics/Selectors.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/experiments/MetricsView/VariantTooltip.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/funnels/funnelUtils.ts,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/insights/InsightPageHeader.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/insights/insightLogic.test.ts,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/insights/insightVizDataLogic.test.ts,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/insights/views/Funnels/FunnelPropertyCorrelationTable.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/notebooks/Notebook/notebookLogic.ts,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/onboarding/onboardingLogic.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/onboarding/sdks/OnboardingInstallStep.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/pipeline/BatchExportBackfills.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/pipeline/hogfunctions/hogFunctionTestLogic.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/pipeline/hogfunctions/logs/LogsViewer.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/pipeline/utils.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/session-recordings/player/snapshot-processing/patch-meta-event.ts,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/settings/environment/SlackIntegration.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/settings/environment/TeamAccessControl.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/surveys/Survey.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/trends/mathsLogic.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/web-analytics/EventsHeatMap/EventsHeatMap.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/toolbar/actions/ActionAttribute.tsx,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/toolbar/bar/toolbarLogic.ts,VULNERABILITY,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,livestream,livestream/main.go,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,plugin-server,plugin-server/src/cdp/legacy-plugins/_transformations/taxonomy-plugin/index.ts,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,plugin-server,plugin-server/src/cdp/templates/_transformations/geoip/geoip.template.test.ts,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,plugin-server,plugin-server/src/cdp/utils.ts,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,plugin-server,plugin-server/src/ingestion/cookieless/cookieless-manager.test.ts,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,plugin-server,plugin-server/src/ingestion/ingestion-consumer.test.ts,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,plugin-server,plugin-server/src/main/ingestion-queues/session-recording-v2/consumer.ts,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,plugin-server,plugin-server/src/utils/db/hub.ts,CODE_SMELL,0,7,7,-7,7
2,paper_like,treatment,PostHog/posthog,2025-04,plugin-server,plugin-server/src/utils/fetch.test.ts,CODE_SMELL,0,7,7,-7,7
3,paper_like,treatment,DataDog/integrations-core,2025-01,cert_manager,cert_manager/tests/kubernetes/nginx.yaml,CODE_SMELL,0,7,7,-7,7
3,paper_like,treatment,DataDog/integrations-core,2025-01,marathon,marathon/datadog_checks/marathon/marathon.py,CODE_SMELL,0,7,7,-7,7
3,paper_like,treatment,DataDog/integrations-core,2025-01,sap_hana,sap_hana/datadog_checks/sap_hana/sap_hana.py,CODE_SMELL,0,7,7,-7,7
3,paper_like,treatment,DataDog/integrations-core,2025-01,snmp,snmp/datadog_checks/snmp/snmp.py,CODE_SMELL,0,7,7,-7,7
3,paper_like,treatment,DataDog/integrations-core,2025-01,sqlserver,sqlserver/datadog_checks/sqlserver/const.py,CODE_SMELL,0,7,7,-7,7
3,paper_like,treatment,DataDog/integrations-core,2025-01,sqlserver,sqlserver/datadog_checks/sqlserver/sqlserver.py,CODE_SMELL,0,7,7,-7,7
3,paper_like,treatment,DataDog/integrations-core,2025-01,tls,tls/tests/compose/Dockerfile,CODE_SMELL,0,7,7,-7,7
3,paper_like,treatment,DataDog/integrations-core,2025-01,tokumx,tokumx/datadog_checks/tokumx/vendor/pymongo/message.py,CODE_SMELL,0,7,7,-7,7
3,paper_like,treatment,DataDog/integrations-core,2025-01,tokumx,tokumx/datadog_checks/tokumx/vendor/pymongo/pool.py,CODE_SMELL,0,7,7,-7,7
1,paper_like,treatment,zauberzeug/nicegui,2025-04,nicegui,nicegui/elements/leaflet.js,CODE_SMELL,0,6,6,-6,6
1,paper_like,treatment,zauberzeug/nicegui,2025-04,nicegui,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-4BPNZXC3.mjs,CODE_SMELL,0,6,6,-6,6
1,paper_like,treatment,zauberzeug/nicegui,2025-04,nicegui,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-4SRTBRON.mjs,CODE_SMELL,0,6,6,-6,6
1,paper_like,treatment,zauberzeug/nicegui,2025-04,nicegui,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-BOP2KBYH.mjs,BUG,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,dags,dags/person_overrides.py,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,ee,ee/migrations/0012_migrate_tags_v2.py,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,ee,ee/session_recordings/session_summary/input_data.py,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,ee,ee/support_sidebar_max/views.py,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/layout/navigation-3000/sidebars/featureFlags.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/layout/navigation-3000/sidepanel/panels/sidePanelContextLogic.ts,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/ActivityLog/SentenceList.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/DateFilter/dateFilterLogic.ts,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/DefinitionPopover/CohortPopoverInfo.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/HTMLElementsDisplay/HTMLElementsDisplay.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/ProductIntroduction/ProductIntroduction.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/PropertyFilters/PathItemFilters.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/PropertyFilters/components/PropertyValue.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/PropertyFilters/components/TaxonomicPropertyFilter.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/Subscriptions/SubscriptionsModal.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/TaxonomicFilter/InfiniteList.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/TaxonomicFilter/InfiniteSelectResults.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/TaxonomicFilter/taxonomicFilterLogic.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/components/UniversalFilters/UniversalFilterButton.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/integrations/integrationsLogic.ts,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/lemon-ui/LemonButton/LemonButton.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/lemon-ui/LemonTag/LemonTag.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/ui/ListBox/ListBox.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/lib/utils.test.ts,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/models/dashboardsModel.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/queries/Query/Query.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/queries/nodes/DataNode/ElapsedTime.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/queries/nodes/DataVisualization/Components/seriesBreakdownLogic.ts,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/authentication/RedirectToLoggedInInstance.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/authentication/passwordResetLogic.ts,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/dashboard/DashboardItems.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/dashboard/DashboardReloadAction.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/dashboard/newDashboardLogic.ts,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/data-warehouse/editor/editorSceneLogic.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/data-warehouse/new/NewSourceWizard.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/experiments/ExperimentForm.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/experiments/ExperimentView/DistributionTable.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/experiments/Metrics/FunnelsMetricForm.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/experiments/SharedMetrics/SharedMetric.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/feature-flags/FeatureFlagAutoRollout.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/feature-flags/featureFlagsLogic.ts,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/funnels/funnelDataLogic.ts,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/insights/filters/FunnelExclusionsFilter/ExclusionRowSuffix.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/insights/views/Histogram/Histogram.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/insights/views/LineGraph/PieChart.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/notebooks/Nodes/components/NotebookNodeTitle.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/notebooks/Nodes/notebookNodeLogic.ts,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/notebooks/Notebook/SlashCommands.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/paths-v2/pathUtils.ts,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/paths/pathUtils.ts,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/pipeline/PipelineNodeNew.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/pipeline/hogfunctions/activityDescriptions.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/pipeline/hogfunctions/filters/HogFunctionFilters.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/pipeline/hogfunctions/logs/HogFunctionLogs.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/saved-insights/AddSavedInsightsToDashboard.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/session-recordings/player/playlist-popover/playlistPopoverLogic.ts,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/session-recordings/player/share/PlayerShare.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/session-recordings/player/sidebar/PlayerSidebarDebuggerTab.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/session-recordings/saved-playlists/SavedSessionRecordingPlaylists.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/settings/environment/SessionRecordingSettings.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/settings/environment/TeamDangerZone.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/settings/organization/OrgDisplayName.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/settings/user/personalAPIKeysLogic.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/surveys/QuestionBranchingInput.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/surveys/SurveyEdit.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/web-analytics/WebAnalyticsDashboard.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,frontend,frontend/src/scenes/web-analytics/tiles/WebAnalyticsRecordings.tsx,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,livestream,livestream/events/kafka.go,CODE_SMELL,0,6,6,-6,6
2,paper_like,treatment,PostHog/posthog,2025-04,plugin-server,plugin-server/src/cdp/services/hog-watcher.service.ts,CODE_SMELL,0,6,6,-6,6
