repo_name,time,scan_group,paper_match_status,metric,paper_value,our_value,diff,abs_diff,identical
AkariAsai/ScholarQABench,2024-11,control,both,bugs,0.0,0.0,0.0,0.0,True
AkariAsai/ScholarQABench,2024-12,control,both,bugs,0.0,0.0,0.0,0.0,True
AkariAsai/ScholarQABench,2025-01,control,both,bugs,0.0,0.0,0.0,0.0,True
AkariAsai/ScholarQABench,2025-02,control,both,bugs,0.0,0.0,0.0,0.0,True
AkariAsai/ScholarQABench,2025-03,control,both,bugs,0.0,0.0,0.0,0.0,True
AkariAsai/ScholarQABench,2025-04,control,both,bugs,0.0,0.0,0.0,0.0,True
AkariAsai/ScholarQABench,2025-05,control,both,bugs,0.0,0.0,0.0,0.0,True
AkariAsai/ScholarQABench,2025-06,control,both,bugs,0.0,0.0,0.0,0.0,True
AkariAsai/ScholarQABench,2025-07,control,both,bugs,0.0,0.0,0.0,0.0,True
AkariAsai/ScholarQABench,2025-08,control,both,bugs,0.0,0.0,0.0,0.0,True
ArpiarSaundersLab/annsql,2024-09,control,both,bugs,1.0,1.0,0.0,0.0,True
ArpiarSaundersLab/annsql,2024-10,control,both,bugs,0.0,0.0,0.0,0.0,True
ArpiarSaundersLab/annsql,2024-11,control,both,bugs,0.0,0.0,0.0,0.0,True
ArpiarSaundersLab/annsql,2024-12,control,both,bugs,0.0,0.0,0.0,0.0,True
ArpiarSaundersLab/annsql,2025-01,control,both,bugs,0.0,0.0,0.0,0.0,True
ArpiarSaundersLab/annsql,2025-02,control,both,bugs,5.0,5.0,0.0,0.0,True
ArpiarSaundersLab/annsql,2025-03,control,both,bugs,4.0,4.0,0.0,0.0,True
ArpiarSaundersLab/annsql,2025-04,control,both,bugs,4.0,4.0,0.0,0.0,True
ArpiarSaundersLab/annsql,2025-05,control,both,bugs,4.0,4.0,0.0,0.0,True
ArpiarSaundersLab/annsql,2025-06,control,left_only,bugs,,4.0,,,False
ArpiarSaundersLab/annsql,2025-07,control,left_only,bugs,,4.0,,,False
ArpiarSaundersLab/annsql,2025-08,control,left_only,bugs,,4.0,,,False
BalancerMaxis/multisig-ops,2024-01,control,both,bugs,8.0,4.0,-4.0,4.0,False
BalancerMaxis/multisig-ops,2024-02,control,both,bugs,8.0,4.0,-4.0,4.0,False
BalancerMaxis/multisig-ops,2024-03,control,both,bugs,8.0,4.0,-4.0,4.0,False
BalancerMaxis/multisig-ops,2024-04,control,both,bugs,8.0,4.0,-4.0,4.0,False
BalancerMaxis/multisig-ops,2024-05,control,both,bugs,8.0,4.0,-4.0,4.0,False
BalancerMaxis/multisig-ops,2024-06,control,both,bugs,7.0,3.0,-4.0,4.0,False
BalancerMaxis/multisig-ops,2024-07,control,both,bugs,7.0,3.0,-4.0,4.0,False
BalancerMaxis/multisig-ops,2024-08,control,both,bugs,7.0,3.0,-4.0,4.0,False
BalancerMaxis/multisig-ops,2024-09,control,both,bugs,7.0,3.0,-4.0,4.0,False
BalancerMaxis/multisig-ops,2024-10,control,both,bugs,7.0,3.0,-4.0,4.0,False
BalancerMaxis/multisig-ops,2024-11,control,both,bugs,7.0,3.0,-4.0,4.0,False
BalancerMaxis/multisig-ops,2024-12,control,both,bugs,7.0,3.0,-4.0,4.0,False
BalancerMaxis/multisig-ops,2025-01,control,both,bugs,7.0,3.0,-4.0,4.0,False
BalancerMaxis/multisig-ops,2025-02,control,both,bugs,7.0,3.0,-4.0,4.0,False
BalancerMaxis/multisig-ops,2025-03,control,both,bugs,8.0,3.0,-5.0,5.0,False
BalancerMaxis/multisig-ops,2025-04,control,both,bugs,8.0,3.0,-5.0,5.0,False
BalancerMaxis/multisig-ops,2025-05,control,both,bugs,8.0,4.0,-4.0,4.0,False
BalancerMaxis/multisig-ops,2025-06,control,both,bugs,8.0,3.0,-5.0,5.0,False
BalancerMaxis/multisig-ops,2025-07,control,both,bugs,9.0,3.0,-6.0,6.0,False
BalancerMaxis/multisig-ops,2025-08,control,both,bugs,7.0,3.0,-4.0,4.0,False
Benzauber/convert-commander,2024-11,control,both,bugs,18.0,18.0,0.0,0.0,True
Benzauber/convert-commander,2024-12,control,both,bugs,18.0,18.0,0.0,0.0,True
Benzauber/convert-commander,2025-01,control,both,bugs,72.0,72.0,0.0,0.0,True
Benzauber/convert-commander,2025-02,control,both,bugs,72.0,72.0,0.0,0.0,True
Benzauber/convert-commander,2025-03,control,both,bugs,72.0,74.0,2.0,2.0,False
Benzauber/convert-commander,2025-04,control,both,bugs,72.0,74.0,2.0,2.0,False
Benzauber/convert-commander,2025-05,control,both,bugs,72.0,74.0,2.0,2.0,False
Benzauber/convert-commander,2025-06,control,both,bugs,72.0,74.0,2.0,2.0,False
Benzauber/convert-commander,2025-07,control,both,bugs,72.0,74.0,2.0,2.0,False
Benzauber/convert-commander,2025-08,control,both,bugs,73.0,74.0,1.0,1.0,False
BiancoChiu/iOSRealRun-cli-18,2024-02,control,both,bugs,0.0,0.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2024-03,control,both,bugs,0.0,0.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2024-04,control,both,bugs,0.0,0.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2024-05,control,both,bugs,0.0,0.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2024-06,control,both,bugs,0.0,0.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2024-07,control,both,bugs,0.0,0.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2024-08,control,both,bugs,0.0,0.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2024-09,control,both,bugs,0.0,0.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2024-10,control,both,bugs,0.0,0.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2024-11,control,both,bugs,0.0,0.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2024-12,control,both,bugs,0.0,0.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2025-01,control,both,bugs,0.0,0.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2025-02,control,both,bugs,0.0,0.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2025-03,control,both,bugs,0.0,0.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2025-04,control,both,bugs,0.0,0.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2025-05,control,both,bugs,0.0,0.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2025-06,control,both,bugs,0.0,0.0,0.0,0.0,True
BiancoChiu/iOSRealRun-cli-18,2025-07,control,left_only,bugs,,0.0,,,False
BiancoChiu/iOSRealRun-cli-18,2025-08,control,left_only,bugs,,0.0,,,False
C4NU/Paddie,2024-01,control,both,bugs,1.0,1.0,0.0,0.0,True
C4NU/Paddie,2024-02,control,both,bugs,1.0,1.0,0.0,0.0,True
C4NU/Paddie,2024-03,control,both,bugs,1.0,1.0,0.0,0.0,True
C4NU/Paddie,2024-04,control,both,bugs,1.0,1.0,0.0,0.0,True
C4NU/Paddie,2024-05,control,both,bugs,1.0,1.0,0.0,0.0,True
C4NU/Paddie,2024-06,control,both,bugs,1.0,1.0,0.0,0.0,True
C4NU/Paddie,2024-07,control,both,bugs,1.0,1.0,0.0,0.0,True
C4NU/Paddie,2024-08,control,both,bugs,1.0,1.0,0.0,0.0,True
C4NU/Paddie,2024-09,control,both,bugs,1.0,1.0,0.0,0.0,True
C4NU/Paddie,2024-10,control,both,bugs,1.0,1.0,0.0,0.0,True
C4NU/Paddie,2024-11,control,both,bugs,1.0,1.0,0.0,0.0,True
C4NU/Paddie,2024-12,control,both,bugs,1.0,1.0,0.0,0.0,True
C4NU/Paddie,2025-01,control,both,bugs,1.0,1.0,0.0,0.0,True
C4NU/Paddie,2025-02,control,both,bugs,1.0,1.0,0.0,0.0,True
C4NU/Paddie,2025-03,control,both,bugs,1.0,1.0,0.0,0.0,True
C4NU/Paddie,2025-04,control,left_only,bugs,,1.0,,,False
C4NU/Paddie,2025-05,control,left_only,bugs,,1.0,,,False
C4NU/Paddie,2025-06,control,left_only,bugs,,1.0,,,False
C4NU/Paddie,2025-07,control,left_only,bugs,,1.0,,,False
C4NU/Paddie,2025-08,control,left_only,bugs,,1.0,,,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-05,control,both,bugs,1.0,1.0,0.0,0.0,True
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-06,control,both,bugs,1.0,1.0,0.0,0.0,True
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-07,control,both,bugs,2.0,4.0,2.0,2.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-08,control,both,bugs,2.0,4.0,2.0,2.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-09,control,both,bugs,2.0,4.0,2.0,2.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-10,control,both,bugs,2.0,7.0,5.0,5.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-11,control,both,bugs,2.0,7.0,5.0,5.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-12,control,both,bugs,2.0,7.0,5.0,5.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2025-01,control,both,bugs,2.0,7.0,5.0,5.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2025-02,control,both,bugs,2.0,7.0,5.0,5.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2025-03,control,both,bugs,2.0,7.0,5.0,5.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2025-04,control,both,bugs,2.0,7.0,5.0,5.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2025-05,control,both,bugs,2.0,7.0,5.0,5.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2025-06,control,both,bugs,2.0,7.0,5.0,5.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2025-07,control,both,bugs,2.0,7.0,5.0,5.0,False
DakeQQ/YOLO-Depth-Estimation-for-Android,2025-08,control,both,bugs,2.0,7.0,5.0,5.0,False
Drchip61/Dual_SAM,2024-03,control,both,bugs,10.0,2.0,-8.0,8.0,False
Drchip61/Dual_SAM,2024-04,control,both,bugs,10.0,2.0,-8.0,8.0,False
Drchip61/Dual_SAM,2024-05,control,both,bugs,10.0,2.0,-8.0,8.0,False
Drchip61/Dual_SAM,2024-06,control,both,bugs,10.0,2.0,-8.0,8.0,False
Drchip61/Dual_SAM,2024-07,control,both,bugs,10.0,2.0,-8.0,8.0,False
Drchip61/Dual_SAM,2024-08,control,both,bugs,10.0,2.0,-8.0,8.0,False
Drchip61/Dual_SAM,2024-09,control,both,bugs,10.0,2.0,-8.0,8.0,False
Drchip61/Dual_SAM,2024-10,control,both,bugs,10.0,2.0,-8.0,8.0,False
Drchip61/Dual_SAM,2024-11,control,both,bugs,10.0,2.0,-8.0,8.0,False
Drchip61/Dual_SAM,2024-12,control,both,bugs,10.0,2.0,-8.0,8.0,False
Drchip61/Dual_SAM,2025-01,control,left_only,bugs,,2.0,,,False
Drchip61/Dual_SAM,2025-02,control,left_only,bugs,,2.0,,,False
Drchip61/Dual_SAM,2025-03,control,left_only,bugs,,2.0,,,False
Drchip61/Dual_SAM,2025-04,control,left_only,bugs,,2.0,,,False
Drchip61/Dual_SAM,2025-05,control,left_only,bugs,,2.0,,,False
Drchip61/Dual_SAM,2025-06,control,left_only,bugs,,2.0,,,False
Drchip61/Dual_SAM,2025-07,control,left_only,bugs,,2.0,,,False
Drchip61/Dual_SAM,2025-08,control,left_only,bugs,,2.0,,,False
EURAC-EEBgroup/brick-llm,2024-09,control,both,bugs,0.0,0.0,0.0,0.0,True
EURAC-EEBgroup/brick-llm,2024-10,control,both,bugs,0.0,0.0,0.0,0.0,True
EURAC-EEBgroup/brick-llm,2024-11,control,both,bugs,0.0,0.0,0.0,0.0,True
EURAC-EEBgroup/brick-llm,2024-12,control,both,bugs,0.0,0.0,0.0,0.0,True
EURAC-EEBgroup/brick-llm,2025-01,control,both,bugs,0.0,0.0,0.0,0.0,True
EURAC-EEBgroup/brick-llm,2025-02,control,both,bugs,0.0,0.0,0.0,0.0,True
EURAC-EEBgroup/brick-llm,2025-03,control,both,bugs,0.0,0.0,0.0,0.0,True
EURAC-EEBgroup/brick-llm,2025-04,control,both,bugs,0.0,0.0,0.0,0.0,True
EURAC-EEBgroup/brick-llm,2025-05,control,both,bugs,0.0,0.0,0.0,0.0,True
EURAC-EEBgroup/brick-llm,2025-06,control,left_only,bugs,,0.0,,,False
EURAC-EEBgroup/brick-llm,2025-07,control,left_only,bugs,,0.0,,,False
EURAC-EEBgroup/brick-llm,2025-08,control,left_only,bugs,,0.0,,,False
Envious-Data/Env-KB,2024-01,control,both,bugs,,0.0,,,False
Envious-Data/Env-KB,2024-02,control,both,bugs,,0.0,,,False
Envious-Data/Env-KB,2024-03,control,both,bugs,,0.0,,,False
Envious-Data/Env-KB,2024-04,control,both,bugs,0.0,0.0,0.0,0.0,True
Envious-Data/Env-KB,2024-05,control,left_only,bugs,,0.0,,,False
Envious-Data/Env-KB,2024-06,control,left_only,bugs,,0.0,,,False
Envious-Data/Env-KB,2024-07,control,left_only,bugs,,0.0,,,False
Envious-Data/Env-KB,2024-08,control,left_only,bugs,,0.0,,,False
Envious-Data/Env-KB,2024-09,control,left_only,bugs,,0.0,,,False
Envious-Data/Env-KB,2024-10,control,left_only,bugs,,0.0,,,False
Envious-Data/Env-KB,2024-11,control,left_only,bugs,,0.0,,,False
Envious-Data/Env-KB,2024-12,control,left_only,bugs,,0.0,,,False
Envious-Data/Env-KB,2025-01,control,left_only,bugs,,0.0,,,False
Envious-Data/Env-KB,2025-02,control,left_only,bugs,,0.0,,,False
Envious-Data/Env-KB,2025-03,control,left_only,bugs,,0.0,,,False
Envious-Data/Env-KB,2025-04,control,left_only,bugs,,0.0,,,False
Envious-Data/Env-KB,2025-05,control,left_only,bugs,,0.0,,,False
Envious-Data/Env-KB,2025-06,control,left_only,bugs,,0.0,,,False
Envious-Data/Env-KB,2025-07,control,left_only,bugs,,0.0,,,False
Envious-Data/Env-KB,2025-08,control,left_only,bugs,,0.0,,,False
Event-AHU/OpenEvDET,2024-06,control,both,bugs,0.0,0.0,0.0,0.0,True
Event-AHU/OpenEvDET,2024-07,control,both,bugs,0.0,0.0,0.0,0.0,True
Event-AHU/OpenEvDET,2024-08,control,both,bugs,0.0,0.0,0.0,0.0,True
Event-AHU/OpenEvDET,2024-09,control,both,bugs,0.0,0.0,0.0,0.0,True
Event-AHU/OpenEvDET,2024-10,control,both,bugs,0.0,0.0,0.0,0.0,True
Event-AHU/OpenEvDET,2024-11,control,both,bugs,0.0,0.0,0.0,0.0,True
Event-AHU/OpenEvDET,2024-12,control,both,bugs,0.0,0.0,0.0,0.0,True
Event-AHU/OpenEvDET,2025-01,control,both,bugs,0.0,0.0,0.0,0.0,True
Event-AHU/OpenEvDET,2025-02,control,both,bugs,4.0,8.0,4.0,4.0,False
Event-AHU/OpenEvDET,2025-03,control,both,bugs,4.0,8.0,4.0,4.0,False
Event-AHU/OpenEvDET,2025-04,control,both,bugs,4.0,8.0,4.0,4.0,False
Event-AHU/OpenEvDET,2025-05,control,both,bugs,9.0,17.0,8.0,8.0,False
Event-AHU/OpenEvDET,2025-06,control,both,bugs,9.0,17.0,8.0,8.0,False
Event-AHU/OpenEvDET,2025-07,control,both,bugs,9.0,17.0,8.0,8.0,False
Event-AHU/OpenEvDET,2025-08,control,both,bugs,8.0,16.0,8.0,8.0,False
FFY0/AdaKV,2024-06,control,both,bugs,4.0,4.0,0.0,0.0,True
FFY0/AdaKV,2024-07,control,both,bugs,4.0,4.0,0.0,0.0,True
FFY0/AdaKV,2024-08,control,both,bugs,3.0,3.0,0.0,0.0,True
FFY0/AdaKV,2024-09,control,both,bugs,3.0,3.0,0.0,0.0,True
FFY0/AdaKV,2024-10,control,both,bugs,3.0,3.0,0.0,0.0,True
FFY0/AdaKV,2024-11,control,both,bugs,3.0,3.0,0.0,0.0,True
FFY0/AdaKV,2024-12,control,both,bugs,3.0,3.0,0.0,0.0,True
FFY0/AdaKV,2025-01,control,both,bugs,7.0,7.0,0.0,0.0,True
FFY0/AdaKV,2025-02,control,both,bugs,7.0,7.0,0.0,0.0,True
FFY0/AdaKV,2025-03,control,both,bugs,7.0,7.0,0.0,0.0,True
FFY0/AdaKV,2025-04,control,both,bugs,7.0,7.0,0.0,0.0,True
FFY0/AdaKV,2025-05,control,both,bugs,7.0,7.0,0.0,0.0,True
FFY0/AdaKV,2025-06,control,both,bugs,7.0,7.0,0.0,0.0,True
FFY0/AdaKV,2025-07,control,left_only,bugs,,7.0,,,False
FFY0/AdaKV,2025-08,control,left_only,bugs,,7.0,,,False
FMInference/FlexiGen,2024-01,control,both,bugs,,218.0,,,False
FMInference/FlexiGen,2024-02,control,both,bugs,,218.0,,,False
FMInference/FlexiGen,2024-03,control,both,bugs,,218.0,,,False
FMInference/FlexiGen,2024-04,control,both,bugs,278.0,218.0,-60.0,60.0,False
FMInference/FlexiGen,2024-05,control,both,bugs,278.0,218.0,-60.0,60.0,False
FMInference/FlexiGen,2024-06,control,both,bugs,278.0,218.0,-60.0,60.0,False
FMInference/FlexiGen,2024-07,control,both,bugs,278.0,218.0,-60.0,60.0,False
FMInference/FlexiGen,2024-08,control,both,bugs,278.0,218.0,-60.0,60.0,False
FMInference/FlexiGen,2024-09,control,both,bugs,278.0,218.0,-60.0,60.0,False
FMInference/FlexiGen,2024-10,control,both,bugs,278.0,218.0,-60.0,60.0,False
FMInference/FlexiGen,2024-11,control,left_only,bugs,,218.0,,,False
FMInference/FlexiGen,2024-12,control,left_only,bugs,,218.0,,,False
FMInference/FlexiGen,2025-01,control,left_only,bugs,,218.0,,,False
FMInference/FlexiGen,2025-02,control,left_only,bugs,,218.0,,,False
FMInference/FlexiGen,2025-03,control,left_only,bugs,,218.0,,,False
FMInference/FlexiGen,2025-04,control,left_only,bugs,,218.0,,,False
FMInference/FlexiGen,2025-05,control,left_only,bugs,,218.0,,,False
FMInference/FlexiGen,2025-06,control,left_only,bugs,,218.0,,,False
FMInference/FlexiGen,2025-07,control,left_only,bugs,,218.0,,,False
FMInference/FlexiGen,2025-08,control,left_only,bugs,,218.0,,,False
FaceAdapter/Face-Adapter,2024-05,control,both,bugs,2.0,2.0,0.0,0.0,True
FaceAdapter/Face-Adapter,2024-06,control,left_only,bugs,,2.0,,,False
FaceAdapter/Face-Adapter,2024-07,control,left_only,bugs,,2.0,,,False
FaceAdapter/Face-Adapter,2024-08,control,left_only,bugs,,2.0,,,False
FaceAdapter/Face-Adapter,2024-09,control,left_only,bugs,,2.0,,,False
FaceAdapter/Face-Adapter,2024-10,control,left_only,bugs,,2.0,,,False
FaceAdapter/Face-Adapter,2024-11,control,left_only,bugs,,2.0,,,False
FaceAdapter/Face-Adapter,2024-12,control,left_only,bugs,,2.0,,,False
FaceAdapter/Face-Adapter,2025-01,control,left_only,bugs,,2.0,,,False
FaceAdapter/Face-Adapter,2025-02,control,left_only,bugs,,2.0,,,False
FaceAdapter/Face-Adapter,2025-03,control,left_only,bugs,,2.0,,,False
FaceAdapter/Face-Adapter,2025-04,control,left_only,bugs,,2.0,,,False
FaceAdapter/Face-Adapter,2025-05,control,left_only,bugs,,2.0,,,False
FaceAdapter/Face-Adapter,2025-06,control,left_only,bugs,,2.0,,,False
FaceAdapter/Face-Adapter,2025-07,control,left_only,bugs,,2.0,,,False
FaceAdapter/Face-Adapter,2025-08,control,left_only,bugs,,2.0,,,False
FlipperPA/peregrine,2024-01,control,both,bugs,,5.0,,,False
FlipperPA/peregrine,2024-02,control,both,bugs,,5.0,,,False
FlipperPA/peregrine,2024-03,control,both,bugs,,5.0,,,False
FlipperPA/peregrine,2024-04,control,both,bugs,,5.0,,,False
FlipperPA/peregrine,2024-05,control,both,bugs,,5.0,,,False
FlipperPA/peregrine,2024-06,control,both,bugs,,5.0,,,False
FlipperPA/peregrine,2024-07,control,both,bugs,,5.0,,,False
FlipperPA/peregrine,2024-08,control,both,bugs,,5.0,,,False
FlipperPA/peregrine,2024-09,control,both,bugs,,5.0,,,False
FlipperPA/peregrine,2024-10,control,both,bugs,,5.0,,,False
FlipperPA/peregrine,2024-11,control,both,bugs,,5.0,,,False
FlipperPA/peregrine,2024-12,control,both,bugs,5.0,5.0,0.0,0.0,True
FlipperPA/peregrine,2025-01,control,left_only,bugs,,5.0,,,False
FlipperPA/peregrine,2025-02,control,left_only,bugs,,5.0,,,False
FlipperPA/peregrine,2025-03,control,left_only,bugs,,5.0,,,False
FlipperPA/peregrine,2025-04,control,left_only,bugs,,5.0,,,False
FlipperPA/peregrine,2025-05,control,left_only,bugs,,5.0,,,False
FlipperPA/peregrine,2025-06,control,left_only,bugs,,5.0,,,False
FlipperPA/peregrine,2025-07,control,left_only,bugs,,5.0,,,False
FlipperPA/peregrine,2025-08,control,left_only,bugs,,5.0,,,False
FolhaSP/mosaico,2024-11,control,both,bugs,22.0,0.0,-22.0,22.0,False
FolhaSP/mosaico,2024-12,control,both,bugs,22.0,1.0,-21.0,21.0,False
FolhaSP/mosaico,2025-01,control,both,bugs,22.0,1.0,-21.0,21.0,False
FolhaSP/mosaico,2025-02,control,both,bugs,22.0,1.0,-21.0,21.0,False
FolhaSP/mosaico,2025-03,control,both,bugs,44.0,1.0,-43.0,43.0,False
FolhaSP/mosaico,2025-04,control,both,bugs,44.0,1.0,-43.0,43.0,False
FolhaSP/mosaico,2025-05,control,both,bugs,44.0,1.0,-43.0,43.0,False
FolhaSP/mosaico,2025-06,control,both,bugs,44.0,1.0,-43.0,43.0,False
FolhaSP/mosaico,2025-07,control,both,bugs,48.0,1.0,-47.0,47.0,False
FolhaSP/mosaico,2025-08,control,left_only,bugs,,1.0,,,False
GispoCoding/qgis-venv-creator,2024-02,control,both,bugs,0.0,0.0,0.0,0.0,True
GispoCoding/qgis-venv-creator,2024-03,control,both,bugs,0.0,0.0,0.0,0.0,True
GispoCoding/qgis-venv-creator,2024-04,control,left_only,bugs,,0.0,,,False
GispoCoding/qgis-venv-creator,2024-05,control,left_only,bugs,,0.0,,,False
GispoCoding/qgis-venv-creator,2024-06,control,left_only,bugs,,0.0,,,False
GispoCoding/qgis-venv-creator,2024-07,control,left_only,bugs,,0.0,,,False
GispoCoding/qgis-venv-creator,2024-08,control,left_only,bugs,,0.0,,,False
GispoCoding/qgis-venv-creator,2024-09,control,left_only,bugs,,0.0,,,False
GispoCoding/qgis-venv-creator,2024-10,control,left_only,bugs,,0.0,,,False
GispoCoding/qgis-venv-creator,2024-11,control,left_only,bugs,,0.0,,,False
GispoCoding/qgis-venv-creator,2024-12,control,left_only,bugs,,0.0,,,False
GispoCoding/qgis-venv-creator,2025-01,control,left_only,bugs,,0.0,,,False
GispoCoding/qgis-venv-creator,2025-02,control,left_only,bugs,,0.0,,,False
GispoCoding/qgis-venv-creator,2025-03,control,left_only,bugs,,0.0,,,False
GispoCoding/qgis-venv-creator,2025-04,control,left_only,bugs,,0.0,,,False
GispoCoding/qgis-venv-creator,2025-05,control,left_only,bugs,,0.0,,,False
GispoCoding/qgis-venv-creator,2025-06,control,left_only,bugs,,0.0,,,False
GispoCoding/qgis-venv-creator,2025-07,control,left_only,bugs,,0.0,,,False
GispoCoding/qgis-venv-creator,2025-08,control,left_only,bugs,,0.0,,,False
Hack-a-Day/2024-Supercon-8-Add-On-Badge,2024-09,control,both,bugs,0.0,0.0,0.0,0.0,True
Hack-a-Day/2024-Supercon-8-Add-On-Badge,2024-10,control,both,bugs,0.0,0.0,0.0,0.0,True
Hack-a-Day/2024-Supercon-8-Add-On-Badge,2024-11,control,both,bugs,0.0,0.0,0.0,0.0,True
Hack-a-Day/2024-Supercon-8-Add-On-Badge,2024-12,control,both,bugs,0.0,0.0,0.0,0.0,True
Hack-a-Day/2024-Supercon-8-Add-On-Badge,2025-01,control,both,bugs,0.0,0.0,0.0,0.0,True
Hack-a-Day/2024-Supercon-8-Add-On-Badge,2025-02,control,both,bugs,0.0,0.0,0.0,0.0,True
Hack-a-Day/2024-Supercon-8-Add-On-Badge,2025-03,control,both,bugs,0.0,0.0,0.0,0.0,True
Hack-a-Day/2024-Supercon-8-Add-On-Badge,2025-04,control,left_only,bugs,,0.0,,,False
Hack-a-Day/2024-Supercon-8-Add-On-Badge,2025-05,control,left_only,bugs,,0.0,,,False
Hack-a-Day/2024-Supercon-8-Add-On-Badge,2025-06,control,left_only,bugs,,0.0,,,False
Hack-a-Day/2024-Supercon-8-Add-On-Badge,2025-07,control,left_only,bugs,,0.0,,,False
Hack-a-Day/2024-Supercon-8-Add-On-Badge,2025-08,control,left_only,bugs,,0.0,,,False
HelpingAI/Webscout,2024-02,control,both,bugs,0.0,0.0,0.0,0.0,True
HelpingAI/Webscout,2024-03,control,both,bugs,1.0,3.0,2.0,2.0,False
HelpingAI/Webscout,2024-04,control,both,bugs,3.0,5.0,2.0,2.0,False
HelpingAI/Webscout,2024-05,control,both,bugs,4.0,7.0,3.0,3.0,False
HelpingAI/Webscout,2024-06,control,both,bugs,5.0,8.0,3.0,3.0,False
HelpingAI/Webscout,2024-07,control,both,bugs,7.0,10.0,3.0,3.0,False
HelpingAI/Webscout,2024-08,control,both,bugs,6.0,9.0,3.0,3.0,False
HelpingAI/Webscout,2024-09,control,both,bugs,10.0,13.0,3.0,3.0,False
HelpingAI/Webscout,2024-10,control,both,bugs,15.0,18.0,3.0,3.0,False
