repo_name,month,latest_commit,ncloc,bugs,vulnerabilities,code_smells,duplicated_lines_density,comment_lines_density,cognitive_complexity,technical_debt
Anemll/Anemll,2025-02,d3b2e3660c0657ab643b68a0513b4b5ab443c04c,3990.0,4.0,0.0,72.0,22.3,24.8,1013.0,427.0
Anemll/Anemll,2025-03,d3b2e3660c0657ab643b68a0513b4b5ab443c04c,3990.0,4.0,0.0,72.0,22.3,24.8,1013.0,427.0
Anemll/Anemll,2025-04,d175746c2ffbabd0a0e4491212c0ef0a501d9848,4093.0,4.0,0.0,71.0,20.1,25.2,1064.0,425.0
Anemll/Anemll,2025-05,4bfa0b08183a437e759798f2245bbcba2313521f,4093.0,4.0,0.0,71.0,20.1,25.2,1064.0,425.0
Anemll/Anemll,2025-06,b0ea623eaac791a0803849c4f35ef8357f98935b,18458.0,8.0,0.0,176.0,16.9,19.1,4188.0,1490.0
Anemll/Anemll,2025-07,6ecb10d7dfe90533af13ac23c825ca76aab0c56e,21444.0,9.0,1.0,233.0,23.4,19.4,5144.0,2097.0
Anemll/Anemll,2025-08,6ecb10d7dfe90533af13ac23c825ca76aab0c56e,21444.0,9.0,1.0,233.0,23.4,19.4,5144.0,2097.0
Apocrathia/home-assistant-config,2024-01,bbe44a43577ec4c93304b6303bf7604710f10533,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0
Apocrathia/home-assistant-config,2024-02,26904b6524e3139a36005bd9d482feb396099c25,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0
Apocrathia/home-assistant-config,2024-03,8a82eda5ceac8dc9bc217ca0985392aceff8fcd4,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0
Apocrathia/home-assistant-config,2024-04,a47d24eaa2e788005bda981bc81601dc1324825e,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0
Apocrathia/home-assistant-config,2024-05,b26234ca26d401d2aa3188cb603a9f7838bf808d,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0
Apocrathia/home-assistant-config,2024-06,e52f1adc336026dcd83a7321b395c8aaed3fbc0a,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0
Apocrathia/home-assistant-config,2024-07,e1f53bd5a5bd5290db8f1bde112aa7a42c8d8fc9,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0
Apocrathia/home-assistant-config,2024-08,e1f53bd5a5bd5290db8f1bde112aa7a42c8d8fc9,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0
Apocrathia/home-assistant-config,2024-09,e1f53bd5a5bd5290db8f1bde112aa7a42c8d8fc9,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0
Apocrathia/home-assistant-config,2024-10,26df583b9e21bfa769cc54f3d1b5919f8bcb8fd0,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0
Apocrathia/home-assistant-config,2024-11,74da233ac46648847f2a3055f9332c60819a8d8b,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0
Apocrathia/home-assistant-config,2024-12,f50010a30ef67bdc89a203fa9f3eacaa764e6a8f,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0
Apocrathia/home-assistant-config,2025-01,72683f55d312c6f3938b60b7762200802a81f56c,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0
Apocrathia/home-assistant-config,2025-02,752ba2d5b9ca6bf5b909cf1374aacb9f4809464a,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0
Apocrathia/home-assistant-config,2025-03,8b66b9e3b784774ae1ee8cb39da7ccc9847981e0,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0
Apocrathia/home-assistant-config,2025-04,8b66b9e3b784774ae1ee8cb39da7ccc9847981e0,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0
Apocrathia/home-assistant-config,2025-05,b7ca64b95ae0af3ec3d7843f5f3be6a84dd04aff,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0
Apocrathia/home-assistant-config,2025-06,840bf311a24b770f0bddce641acfcc26f8c852d3,57.0,0.0,0.0,1.0,0.0,27.8,19.0,8.0
Apocrathia/home-assistant-config,2025-07,87df5e43eff43caa79cc09749b9a6c1368729d3e,57.0,0.0,0.0,1.0,0.0,27.8,19.0,8.0
Apocrathia/home-assistant-config,2025-08,56ce01ca8b29b3fd1acec9be4f6835c5047154f6,57.0,0.0,0.0,1.0,0.0,27.8,19.0,8.0
Aronnaxx/Behold-Urwar-Droid-Concepts,2025-03,8a14987a286e25f89700138a78d8383f04a0115a,2816.0,0.0,1.0,48.0,11.1,13.1,546.0,615.0
Aronnaxx/Behold-Urwar-Droid-Concepts,2025-04,89ec1d902b5b85a3b89144a32b132bd87b662f58,2816.0,0.0,1.0,48.0,11.1,13.1,546.0,615.0
Aronnaxx/Behold-Urwar-Droid-Concepts,2025-05,89ec1d902b5b85a3b89144a32b132bd87b662f58,2816.0,0.0,1.0,48.0,11.1,13.1,546.0,615.0
Aronnaxx/Behold-Urwar-Droid-Concepts,2025-06,fcaef112fb7619c370516489ecd6cc3f77e5fb56,2816.0,0.0,1.0,48.0,11.1,13.1,546.0,615.0
Aronnaxx/Behold-Urwar-Droid-Concepts,2025-07,fcaef112fb7619c370516489ecd6cc3f77e5fb56,2816.0,0.0,1.0,48.0,11.1,13.1,546.0,615.0
Aronnaxx/Behold-Urwar-Droid-Concepts,2025-08,e5dde69cff032c97647d5cc4b52836d45d2c12ae,3446.0,0.0,1.0,54.0,26.2,12.4,606.0,631.0
Chocksy/qc-options-framework,2024-04,ddcf0acdc52bd7f3b95ddad64d911dd2b6466f41,4015.0,2.0,0.0,744.0,0.0,35.6,852.0,2296.0
Chocksy/qc-options-framework,2024-05,ddcf0acdc52bd7f3b95ddad64d911dd2b6466f41,4015.0,2.0,0.0,744.0,0.0,35.6,852.0,2296.0
Chocksy/qc-options-framework,2024-06,54b5d33a2f3e6c6ef0290ab041141ffcc7e4bb76,4102.0,2.0,0.0,769.0,0.0,33.8,882.0,2386.0
Chocksy/qc-options-framework,2024-07,a7e14b0436c9bb305f456b6a2578f54ab749aa9a,4158.0,2.0,0.0,783.0,0.0,33.2,891.0,2446.0
Chocksy/qc-options-framework,2024-08,ac3b7dfbc87ddcf9f1e25f8fe3098df1d2882485,4446.0,3.0,0.0,844.0,1.7,43.9,982.0,2600.0
Chocksy/qc-options-framework,2024-09,c4cae7ee5c6730684da47b2c83218111af20e1a1,4610.0,3.0,0.0,850.0,1.7,42.6,1050.0,2635.0
Chocksy/qc-options-framework,2024-10,a101728f870ee1a9765e15cabf37e1170bd33e53,4624.0,3.0,0.0,852.0,1.7,42.6,1057.0,2649.0
Chocksy/qc-options-framework,2024-11,eac11d6d9fdffa581b21cfaf8a24f71639656376,9256.0,3.0,0.0,852.0,2.2,31.0,1132.0,2649.0
Chocksy/qc-options-framework,2024-12,a382960aba410d0af0234db18e653f1ed10634a0,9381.0,2.0,0.0,860.0,2.1,30.9,1173.0,2725.0
Chocksy/qc-options-framework,2025-01,2c53c7c3c63650bb5ab0ad698321326da37928ad,9423.0,2.0,0.0,860.0,2.1,30.9,1173.0,2725.0
Chocksy/qc-options-framework,2025-02,2c53c7c3c63650bb5ab0ad698321326da37928ad,9423.0,2.0,0.0,860.0,2.1,30.9,1173.0,2725.0
Chocksy/qc-options-framework,2025-03,e4ce33d3a1c00a3a017343a5e937ea0bb4e1e522,9842.0,3.0,0.0,871.0,1.6,30.5,1265.0,2783.0
Chocksy/qc-options-framework,2025-04,e4ce33d3a1c00a3a017343a5e937ea0bb4e1e522,9842.0,3.0,0.0,871.0,1.6,30.5,1265.0,2783.0
Chocksy/qc-options-framework,2025-05,e4ce33d3a1c00a3a017343a5e937ea0bb4e1e522,9842.0,3.0,0.0,871.0,1.6,30.5,1265.0,2783.0
Chocksy/qc-options-framework,2025-06,e4ce33d3a1c00a3a017343a5e937ea0bb4e1e522,9842.0,3.0,0.0,871.0,1.6,30.5,1265.0,2783.0
Chocksy/qc-options-framework,2025-07,e4ce33d3a1c00a3a017343a5e937ea0bb4e1e522,9842.0,3.0,0.0,871.0,1.6,30.5,1265.0,2783.0
Chocksy/qc-options-framework,2025-08,e4ce33d3a1c00a3a017343a5e937ea0bb4e1e522,9842.0,3.0,0.0,871.0,1.6,30.5,1265.0,2783.0
DannyMac180/mirror,2024-12,07faea189c83c42cd4cb5361ea41527168d3a377,2839.0,0.0,1.0,17.0,1.3,27.1,398.0,132.0
DannyMac180/mirror,2025-01,07faea189c83c42cd4cb5361ea41527168d3a377,2839.0,0.0,1.0,17.0,1.3,27.1,398.0,132.0
DannyMac180/mirror,2025-02,07faea189c83c42cd4cb5361ea41527168d3a377,2839.0,0.0,1.0,17.0,1.3,27.1,398.0,132.0
DannyMac180/mirror,2025-03,07faea189c83c42cd4cb5361ea41527168d3a377,2839.0,0.0,1.0,17.0,1.3,27.1,398.0,132.0
DannyMac180/mirror,2025-04,07faea189c83c42cd4cb5361ea41527168d3a377,2839.0,0.0,1.0,17.0,1.3,27.1,398.0,132.0
DannyMac180/mirror,2025-05,07faea189c83c42cd4cb5361ea41527168d3a377,2839.0,0.0,1.0,17.0,1.3,27.1,398.0,132.0
DannyMac180/mirror,2025-06,07faea189c83c42cd4cb5361ea41527168d3a377,2839.0,0.0,1.0,17.0,1.3,27.1,398.0,132.0
DannyMac180/mirror,2025-07,07faea189c83c42cd4cb5361ea41527168d3a377,2839.0,0.0,1.0,17.0,1.3,27.1,398.0,132.0
DannyMac180/mirror,2025-08,07faea189c83c42cd4cb5361ea41527168d3a377,2839.0,0.0,1.0,17.0,1.3,27.1,398.0,132.0
DataDog/integrations-core,2024-01,3f21b7bd08df0737cb477548d027a7a93f92f1ff,345443.0,49.0,25.0,1832.0,11.7,12.5,35374.0,16390.0
DataDog/integrations-core,2024-02,1209aff535676d2788511da7ff82444c89640360,346162.0,49.0,26.0,1808.0,11.6,12.5,35292.0,16207.0
DataDog/integrations-core,2024-03,de516ffa17050c785c973acb4fcbab0a92a4253b,352701.0,50.0,26.0,1820.0,11.8,12.4,35585.0,16334.0
DataDog/integrations-core,2024-04,6d0b7455cbbd6b6bfc4a6d2a4ad3345d7a3b31ec,359940.0,50.0,26.0,1840.0,11.7,12.2,36020.0,16471.0
DataDog/integrations-core,2024-05,970e957779bbea1ac84e41927e6e0bd9f118f7ba,365585.0,51.0,26.0,1858.0,11.8,12.2,36367.0,16601.0
DataDog/integrations-core,2024-06,40193a9e2b1b854a8f3b95dd0e7041259f22653d,367561.0,51.0,26.0,1884.0,11.9,12.1,36310.0,16641.0
DataDog/integrations-core,2024-07,cdbf62d31e3f4f8ab0702b386c32dd06473d95e7,374279.0,51.0,26.0,1900.0,11.8,12.0,36650.0,16734.0
DataDog/integrations-core,2024-08,523c5afc8405d8726f7cf8867bbd5f75a75ce24e,378961.0,51.0,27.0,1932.0,11.8,12.0,37021.0,16867.0
DataDog/integrations-core,2024-09,c1e85309a37c7c508f41c365f3002708f77f8cbf,390689.0,62.0,28.0,1954.0,13.7,11.4,36956.0,17091.0
DataDog/integrations-core,2024-10,cbb5fc6a80505309a1b00b37b77d772255490afa,371198.0,62.0,28.0,1913.0,11.2,11.8,37050.0,16931.0
DataDog/integrations-core,2024-11,c08fd423affb8f7257d8fcb8e9a5afd869681415,374936.0,62.0,26.0,1924.0,11.2,11.8,37316.0,17031.0
DataDog/integrations-core,2024-12,e6b077a2f4e4526dc00261698d752e7481547e66,379027.0,62.0,26.0,1942.0,11.3,11.8,37528.0,17136.0
DataDog/integrations-core,2025-01,82c4055486147402d96748c0abd63de6850e83d1,384328.0,62.0,26.0,1951.0,11.4,11.7,37821.0,17175.0
DataDog/integrations-core,2025-02,c3628b5ded79e88ab572dfd7bac6e5c1cd91f1d8,384805.0,62.0,26.0,1942.0,11.5,11.7,37891.0,17072.0
DataDog/integrations-core,2025-03,67cf3ad93e6873944bcdbd153c7305b03c2f51d4,388224.0,58.0,26.0,1948.0,11.5,11.5,38266.0,17191.0
DataDog/integrations-core,2025-04,fe4697fca14149122b2d992e53f8a0396755ebff,389944.0,60.0,26.0,1955.0,11.6,11.5,38446.0,17269.0
DataDog/integrations-core,2025-05,1c924825332db0360a98ffc39e7c9d87618d66aa,396544.0,61.0,26.0,1986.0,11.4,11.6,39404.0,17640.0
DataDog/integrations-core,2025-06,f9f78ed17fce4bcd63e24aaa39a9e47dddbd7f4f,400351.0,61.0,26.0,2008.0,11.4,11.6,39771.0,17830.0
DataDog/integrations-core,2025-07,26abd13d37aca13903e1cf8e64b1f0f0959630f6,406253.0,60.0,21.0,2024.0,11.4,11.6,40339.0,18046.0
DataDog/integrations-core,2025-08,af4afd423a8cce60bcaf879e543f1b696e3f0caa,409600.0,60.0,21.0,2049.0,11.3,11.6,40624.0,18331.0
DataScienceUIBK/Rankify,2025-02,5a3d11e41492d15c2bbf8d16217f544f60b5f6cc,22443.0,16.0,27.0,769.0,9.2,26.0,4187.0,4640.0
DataScienceUIBK/Rankify,2025-03,fff4134bd4fd10772e43803fd24c18cb86736b8a,23671.0,16.0,27.0,793.0,8.8,25.3,4264.0,4908.0
DataScienceUIBK/Rankify,2025-04,ef3650b84cb9b1433299a9aea5bf84faba715d23,23814.0,16.0,27.0,795.0,8.8,25.2,4304.0,4921.0
DataScienceUIBK/Rankify,2025-05,886291a6ef7caceeee9ae757d5ee9bf4c70629e8,24749.0,16.0,27.0,820.0,8.4,25.3,4405.0,5022.0
DataScienceUIBK/Rankify,2025-06,ccc4e8c4c16485446c0878c8149857a22c7b3fa0,29356.0,17.0,27.0,926.0,9.5,24.5,5539.0,5519.0
DataScienceUIBK/Rankify,2025-07,0bcd01d816331727b1598306362a5449934f0982,29779.0,17.0,27.0,958.0,9.0,24.4,5704.0,5734.0
DataScienceUIBK/Rankify,2025-08,8e604d0b889aff847e4a897a8d07bccb61fb3550,29716.0,17.0,27.0,947.0,8.0,25.4,5654.0,5708.0
Elevate-Code/better-voice-typing,2024-10,564b5339660fc620ca21e7e2a7b6cb507fea77cb,305.0,0.0,0.0,1.0,0.0,19.7,48.0,20.0
Elevate-Code/better-voice-typing,2024-11,a58e01b461c249d902a0a38b44b278840cc0d3b8,1112.0,0.0,0.0,12.0,0.0,17.6,276.0,124.0
Elevate-Code/better-voice-typing,2024-12,691e5ea7b6e251066e26fcb732477e5536324de5,1112.0,0.0,0.0,12.0,0.0,17.6,276.0,124.0
Elevate-Code/better-voice-typing,2025-01,11a9aff4a987035c54db1819a6499b693fe22527,1122.0,0.0,0.0,12.0,0.0,17.7,278.0,124.0
Elevate-Code/better-voice-typing,2025-02,4ad5bb35383da1aac343d657bee5678e600963f6,1161.0,0.0,0.0,12.0,0.0,17.3,278.0,124.0
Elevate-Code/better-voice-typing,2025-03,2fb4137106d569616cdd58bd61a7b35acdd04ff1,1139.0,0.0,0.0,11.0,0.0,15.6,262.0,69.0
Elevate-Code/better-voice-typing,2025-04,2fb4137106d569616cdd58bd61a7b35acdd04ff1,1139.0,0.0,0.0,11.0,0.0,15.6,262.0,69.0
Elevate-Code/better-voice-typing,2025-05,2fb4137106d569616cdd58bd61a7b35acdd04ff1,1139.0,0.0,0.0,11.0,0.0,15.6,262.0,69.0
Elevate-Code/better-voice-typing,2025-06,b2c1fb94b85d91156f3d63587812a0ff1b644e51,1555.0,0.0,0.0,21.0,0.0,20.4,337.0,119.0
Elevate-Code/better-voice-typing,2025-07,b346834d9ba6d8c69f92d86158cf2b8ee6b4084d,1691.0,0.0,0.0,23.0,0.0,20.8,364.0,129.0
Elevate-Code/better-voice-typing,2025-08,5233de084ce33a7b791b053561d57fc58fd81781,1824.0,0.0,0.0,28.0,0.0,21.4,413.0,164.0
Hankanman/Area-Occupancy-Detection,2024-11,6885f16d3e6247d30bdadd90b957bbad5bb60eeb,2055.0,1.0,0.0,22.0,0.0,12.0,336.0,161.0
Hankanman/Area-Occupancy-Detection,2024-12,7e137f74827455c32fa64b1d2e79fa73c95694d9,2764.0,1.0,0.0,39.0,0.0,11.2,230.0,207.0
Hankanman/Area-Occupancy-Detection,2025-01,7e137f74827455c32fa64b1d2e79fa73c95694d9,2764.0,1.0,0.0,39.0,0.0,11.2,230.0,207.0
Hankanman/Area-Occupancy-Detection,2025-02,f2fecb8f98eeea0475eaf694639998f0162ef62a,3280.0,2.0,0.0,38.0,0.0,11.4,246.0,203.0
Hankanman/Area-Occupancy-Detection,2025-03,7c6e1b00e1163b66672f82dc43bbb05a4edeb355,3789.0,1.0,0.0,51.0,0.0,14.5,325.0,270.0
Hankanman/Area-Occupancy-Detection,2025-04,00170790d87bf4c96a152db012307fcf2f96d907,7621.0,0.0,0.0,45.0,1.4,21.6,650.0,292.0
Hankanman/Area-Occupancy-Detection,2025-05,e9376dba4dacbd5768081e174a2fd06c612e195b,7679.0,0.0,0.0,44.0,1.8,21.1,707.0,296.0
Hankanman/Area-Occupancy-Detection,2025-06,f58755cc8f73b85fb26ebf5e1b94c4a542457636,12691.0,3.0,0.0,56.0,1.3,17.5,682.0,426.0
Hankanman/Area-Occupancy-Detection,2025-07,0d02b4e4a8a0ab050ac2516d063354f9306cc0b4,14084.0,3.0,0.0,74.0,2.9,17.3,770.0,449.0
Hankanman/Area-Occupancy-Detection,2025-08,e59ebed0b7f06287d1e5daab27d7fa9786a6fdc4,12765.0,9.0,0.0,113.0,0.7,15.6,986.0,686.0
Kiln-AI/Kiln,2024-08,003cb0935ee0a1fdd94258344d5d6246e4bbcc39,940.0,0.0,0.0,14.0,0.0,8.5,84.0,12.0
Kiln-AI/Kiln,2024-09,bf9e65a4268090cb17f0bc55759d397114c411f0,2673.0,1.0,0.0,30.0,0.0,8.5,262.0,49.0
Kiln-AI/Kiln,2024-10,8f605e1872b0a323d7bcf48be7e84528eb5d4680,7034.0,5.0,0.0,63.0,1.0,10.6,536.0,300.0
Kiln-AI/Kiln,2024-11,46cbfac54080ec7c17303d22ac3ab04f9fc11ca3,11801.0,7.0,0.0,78.0,0.6,9.9,780.0,479.0
Kiln-AI/Kiln,2024-12,f23f125dc468860999abeebe36c2b7c8a8ff5033,15406.0,13.0,0.0,86.0,0.8,9.5,1024.0,602.0
Kiln-AI/Kiln,2025-01,f9c319fcb18c8e99ee60ab3c63af64aef9d76587,16882.0,17.0,0.0,95.0,0.7,9.8,1113.0,656.0
Kiln-AI/Kiln,2025-02,19d3c934771e762e031503d6a69625560bb990d4,23809.0,13.0,0.0,140.0,0.6,10.1,1617.0,983.0
Kiln-AI/Kiln,2025-03,3ffe3c317febc7255c5bb8502c3e87839b3b3b43,26658.0,21.0,0.0,153.0,0.7,10.2,1720.0,1052.0
Kiln-AI/Kiln,2025-04,39423a96b59cba8c650cf807d6cfd7472e59ac38,28393.0,21.0,0.0,161.0,0.7,10.3,1819.0,1104.0
Kiln-AI/Kiln,2025-05,2e335295e5b45762838ecebd9a09dcbdb70f3c35,31626.0,21.0,0.0,172.0,1.0,10.4,2013.0,1250.0
Kiln-AI/Kiln,2025-06,d1b131ca42c7ebb995731d63754a8829e72f0bd2,33273.0,21.0,0.0,179.0,0.8,10.5,2198.0,1368.0
Kiln-AI/Kiln,2025-07,f829026e6c9b974636554b85ad973b4f074d3c96,34618.0,21.0,0.0,167.0,0.8,10.7,2265.0,1362.0
Kiln-AI/Kiln,2025-08,315777c3f26303453773d154dbe9c11533c7615f,36924.0,23.0,0.0,169.0,1.0,10.7,2342.0,1379.0
KroMiose/nekro-agent,2024-07,348a85df3e501954ecc2b43aef91a30f841ed680,2132.0,0.0,1.0,65.0,0.0,15.1,308.0,369.0
KroMiose/nekro-agent,2024-08,2e099e67991eb9c4bab9506c7ec34b0f1c3cb8ea,2583.0,5.0,1.0,111.0,0.0,14.5,425.0,647.0
KroMiose/nekro-agent,2024-09,ada6a769454ba9221c16029ee37df6b675fd9302,3435.0,5.0,1.0,140.0,0.0,14.1,541.0,878.0
KroMiose/nekro-agent,2024-10,eb4640166ccb8256b3b96c7cd15f7a34a6812f60,3599.0,6.0,1.0,145.0,0.0,13.6,634.0,989.0
KroMiose/nekro-agent,2024-11,f40ec329b0d37ca7d1c4fabb60b311c6b05e6904,3657.0,6.0,1.0,147.0,0.0,14.0,664.0,1028.0
KroMiose/nekro-agent,2024-12,30ea537a8f83516b8c9e45f0443defda81ee7bda,4727.0,5.0,1.0,156.0,0.0,15.9,862.0,1054.0
KroMiose/nekro-agent,2025-01,0dddb329bcbcd7893076ca1f26529387a2995f8d,6104.0,8.0,1.0,207.0,0.5,15.2,1168.0,1408.0
KroMiose/nekro-agent,2025-02,5a8b6c1815b940ab9821be0682b8117b71fc50fe,8566.0,11.0,1.0,293.0,0.3,18.1,1621.0,2081.0
KroMiose/nekro-agent,2025-03,d0c8b4743f456b9fabef664d3b5942e2ea77fb75,8750.0,12.0,1.0,296.0,0.3,18.7,1646.0,2063.0
KroMiose/nekro-agent,2025-04,c628a8a9fff13795c163ef97cda5b6a3144b2062,12166.0,12.0,1.0,408.0,0.6,21.4,2489.0,2924.0
KroMiose/nekro-agent,2025-05,042d1ff54c527988693b2f18eb6d42c1224d4d16,13598.0,13.0,1.0,453.0,0.6,20.7,2793.0,3302.0
KroMiose/nekro-agent,2025-06,6b4ea2a856abd9f496ccab2646ac42f7abf16854,18931.0,17.0,0.0,543.0,1.4,24.1,3884.0,3977.0
KroMiose/nekro-agent,2025-07,4734ce73a8a08b2296d1c97ba431ac4dff468cb1,22189.0,25.0,0.0,618.0,1.2,23.7,4622.0,4631.0
KroMiose/nekro-agent,2025-08,d4d687ca32e2906fbb219d3a1aa0018ae7554480,22522.0,24.0,0.0,605.0,1.2,23.6,4694.0,4649.0
LearningCircuit/local-deep-research,2025-02,fd04ea7956044131903c5d9917c7b64fe285d878,1368.0,0.0,2.0,44.0,2.2,12.5,349.0,440.0
LearningCircuit/local-deep-research,2025-03,534b12017b9b8db8d6831f3dbd4d4588ddbffe86,10114.0,6.0,2.0,284.0,1.8,25.0,2542.0,2301.0
LearningCircuit/local-deep-research,2025-04,3c52fac5a154ac340d8e9bc9180fd916540d070b,13895.0,8.0,2.0,354.0,2.0,24.9,3403.0,3188.0
LearningCircuit/local-deep-research,2025-05,59767f6f15c60ce02993c67edd97c95c0c762549,23718.0,12.0,2.0,394.0,3.6,26.0,4687.0,3709.0
LearningCircuit/local-deep-research,2025-06,a725bf4b3944d348c441777ba758de442bc7015e,70568.0,20.0,2.0,671.0,3.7,20.8,11642.0,6642.0
LearningCircuit/local-deep-research,2025-07,de91a597f2851a551ec95f969e64d20910db8869,87686.0,18.0,7.0,632.0,3.9,21.4,14197.0,7137.0
LearningCircuit/local-deep-research,2025-08,7b8114f313911b4fb080943cab20026940c092b3,95701.0,18.0,7.0,629.0,3.8,21.5,15069.0,7358.0
MDGrey33/pyvisionai,2024-11,5de5bb849743946bd1d9c9e952553c9169c80763,298.0,0.0,0.0,5.0,0.0,8.0,56.0,51.0
MDGrey33/pyvisionai,2024-12,5a152034b3e647e846b4194403e26ab8938d38dc,424.0,0.0,0.0,4.0,0.0,20.0,69.0,27.0
MDGrey33/pyvisionai,2025-01,d8734a74c827d45abd29ea748b738afb2499b512,3913.0,0.0,0.0,24.0,3.7,20.3,368.0,157.0
MDGrey33/pyvisionai,2025-02,da23f86e12e6576f5f65bf39f32f424896d853b3,4953.0,0.0,0.0,27.0,4.5,19.6,457.0,167.0
MDGrey33/pyvisionai,2025-03,da23f86e12e6576f5f65bf39f32f424896d853b3,4953.0,0.0,0.0,27.0,4.5,19.6,457.0,167.0
MDGrey33/pyvisionai,2025-04,da23f86e12e6576f5f65bf39f32f424896d853b3,4953.0,0.0,0.0,27.0,4.5,19.6,457.0,167.0
MDGrey33/pyvisionai,2025-05,da23f86e12e6576f5f65bf39f32f424896d853b3,4953.0,0.0,0.0,27.0,4.5,19.6,457.0,167.0
MDGrey33/pyvisionai,2025-06,e01328ba91c79b2139aafd17c85cc26f6753fa89,6007.0,1.0,0.0,58.0,2.9,18.8,538.0,331.0
MDGrey33/pyvisionai,2025-07,cc125c05100115df578cbcdf0da4e57778e423aa,6954.0,3.0,0.0,71.0,2.5,18.7,671.0,406.0
MDGrey33/pyvisionai,2025-08,cc125c05100115df578cbcdf0da4e57778e423aa,6954.0,3.0,0.0,71.0,2.5,18.7,671.0,406.0
Mineru98/mysql-mcp-server,2025-03,e183dda6defcde596631e6cf1d5764c988a043f2,1067.0,0.0,0.0,18.0,4.9,12.1,136.0,149.0
Mineru98/mysql-mcp-server,2025-04,e183dda6defcde596631e6cf1d5764c988a043f2,1067.0,0.0,0.0,18.0,4.9,12.1,136.0,149.0
Mineru98/mysql-mcp-server,2025-05,e183dda6defcde596631e6cf1d5764c988a043f2,1067.0,0.0,0.0,18.0,4.9,12.1,136.0,149.0
Mineru98/mysql-mcp-server,2025-06,e183dda6defcde596631e6cf1d5764c988a043f2,1067.0,0.0,0.0,18.0,4.9,12.1,136.0,149.0
Mineru98/mysql-mcp-server,2025-07,e183dda6defcde596631e6cf1d5764c988a043f2,1067.0,0.0,0.0,18.0,4.9,12.1,136.0,149.0
Mineru98/mysql-mcp-server,2025-08,e183dda6defcde596631e6cf1d5764c988a043f2,1067.0,0.0,0.0,18.0,4.9,12.1,136.0,149.0
Multi-V-VM/MVVM,2024-01,d6aacc68676c35fd30d38faa331108e95b9b4a46,607.0,0.0,0.0,21.0,17.2,9.0,144.0,117.0
Multi-V-VM/MVVM,2024-02,dd3d951795c16fe44ab1a74c8dff9e10c26c3541,3600.0,0.0,1.0,144.0,61.3,7.0,718.0,1110.0
