outcome,outcome_label,time,estimate,conf_low,conf_high,std_error,p_value,significant,ast_sequence_token_band,ast_sequence_token_lower_bound_inclusive,ast_sequence_token_upper_bound_exclusive,ast_sequence_token_specification,sample_type,ncloc_spec,time_mode,parse_exclusion_mode,panel
log1p_function_change_events,Total Function-Change Events (log1p),3,-0.130716052826311,-0.501858372896975,0.240426267244354,0.189358326566666,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),4,-0.226799787684133,-0.674215938352534,0.220616362984269,0.228273546259388,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),5,-0.0538063177942617,-0.541758766413972,0.434146130825448,0.248955330928423,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),6,0.106300270909566,-0.572917501865109,0.78551804368424,0.346539679987079,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-6,0.0731135414426931,-0.157346042621751,0.303573125507137,0.117581420441043,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-5,0.0299902183092256,-0.191436377764613,0.251416814383064,0.112972753098897,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-4,-0.040107892173323,-0.227659860294901,0.147444075948255,0.0956897796538664,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-3,-0.0824951226601236,-0.263492580678139,0.0985023353578922,0.0923456418459264,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-2,-0.129860373777821,-0.329139297592812,0.0694185500371705,0.101672920313771,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),0,0.117208902574805,-0.102997729313384,0.337415534462994,0.112350322391933,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),1,0.0868087300672224,-0.148039927896299,0.321657388030744,0.11982074385894,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),2,-0.121078040625657,-0.366992399329319,0.124836318078005,0.125466509542685,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),3,-0.201419276137931,-0.445626263618686,0.042787711342823,0.124595401775895,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),4,-0.108943649297354,-0.424229387885217,0.206342089290509,0.160860070708093,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),5,-0.0254924131159124,-0.381209477778055,0.33022465154623,0.181488298297011,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),6,0.183408910163295,-0.348274963272937,0.715092783599526,0.271267282365424,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-6,0.105648366576675,-0.224827222391226,0.436123955544576,0.168609994371378,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-5,0.0441126933183881,-0.23844227550477,0.326667662141546,0.144160698379162,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-4,-0.00805366196824308,-0.289499133514495,0.273391809578009,0.143594628339925,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-3,-0.0708905627092496,-0.306979653394785,0.165198527976286,0.120453617696702,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-2,0.198909415266322,-0.0543950774072427,0.452213907939886,0.129236986057941,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),0,0.309004351318842,0.0424038244045882,0.575604878233095,0.136020676997068,,TRUE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),1,0.174242873291078,-0.132793751610313,0.48127949819247,0.156651339235404,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),2,-0.0401304803379619,-0.357419903414873,0.277158942738949,0.16188235871271,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),3,-0.0879340582170407,-0.459858320805346,0.283990204371264,0.189757276830768,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),4,-0.153014321565003,-0.570010940062524,0.263982296932517,0.212753376784449,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),5,-0.0329956120229032,-0.503578669325872,0.437587445280065,0.240093396583147,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),6,0.212597168549508,-0.436475971567181,0.861670308666197,0.331159765365658,,FALSE,130-139,130,140,bounded_band,full,paper,calendar_month,all,strict_band_130_139_full_paper_ncloc_calendar_month_all
