outcome,outcome_label,time,estimate,conf_low,conf_high,std_error,p_value,significant,panel,sample_type,ncloc_spec,time_mode,parse_exclusion_mode
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),0,0.553192446668981,0.108465595791812,0.997919297546151,0.226901454529168,,TRUE,strict_full_paper_ncloc,full,paper,calendar_month,all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),1,0.455086498912913,-0.0670888818413311,0.977261879667157,0.2664160105889,,FALSE,strict_full_paper_ncloc,full,paper,calendar_month,all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),2,0.116371845598177,-0.445716151268434,0.678459842464788,0.286779590238067,,FALSE,strict_full_paper_ncloc,full,paper,calendar_month,all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),3,-0.119353537926981,-0.752024863159306,0.513317787305345,0.322791492465472,,FALSE,strict_full_paper_ncloc,full,paper,calendar_month,all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),4,-0.42854451610184,-1.09868719553444,0.241598163330758,0.341909530322754,,FALSE,strict_full_paper_ncloc,full,paper,calendar_month,all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),5,-0.0807400123027926,-0.780932634985569,0.619452610379984,0.357241134021825,,FALSE,strict_full_paper_ncloc,full,paper,calendar_month,all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),6,0.21698784688845,-0.688063522781603,1.1220392165585,0.461760902892884,,FALSE,strict_full_paper_ncloc,full,paper,calendar_month,all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-6,0.0797578085620055,-0.496607930801005,0.656123547925015,0.29406415273623,,FALSE,strict_full_paper_ncloc,full,paper,calendar_month,all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-5,0.113563508215623,-0.295257269582948,0.522384286014194,0.208582029489067,,FALSE,strict_full_paper_ncloc,full,paper,calendar_month,all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-4,0.0267402808878226,-0.385285845648864,0.438766407424509,0.210217411498309,,FALSE,strict_full_paper_ncloc,full,paper,calendar_month,all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-3,0.23752111279482,-0.217529011366308,0.692571236955948,0.232168430694453,,FALSE,strict_full_paper_ncloc,full,paper,calendar_month,all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-2,0.483839950744955,-0.0120443467874186,0.979724248277328,0.253002192618558,,FALSE,strict_full_paper_ncloc,full,paper,calendar_month,all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),0,0.685668903634375,0.1871960645356,1.18414174273315,0.254322877091211,,TRUE,strict_full_paper_ncloc,full,paper,calendar_month,all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),1,0.636003364388295,0.0536175833576654,1.21838914541892,0.297135602566648,,TRUE,strict_full_paper_ncloc,full,paper,calendar_month,all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),2,0.315564726224681,-0.296058314925386,0.927187767374748,0.31205257201534,,FALSE,strict_full_paper_ncloc,full,paper,calendar_month,all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),3,-0.0769621004748715,-0.751358996471927,0.597434795522184,0.34408004897809,,FALSE,strict_full_paper_ncloc,full,paper,calendar_month,all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),4,-0.300975945910829,-1.00426003471919,0.402308142897531,0.358818412657326,,FALSE,strict_full_paper_ncloc,full,paper,calendar_month,all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),5,-0.212719841835396,-0.895674535219938,0.470234851549147,0.348446272134971,,FALSE,strict_full_paper_ncloc,full,paper,calendar_month,all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),6,-0.114586459236743,-1.05559681614217,0.826423897668684,0.480107324951749,,FALSE,strict_full_paper_ncloc,full,paper,calendar_month,all
