repo_name,status,target_dir,note
MIT-Emerging-Talent/ET6-edXtras,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MIT-Emerging-Talent_ET6-edXtras,ok
Makopolo/megascan_houdini20.0_USD_plugin,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/Makopolo_megascan_houdini20.0_USD_plugin,ok
MalevichAI/malevich,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MalevichAI_malevich,ok
MingSun-Tse/LightAvatar-TensorFlow,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MingSun-Tse_LightAvatar-TensorFlow,ok
MrTimonM/Arichain-Bot,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MrTimonM_Arichain-Bot,ok
NVIDIA/cuEquivariance,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/NVIDIA_cuEquivariance,ok
NiceRingNode/LGGPT,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/NiceRingNode_LGGPT,ok
OSU-NLP-Group/HippoRAG,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/OSU-NLP-Group_HippoRAG,ok
PennyLaneAI/catalyst,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PennyLaneAI_catalyst,ok
PhilNad/robot-arm-kinematic-calibration,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PhilNad_robot-arm-kinematic-calibration,ok
PiotrMachowski/Home-Assistant-custom-components-TGE,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PiotrMachowski_Home-Assistant-custom-components-TGE,ok
PromtEngineer/localGPT,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PromtEngineer_localGPT,ok
QiuChenly/InjectLib,failed,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/QiuChenly_InjectLib,Cloning into '/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/QiuChenly_InjectLib'... fatal: could not read Username for 'https://github.com': terminal prompts disabled
R0uter/ss.conf-for-surge,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/R0uter_ss.conf-for-surge,ok
Retmon403/cs2_cheats_for_python,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/Retmon403_cs2_cheats_for_python,ok
RobinWu218/ToST,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/RobinWu218_ToST,ok
SEU-ProactiveSecurity-Group/LLM-PD,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/SEU-ProactiveSecurity-Group_LLM-PD,ok
Scholar01/sd-webui-bg-mask,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/Scholar01_sd-webui-bg-mask,ok
Simatwa/free-proxies,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/Simatwa_free-proxies,ok
The-Compiler/pytest-vw,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/The-Compiler_pytest-vw,ok
The-WhiteRabbit/dnfm_server,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/The-WhiteRabbit_dnfm_server,ok
TheFocusedCoder/api-agent,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/TheFocusedCoder_api-agent,ok
TianxingChen/RoboTwin,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/TianxingChen_RoboTwin,ok
VirtualFlow/VFVS,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/VirtualFlow_VFVS,ok
Wang-ML-Lab/unified-continual-learning,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/Wang-ML-Lab_unified-continual-learning,ok
YangDi666/UNIK,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/YangDi666_UNIK,ok
adelatour11/androidtvbackground,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/adelatour11_androidtvbackground,ok
ahmetozlu/color_recognition,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ahmetozlu_color_recognition,ok
aio-libs/aiohttp,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aio-libs_aiohttp,ok
aj47/100x-orchestrator,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aj47_100x-orchestrator,ok
ali-bahrainian/RAG_best_practices,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ali-bahrainian_RAG_best_practices,ok
anujshah1003/Tensorboard-own-image-data-image-features-embedding-visualization,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/anujshah1003_Tensorboard-own-image-data-image-features-embedding-visualization,ok
autti/abraham,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/autti_abraham,ok
aws-samples/aws-dms-cdc-data-pipeline,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aws-samples_aws-dms-cdc-data-pipeline,ok
aws/nova-act,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aws_nova-act,ok
baaivision/EVE,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/baaivision_EVE,ok
bannsec/stegoVeritas,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/bannsec_stegoVeritas,ok
believethehype/nostrdvm,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/believethehype_nostrdvm,ok
bobokun/actualtap-py,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/bobokun_actualtap-py,ok
bropines/chrome-lens-py,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/bropines_chrome-lens-py,ok
caffeinedoom/reconthing,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/caffeinedoom_reconthing,ok
chenjie/PyTorch-CIFAR-10-autoencoder,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/chenjie_PyTorch-CIFAR-10-autoencoder,ok
chrisyy2003/nonebot-plugin-gpt3,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/chrisyy2003_nonebot-plugin-gpt3,ok
cyb3rfortr3ss/ByDeF,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/cyb3rfortr3ss_ByDeF,ok
davidhandsome86/LLM_RAG,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/davidhandsome86_LLM_RAG,ok
daxa-ai/pebblo,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/daxa-ai_pebblo,ok
dimatura/pypcd,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dimatura_pypcd,ok
djeada/Kurs-Podstaw-Pythona,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/djeada_Kurs-Podstaw-Pythona,ok
dottxt-ai/prompts,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dottxt-ai_prompts,ok
dromara/domain-admin,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dromara_domain-admin,ok
dymmond/edgy,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dymmond_edgy,ok
emresen20/Pau-Bilgisayar-nots,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/emresen20_Pau-Bilgisayar-nots,ok
ergrelet/unlicense,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ergrelet_unlicense,ok
evermoving/SystemCaptioner,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/evermoving_SystemCaptioner,ok
golemfoundation/octant,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/golemfoundation_octant,ok
harvard-edge/QuaRL,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/harvard-edge_QuaRL,ok
infected4098/Wave-U-Mamba,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/infected4098_Wave-U-Mamba,ok
itsKayWat/MindfulShift-2025,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/itsKayWat_MindfulShift-2025,ok
jacebrowning/datafiles,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jacebrowning_datafiles,ok
jfcrenshaw/pzflow,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jfcrenshaw_pzflow,ok
jgwak/GSDN,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jgwak_GSDN,ok
jinli99/iShapEditing,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jinli99_iShapEditing,ok
joereynolds/reap-get,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/joereynolds_reap-get,ok
jrowellfx/lsseq,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jrowellfx_lsseq,ok
justin4ai/Quark,failed,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/justin4ai_Quark,Cloning into '/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/justin4ai_Quark'... fatal: could not read Username for 'https://github.com': terminal prompts disabled
jyjblrd/SelfDrivingCar,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jyjblrd_SelfDrivingCar,ok
kangtegong/pyftrace,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/kangtegong_pyftrace,ok
krishpranav/socialosint,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/krishpranav_socialosint,ok
kuleshov-group/caduceus,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/kuleshov-group_caduceus,ok
lancedb/lancedb,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/lancedb_lancedb,ok
liangchundong/HGNN-AC,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/liangchundong_HGNN-AC,ok
linuxacademy/content-gitops,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/linuxacademy_content-gitops,ok
loml13yyy/AtlassianConfluence-RCE,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/loml13yyy_AtlassianConfluence-RCE,ok
loml13yyy/yyGRPU8,cloned,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/loml13yyy_yyGRPU8,ok
