repo_name,status,target_dir,note
Automattic/wp-calypso,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Automattic_wp-calypso,ok
Bistutu/FluentRead,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Bistutu_FluentRead,ok
CodeGuide-dev/codeguide-starter-lite,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/CodeGuide-dev_codeguide-starter-lite,ok
Comfy-Org/ComfyUI_frontend,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Comfy-Org_ComfyUI_frontend,ok
Comfy-Org/desktop,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Comfy-Org_desktop,ok
Comfy-Org/litegraph.js,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Comfy-Org_litegraph.js,ok
Coyenn/personal-site,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Coyenn_personal-site,ok
Cunninger/grok-remain-count,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Cunninger_grok-remain-count,ok
Dankovk/browser-use-node,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Dankovk_browser-use-node,ok
Darlley/saas-admin,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Darlley_saas-admin,ok
David-Sola/AIGaming,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/David-Sola_AIGaming,ok
Dhravya/mcp-durable-object-client,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Dhravya_mcp-durable-object-client,ok
DiscourseGraphs/discourse-graph,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/DiscourseGraphs_discourse-graph,ok
DumbWareio/DumbDrop,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/DumbWareio_DumbDrop,ok
DumbWareio/DumbPad,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/DumbWareio_DumbPad,ok
Dwtexe/cursor-stats,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Dwtexe_cursor-stats,ok
EugenEistrach/et-stack,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/EugenEistrach_et-stack,ok
FradSer/qa-generator,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/FradSer_qa-generator,ok
FurkanKayaDev/react-native-spotlight-guide,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/FurkanKayaDev_react-native-spotlight-guide,ok
GODrums/BetterFloat,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/GODrums_BetterFloat,ok
GPT-language/gpt-tutor-for-chrome,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/GPT-language_gpt-tutor-for-chrome,ok
Galaxies-dev/threads-clone-react-native,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Galaxies-dev_threads-clone-react-native,ok
Galaxies-dev/todoist-clone-react-native,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Galaxies-dev_todoist-clone-react-native,ok
GaloyMoney/lana-bank,failed,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/GaloyMoney_lana-bank,Cloning into '/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/GaloyMoney_lana-bank'... fatal: could not read Username for 'https://github.com': terminal prompts disabled
GeekyWizKid/writing-helper,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/GeekyWizKid_writing-helper,ok
GorvGoyl/Personal-Site-Gourav.io,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/GorvGoyl_Personal-Site-Gourav.io,ok
GramSearch/telegram-search,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/GramSearch_telegram-search,ok
HaasStefan/eslint-plugin-enforce-angular-signal-call,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/HaasStefan_eslint-plugin-enforce-angular-signal-call,ok
Helicone/helicone,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Helicone_helicone,ok
IamLiuLv/compoder,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/IamLiuLv_compoder,ok
Illyism/saasbooks,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Illyism_saasbooks,ok
JaleelB/readium-x,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/JaleelB_readium-x,ok
JesusFilm/core,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/JesusFilm_core,ok
Julian-AT/synth-ui,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Julian-AT_synth-ui,ok
KRISACHAN/ying-web,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/KRISACHAN_ying-web,ok
KaizeNodeLabs/SafeSwap,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/KaizeNodeLabs_SafeSwap,ok
Kiranism/next-resume-ai,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Kiranism_next-resume-ai,ok
L-Blondy/up-fetch,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/L-Blondy_up-fetch,ok
LIT-Protocol/agent-wallet,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/LIT-Protocol_agent-wallet,ok
LIT-Protocol/developer-guides-code,failed,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/LIT-Protocol_developer-guides-code,Cloning into '/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/LIT-Protocol_developer-guides-code'... fatal: could not read Username for 'https://github.com': terminal prompts disabled
LastBotInc/nextjs-supabase-ai-webapp,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/LastBotInc_nextjs-supabase-ai-webapp,ok
LegendApp/legend-photos,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/LegendApp_legend-photos,ok
LubomirGeorgiev/cloudflare-workers-nextjs-saas-template,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/LubomirGeorgiev_cloudflare-workers-nextjs-saas-template,ok
Lunaris-Project/HyprLuna,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Lunaris-Project_HyprLuna,ok
Ly-GGboy/AI-Library,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Ly-GGboy_AI-Library,ok
MaggieAppleton/lodestone,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/MaggieAppleton_lodestone,ok
Malte2036/thw-tools,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Malte2036_thw-tools,ok
MathiasGruber/TheNinjaRPG,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/MathiasGruber_TheNinjaRPG,ok
MayGo/tockler,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/MayGo_tockler,ok
Melvynx/next-zod-route,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Melvynx_next-zod-route,ok
MultiQC/MultiQC,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/MultiQC_MultiQC,ok
OneKeyHQ/app-monorepo,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/OneKeyHQ_app-monorepo,ok
OpenAgentsInc/openagents,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/OpenAgentsInc_openagents,ok
Openpanel-dev/openpanel,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Openpanel-dev_openpanel,ok
PostHog/posthog-foss,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/PostHog_posthog-foss,ok
PySpur-Dev/pyspur,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/PySpur-Dev_pyspur,ok
QuantGeekDev/mcp-framework,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/QuantGeekDev_mcp-framework,ok
R44VC0RP/r2d2,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/R44VC0RP_r2d2,ok
RayFernando1337/vibestamps,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/RayFernando1337_vibestamps,ok
RiverTwilight/Geekits,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/RiverTwilight_Geekits,ok
Schroedinger-Hat/schroedinger-hat-website,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Schroedinger-Hat_schroedinger-hat-website,ok
ShieldBattery/ShieldBattery,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/ShieldBattery_ShieldBattery,ok
Shopify/cli,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Shopify_cli,ok
Shpigford/society-fail,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Shpigford_society-fail,ok
ShunL12324/comfy-portal,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/ShunL12324_comfy-portal,ok
StackOneHQ/crossroads,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/StackOneHQ_crossroads,ok
SunHuawei/SourceDetector,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/SunHuawei_SourceDetector,ok
Suntory-Y-Water/honox-url-app,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Suntory-Y-Water_honox-url-app,ok
Swiftgum/swiftgum,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Swiftgum_swiftgum,ok
T1nker-1220/memories-with-lessons-mcp-server,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/T1nker-1220_memories-with-lessons-mcp-server,ok
ThatGuySam/doesitarm,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/ThatGuySam_doesitarm,ok
The-Pocket/PocketFlow-Typescript,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/The-Pocket_PocketFlow-Typescript,ok
ThinkInAIXYZ/deepchat,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/ThinkInAIXYZ_deepchat,ok
Tmeister/wppb-generator,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Tmeister_wppb-generator,ok
TutoriaLLM/TutoriaLLM,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/TutoriaLLM_TutoriaLLM,ok
Urigo/accounter-fullstack,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Urigo_accounter-fullstack,ok
Vagabonds-Labs/cofiblocks,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Vagabonds-Labs_cofiblocks,ok
VladSez/easy-invoice-pdf,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/VladSez_easy-invoice-pdf,ok
Vrooli/Vrooli,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/Vrooli_Vrooli,ok
a-polishchuk/mastering-react,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/a-polishchuk_mastering-react,ok
ably/ably-chat-js,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/ably_ably-chat-js,ok
acoyfellow/fleet-pattern,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/acoyfellow_fleet-pattern,ok
adidahiya/raga,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/adidahiya_raga,ok
afadil/wealthfolio,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/afadil_wealthfolio,ok
ahmedkhaleel2004/gitdiagram,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/ahmedkhaleel2004_gitdiagram,ok
ai-hero-dev/ai-hero,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/ai-hero-dev_ai-hero,ok
airas-network/airas-agent,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/airas-network_airas-agent,ok
alanhe421/alfred-workflows,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/alanhe421_alfred-workflows,ok
alchaincyf/cursor-rules-huasheng,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/alchaincyf_cursor-rules-huasheng,ok
alexander-turner/TurnTrout.com,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/alexander-turner_TurnTrout.com,ok
angular-courses-lab/angular-debug-quest,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/angular-courses-lab_angular-debug-quest,ok
ansh/deeperseeker-app,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/ansh_deeperseeker-app,ok
ant-design/ant-design,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/ant-design_ant-design,ok
antiwork/helper,failed,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/antiwork_helper,Cloning into '/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/antiwork_helper'... fatal: could not read Username for 'https://github.com': terminal prompts disabled
antiwork/iffy,failed,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/antiwork_iffy,Cloning into '/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/antiwork_iffy'... fatal: could not read Username for 'https://github.com': terminal prompts disabled
arcanis/terminosaurus,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/arcanis_terminosaurus,ok
ba-archive/blue-archive,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/ba-archive_blue-archive,ok
badass-courses/course-builder,failed,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/badass-courses_course-builder,Cloning into '/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/badass-courses_course-builder'... fatal: could not read Username for 'https://github.com': terminal prompts disabled
balancer/pool-creator,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/balancer_pool-creator,ok
betagouv/france-chaleur-urbaine,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/betagouv_france-chaleur-urbaine,ok
bitcashorg/smartsale,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/bitcashorg_smartsale,ok
braebo/nutab,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/braebo_nutab,ok
brandon-schabel/octoprompt,failed,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/brandon-schabel_octoprompt,Cloning into '/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/brandon-schabel_octoprompt'... fatal: could not read Username for 'https://github.com': terminal prompts disabled
browserbase/playbook,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/browserbase_playbook,ok
browserbase/stagehand,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/browserbase_stagehand,ok
buster-so/buster,failed,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/buster-so_buster,Cloning into '/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/buster-so_buster'... fatal: could not read Username for 'https://github.com': terminal prompts disabled
c15t/c15t,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/c15t_c15t,ok
cbingb666/115master,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/cbingb666_115master,ok
ccbikai/DNS.Surf,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/ccbikai_DNS.Surf,ok
ccbikai/github-stars,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/ccbikai_github-stars,ok
ccbikai/hacker-news,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/ccbikai_hacker-news,ok
cgranier/tabSidian,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/cgranier_tabSidian,ok
christophebe/julius-gpt,failed,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/christophebe_julius-gpt,Cloning into '/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/christophebe_julius-gpt'... fatal: could not read Username for 'https://github.com': terminal prompts disabled
cjinhuo/blazwitcher,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/cjinhuo_blazwitcher,ok
clchinkc/stockchat,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/clchinkc_stockchat,ok
cloudflare/agents,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/cloudflare_agents,ok
cloudflare/agents-starter,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/cloudflare_agents-starter,ok
collinschaafsma/startstack,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/collinschaafsma_startstack,ok
comet-ml/opik-mcp,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/comet-ml_opik-mcp,ok
constROD/template-hono-prisma-kysely,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/constROD_template-hono-prisma-kysely,ok
convergence-ai/webgames,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/convergence-ai_webgames,ok
ctxs-ai/ctxs.ai,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/ctxs-ai_ctxs.ai,ok
cuongtl1992/mcp-dbs,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/cuongtl1992_mcp-dbs,ok
cyberk-lab/nestjs-boilerplate,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/cyberk-lab_nestjs-boilerplate,ok
darenmalfait/nerdfish.be,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/darenmalfait_nerdfish.be,ok
darkroomengineering/satus,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/darkroomengineering_satus,ok
daydreamsai/daydreams,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/daydreamsai_daydreams,ok
daytimedrinkingclub/shipstation,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/daytimedrinkingclub_shipstation,ok
deeeed/expo-audio-stream,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/deeeed_expo-audio-stream,ok
devagrawal09/tanstack-router-strello,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/devagrawal09_tanstack-router-strello,ok
different-ai/hypr-v0,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/different-ai_hypr-v0,ok
different-ai/note-companion,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/different-ai_note-companion,ok
ditto-assistant/ditto-app,failed,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/ditto-assistant_ditto-app,Cloning into '/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/ditto-assistant_ditto-app'... fatal: could not read Username for 'https://github.com': terminal prompts disabled
dogokit/dogokit-akita,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/dogokit_dogokit-akita,ok
dotabod/frontend,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/dotabod_frontend,ok
dotneet/aica,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/dotneet_aica,ok
dotnetfactory/fluid-calendar,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/dotnetfactory_fluid-calendar,ok
dougwithseismic/cursor-tools,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/dougwithseismic_cursor-tools,ok
drivly/ai,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/drivly_ai,ok
dxos/dxos,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/dxos_dxos,ok
eastlondoner/cursor-tools,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/eastlondoner_cursor-tools,ok
efdevcon/monorepo,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/efdevcon_monorepo,ok
elbwalker/walkerOS,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/elbwalker_walkerOS,ok
elie222/inbox-zero,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/elie222_inbox-zero,ok
ephemeraHQ/converse-app,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/ephemeraHQ_converse-app,ok
ephemeraHQ/xmtp-agent-examples,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/ephemeraHQ_xmtp-agent-examples,ok
epicweb-dev/epic-stack,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/epicweb-dev_epic-stack,ok
eser/deno-next-showcase,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/eser_deno-next-showcase,ok
exa-labs/company-researcher,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/exa-labs_company-researcher,ok
exa-labs/exa-deepseek-chat,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/exa-labs_exa-deepseek-chat,ok
eyaltoledano/claude-task-master,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/eyaltoledano_claude-task-master,ok
f/awesome-chatgpt-prompts,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/f_awesome-chatgpt-prompts,ok
f3liiix/nav-site,failed,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/f3liiix_nav-site,Cloning into '/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/f3liiix_nav-site'... fatal: could not read Username for 'https://github.com': terminal prompts disabled
farfarawaylabs/bernstein_ai_framework,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/farfarawaylabs_bernstein_ai_framework,ok
fatwang2/gitpush,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/fatwang2_gitpush,ok
fatwang2/search1api-mcp,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/fatwang2_search1api-mcp,ok
federicofanini/gymbrah.com,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/federicofanini_gymbrah.com,ok
fengkx/beancount-lsp,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/fengkx_beancount-lsp,ok
focu-app/focu,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/focu-app_focu,ok
formml/formml,cloned,/home/user1-system12/Documents/repro-test01/ai_code_complexity_study_jsts_repo_dataset/formml_formml,ok
