panel,outcome,outcome_label,estimate,estimate_pct,conf_low,conf_low_pct,conf_high,conf_high_pct,std_error,p_value,note
flexible,log_commits,Commits,0.221026935553459,24.735702836349517,-0.0160352445016567,-1.5907364410455038,0.458089115608575,58.10498930069827,0.120950091864855,0.0676362486537121,Borusyak static treatment effect
flexible,log_lines_added,Lines Added,1.02610970763697,179.0190038404167,0.519149125459591,68.05970639063186,1.53307028981434,363.2377752888746,0.258653358253764,7.27454294148362e-05,Borusyak static treatment effect
strict,log_commits,Commits,0.217748308972099,24.32741072980331,-0.0279423211326953,-2.7555545321648722,0.463438939076894,58.953089653742,0.125352362298365,0.0823713228610178,Borusyak static treatment effect
strict,log_lines_added,Lines Added,0.992551801581745,169.81107384346436,0.468579649361534,59.77232535905386,1.51652395380196,355.6359520021117,0.267332730724598,0.0002049823851366,Borusyak static treatment effect
