repo_id,repo_name,dataset_source,scope_role,treatment_group,time,time_index,time_yyyymm,event,event_index,event_yyyymm,post_event,time_to_event,control_has_adoption_event,control_event_effective,control_post_adoption_row,control_adoption_signal_without_event,cursor_flag,commits,log_commits,lines_added,log_lines_added,lines_removed,contributors,log_contributors,stars,log_stars,issues,log_issues,issue_comments,age,log_age,ncloc,ncloc_original,ncloc_recovered,ncloc_source,ncloc_recovery_applied,ncloc_recovery_snapshot_key,ncloc_recovery_scanner_log,ncloc_recovery_project_key,ncloc_recovery_project_version,ncloc_recovery_status,ncloc_recovery_git_precheck_status,model_a_complete,model_a_exclusion_reason,python_eligible,scan_status,latest_commit_original,latest_commit_effective,latest_commit,commit_resolution,months_since_observed_commit,model_c_snapshot_key,original_control_slots,python_eligible_controls,no_python_controls,snapshot_unknown_controls,missing_clone_controls,missing_monthly_history_controls,no_prior_snapshot_controls,has_any_python_control,has_all_three_python_controls,coverage_class,is_treatment,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,cursor,bugs,vulnerabilities,code_smells,duplicated_lines_density,comment_lines_density,cognitive_complexity,technical_debt,num_dependencies_total,num_vulnerable_dependencies,average_technical_lag,other_agents,high_confidence,clone_path,clone_exists,is_git_repository,commit_exists,tracked_file_count,python_file_count_all,python_file_count_source,python_file_count_excluded,has_python,has_python_source,python_path_samples,excluded_python_path_samples,error_message,eligibility_join_status,base_inclusion_status,base_exclusion_reason
108,MalevichAI/malevich,control,control,0,2024-02,2,202402,,0,0,0,,0,,0,0,0,50.0,3.9318256327243257,21435.0,9.97282703061474,7412.0,4.0,1.6094379124341003,23,3.1780538303479453,0,0.0,0,133,4.897839799950911,8265.0,8265.0,,replication_panel,0,,,,,,,1,,1,success_python,8d00a09bdea9ad1093cd060c310fc3c8d88fbc93,8d00a09bdea9ad1093cd060c310fc3c8d88fbc93,8d00a09bdea9ad1093cd060c310fc3c8d88fbc93,observed,0,control|MalevichAI/malevich|8d00a09bdea9ad1093cd060c310fc3c8d88fbc93,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,13.0,0.0,231.0,1.1,23.5,1413.0,2114.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MalevichAI_malevich,1,1,1,193.0,143.0,143.0,0.0,1.0,1.0,docs/conf.py | examples/subflows.py | malevich/__init__.py | malevich/_autoflow/__init__.py | malevich/_autoflow/flow.py,,,matched_repo_month,included_python_pooled,
108,MalevichAI/malevich,control,control,0,2024-03,3,202403,,0,0,0,,0,,0,0,0,120.0,4.795790545596741,19771.0,9.89202207442685,7360.0,4.0,1.6094379124341003,26,3.295836866004329,0,0.0,0,162,5.093750200806762,10357.0,10357.0,,replication_panel,0,,,,,,,1,,1,success_python,fa65da712ea11d1a3573737dc4356ca5050928d3,fa65da712ea11d1a3573737dc4356ca5050928d3,fa65da712ea11d1a3573737dc4356ca5050928d3,observed,0,control|MalevichAI/malevich|fa65da712ea11d1a3573737dc4356ca5050928d3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,24.0,0.0,258.0,1.9,20.4,1673.0,2441.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MalevichAI_malevich,1,1,1,229.0,175.0,175.0,0.0,1.0,1.0,docs/conf.py | examples/subflows.py | malevich/__init__.py | malevich/_autoflow/__init__.py | malevich/_autoflow/flow.py,,,matched_repo_month,included_python_pooled,
108,MalevichAI/malevich,control,control,0,2024-04,4,202404,,0,0,0,,0,,0,0,0,63.0,4.1588830833596715,9324.0,9.140454244512016,4376.0,4.0,1.6094379124341003,1,0.6931471805599453,0,0.0,0,193,5.267858159063328,10640.0,10640.0,,replication_panel,0,,,,,,,1,,1,success_python,64bf75a1e73d6975b39e06dcbec1c88e4e875218,64bf75a1e73d6975b39e06dcbec1c88e4e875218,64bf75a1e73d6975b39e06dcbec1c88e4e875218,observed,0,control|MalevichAI/malevich|64bf75a1e73d6975b39e06dcbec1c88e4e875218,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,22.0,0.0,281.0,1.4,19.9,1785.0,2604.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MalevichAI_malevich,1,1,1,237.0,176.0,175.0,1.0,1.0,1.0,docs/conf.py | examples/subflows.py | malevich/__init__.py | malevich/_autoflow/__init__.py | malevich/_autoflow/flow.py,malevich/testing/env/__init__.py,,matched_repo_month,included_python_pooled,
108,MalevichAI/malevich,control,control,0,2024-05,5,202405,,0,0,0,,0,,0,0,0,11.0,2.4849066497880004,528.0,6.270988431858299,244.0,2.0,1.0986122886681096,1,0.6931471805599453,0,0.0,0,223,5.4116460518550396,10689.0,10689.0,,replication_panel,0,,,,,,,1,,1,success_python,f4ab75e0e691308c1dadbcec259d0e6a2b820da8,f4ab75e0e691308c1dadbcec259d0e6a2b820da8,f4ab75e0e691308c1dadbcec259d0e6a2b820da8,observed,0,control|MalevichAI/malevich|f4ab75e0e691308c1dadbcec259d0e6a2b820da8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,22.0,0.0,282.0,1.4,19.8,1792.0,2607.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MalevichAI_malevich,1,1,1,239.0,178.0,177.0,1.0,1.0,1.0,docs/conf.py | examples/subflows.py | malevich/__init__.py | malevich/_autoflow/__init__.py | malevich/_autoflow/flow.py,malevich/testing/env/__init__.py,,matched_repo_month,included_python_pooled,
108,MalevichAI/malevich,control,control,0,2024-06,6,202406,,0,0,0,,0,,0,0,0,116.0,4.762173934797756,9163.0,9.123038043573386,2932.0,3.0,1.3862943611198906,1,0.6931471805599453,0,0.0,0,254,5.541263545158426,12634.0,12634.0,,replication_panel,0,,,,,,,1,,1,success_python,4a6051c717fabc9321c4f5abc8b9d024a4a0255d,4a6051c717fabc9321c4f5abc8b9d024a4a0255d,4a6051c717fabc9321c4f5abc8b9d024a4a0255d,observed,0,control|MalevichAI/malevich|4a6051c717fabc9321c4f5abc8b9d024a4a0255d,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,21.0,0.0,310.0,6.1,19.5,2209.0,3077.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MalevichAI_malevich,1,1,1,262.0,196.0,195.0,1.0,1.0,1.0,docs/conf.py | examples/subflows.py | malevich/__init__.py | malevich/_autoflow/__init__.py | malevich/_autoflow/flow.py,malevich/testing/env/__init__.py,,matched_repo_month,included_python_pooled,
108,MalevichAI/malevich,control,control,0,2024-07,7,202407,,0,0,0,,0,,0,0,0,43.0,3.784189633918261,23707.0,10.073567822907728,10428.0,5.0,1.791759469228055,0,0.0,0,0.0,0,284,5.652489180268651,14019.0,14019.0,,replication_panel,0,,,,,,,1,,1,success_python,13324dbffc516f909d4d880974c49c261f29e2ad,13324dbffc516f909d4d880974c49c261f29e2ad,13324dbffc516f909d4d880974c49c261f29e2ad,observed,0,control|MalevichAI/malevich|13324dbffc516f909d4d880974c49c261f29e2ad,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,20.0,0.0,337.0,5.8,20.4,2473.0,3489.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MalevichAI_malevich,1,1,1,273.0,204.0,203.0,1.0,1.0,1.0,.github/workflows/clean.py | docs/conf.py | examples/subflows.py | malevich/__init__.py | malevich/_ast.py,malevich/testing/env/__init__.py,,matched_repo_month,included_python_pooled,
108,MalevichAI/malevich,control,control,0,2024-08,8,202408,,0,0,0,,0,,0,0,0,21.0,3.0910424533583156,4076.0,8.313116702819253,968.0,4.0,1.6094379124341003,2,1.0986122886681096,0,0.0,0,315,5.755742213586912,14115.0,14115.0,,replication_panel,0,,,,,,,1,,1,success_python,b14b7869cf9cf411357168cf062b5c0539aeaa2c,b14b7869cf9cf411357168cf062b5c0539aeaa2c,b14b7869cf9cf411357168cf062b5c0539aeaa2c,observed,0,control|MalevichAI/malevich|b14b7869cf9cf411357168cf062b5c0539aeaa2c,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,22.0,0.0,329.0,3.0,16.3,2729.0,3342.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MalevichAI_malevich,1,1,1,293.0,221.0,220.0,1.0,1.0,1.0,.github/workflows/clean.py | docs/conf.py | examples/subflows.py | malevich/__init__.py | malevich/_artifacts/__init__.py,malevich/testing/env/__init__.py,,matched_repo_month,included_python_pooled,
108,MalevichAI/malevich,control,control,0,2024-09,9,202409,,0,0,0,,0,,0,0,0,11.0,2.4849066497880004,5676.0,8.644178203170727,1336.0,3.0,1.3862943611198906,0,0.0,0,0.0,0,346,5.849324779946859,14970.0,14970.0,,replication_panel,0,,,,,,,1,,1,success_python,e5326dda025f274046cbc18492e7c358fc334c9a,e5326dda025f274046cbc18492e7c358fc334c9a,e5326dda025f274046cbc18492e7c358fc334c9a,observed,0,control|MalevichAI/malevich|e5326dda025f274046cbc18492e7c358fc334c9a,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,21.0,0.0,344.0,3.5,15.3,2779.0,3379.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MalevichAI_malevich,1,1,1,316.0,244.0,243.0,1.0,1.0,1.0,.github/workflows/clean.py | docs/conf.py | examples/subflows.py | malevich/__init__.py | malevich/_analytics/__init__.py,malevich/testing/env/__init__.py,,matched_repo_month,included_python_pooled,
108,MalevichAI/malevich,control,control,0,2024-10,10,202410,,0,0,0,,0,,0,0,0,4.0,1.6094379124341003,4172.0,8.336390480591552,22.0,1.0,0.6931471805599453,0,0.0,0,0.0,0,376,5.932245187448011,15058.0,15058.0,,replication_panel,0,,,,,,,1,,1,success_python,c0f8f29bf6ef0806c596d44e5dc12732be371dd7,c0f8f29bf6ef0806c596d44e5dc12732be371dd7,c0f8f29bf6ef0806c596d44e5dc12732be371dd7,observed,0,control|MalevichAI/malevich|c0f8f29bf6ef0806c596d44e5dc12732be371dd7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,21.0,0.0,345.0,3.5,15.3,2808.0,3402.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MalevichAI_malevich,1,1,1,317.0,244.0,243.0,1.0,1.0,1.0,.github/workflows/clean.py | docs/conf.py | examples/subflows.py | malevich/__init__.py | malevich/_analytics/__init__.py,malevich/testing/env/__init__.py,,matched_repo_month,included_python_pooled,
108,MalevichAI/malevich,control,control,0,2024-11,11,202411,,0,0,0,,0,,0,0,0,10.0,2.3978952727983707,12151.0,9.405249044275608,2574.0,2.0,1.0986122886681096,0,0.0,0,0.0,0,407,6.0112671744041615,15058.0,15058.0,,replication_panel,0,,,,,,,1,,1,success_python,18e8b19a7506c7b51453be5726f3ad733279f7fe,18e8b19a7506c7b51453be5726f3ad733279f7fe,18e8b19a7506c7b51453be5726f3ad733279f7fe,observed,0,control|MalevichAI/malevich|18e8b19a7506c7b51453be5726f3ad733279f7fe,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,21.0,0.0,345.0,3.5,15.3,2808.0,3402.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MalevichAI_malevich,1,1,1,317.0,244.0,243.0,1.0,1.0,1.0,.github/workflows/clean.py | docs/conf.py | examples/subflows.py | malevich/__init__.py | malevich/_analytics/__init__.py,malevich/testing/env/__init__.py,,matched_repo_month,included_python_pooled,
119,MrTimonM/Arichain-Bot,control,control,0,2025-01,13,202501,,0,0,0,,0,,0,0,0,10.0,2.3978952727983707,341.0,5.834810737062605,30.0,1.0,0.6931471805599453,6,1.9459101490553132,2,1.0986122886681096,1,0,0.0,186.0,186.0,,replication_panel,0,,,,,,,1,,1,success_python,cafdbd057dca6e6a29a6079472ea502b67e6a9af,cafdbd057dca6e6a29a6079472ea502b67e6a9af,cafdbd057dca6e6a29a6079472ea502b67e6a9af,observed,0,control|MrTimonM/Arichain-Bot|cafdbd057dca6e6a29a6079472ea502b67e6a9af,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,1.0,0.0,0.0,57.0,5.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MrTimonM_Arichain-Bot,1,1,1,4.0,1.0,1.0,0.0,1.0,1.0,main.py,,,matched_repo_month,included_python_pooled,
120,Multi-V-VM/MVVM,treatment,treatment,1,2024-01,1,202401,2025-03,15,202503,0,-14.0,0,,0,0,0,48.0,3.8918202981106265,7987.0,8.985695694535705,4432.0,4.0,1.6094379124341003,2,1.0986122886681096,0,0.0,0,391,5.971261839790462,1620.0,1620.0,,replication_panel,0,,,,,,,1,,1,success_python,d6aacc68676c35fd30d38faa331108e95b9b4a46,d6aacc68676c35fd30d38faa331108e95b9b4a46,d6aacc68676c35fd30d38faa331108e95b9b4a46,observed,0,treatment|Multi-V-VM/MVVM|d6aacc68676c35fd30d38faa331108e95b9b4a46,3,2,0,0,0,0,1,1,0,2_of_3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,2.0,0.0,44.0,5.7,5.4,169.0,194.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,1,99.0,17.0,17.0,0.0,1.0,1.0,artifact/bench_gapbs.py | artifact/bench_hdastar.py | artifact/bench_lammps.py | artifact/bench_linpack.py | artifact/bench_llama.py,,,matched_repo_month,included_python_pooled,
120,Multi-V-VM/MVVM,treatment,treatment,1,2024-02,2,202402,2025-03,15,202503,0,-13.0,0,,0,0,0,47.0,3.8712010109078907,10794.0,9.286838342948908,85935.0,3.0,1.3862943611198906,1,0.6931471805599453,0,0.0,0,422,6.0473721790462776,2467.0,2467.0,,replication_panel,0,,,,,,,1,,1,success_python,dc4e2cfecdde70404a697fa147dc26a773258c0c,dc4e2cfecdde70404a697fa147dc26a773258c0c,dc4e2cfecdde70404a697fa147dc26a773258c0c,observed,0,treatment|Multi-V-VM/MVVM|dc4e2cfecdde70404a697fa147dc26a773258c0c,3,2,0,0,0,0,1,1,0,2_of_3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,87.0,37.3,8.3,386.0,711.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,1,111.0,13.0,13.0,0.0,1.0,1.0,artifact/bench_comparison.py | artifact/bench_mac.py | artifact/bench_policy.py | artifact/bench_policy_multithread.py | artifact/bench_windows.py,,,matched_repo_month,included_python_pooled,
120,Multi-V-VM/MVVM,treatment,treatment,1,2024-03,3,202403,2025-03,15,202503,0,-12.0,0,,0,0,0,22.0,3.1354942159291497,8294.0,9.023408202624545,3319.0,2.0,1.0986122886681096,1,0.6931471805599453,0,0.0,0,451,6.113682179832231,4894.0,4894.0,,replication_panel,0,,,,,,,1,,1,success_python,7a58ca9df60eef3c2dd949d40fd44473a0a3d688,7a58ca9df60eef3c2dd949d40fd44473a0a3d688,7a58ca9df60eef3c2dd949d40fd44473a0a3d688,observed,0,treatment|Multi-V-VM/MVVM|7a58ca9df60eef3c2dd949d40fd44473a0a3d688,3,2,0,0,0,0,1,1,0,2_of_3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,212.0,51.9,8.5,1033.0,1541.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,1,141.0,20.0,20.0,0.0,1.0,1.0,artifact/bench_comparison.py | artifact/bench_comparison_gapbs.py | artifact/bench_comparison_gapbs_mac.py | artifact/bench_comparison_mac.py | artifact/bench_mac.py,,,matched_repo_month,included_python_pooled,
120,Multi-V-VM/MVVM,treatment,treatment,1,2024-04,4,202404,2025-03,15,202503,0,-11.0,0,,0,0,0,10.0,2.3978952727983707,1973.0,7.587817219993426,531.0,2.0,1.0986122886681096,0,0.0,0,0.0,0,482,6.180016653652572,5630.0,5630.0,,replication_panel,0,,,,,,,1,,1,success_python,36d59d5d58626a1577b474aca355cc73ce931e23,36d59d5d58626a1577b474aca355cc73ce931e23,36d59d5d58626a1577b474aca355cc73ce931e23,observed,0,treatment|Multi-V-VM/MVVM|36d59d5d58626a1577b474aca355cc73ce931e23,3,2,0,0,0,0,1,1,0,2_of_3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,274.0,38.0,10.0,1234.0,1994.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,1,149.0,23.0,23.0,0.0,1.0,1.0,artifact/bench_comparison.py | artifact/bench_comparison_gapbs.py | artifact/bench_comparison_gapbs_mac.py | artifact/bench_comparison_mac.py | artifact/bench_loop_counter.py,,,matched_repo_month,included_python_pooled,
120,Multi-V-VM/MVVM,treatment,treatment,1,2024-05,5,202405,2025-03,15,202503,0,-10.0,0,,0,0,0,8.0,2.197224577336219,322489.0,12.683827406985275,294721.0,2.0,1.0986122886681096,3,1.3862943611198906,1,0.6931471805599453,2,512,6.240275845170769,5894.0,5894.0,,replication_panel,0,,,,,,,1,,1,success_python,5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,observed,0,treatment|Multi-V-VM/MVVM|5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,3,2,0,0,0,0,1,1,0,2_of_3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,8.0,0.0,321.0,39.7,15.2,1211.0,2120.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,1,157.0,24.0,24.0,0.0,1.0,1.0,artifact/bench_comparison.py | artifact/bench_comparison_gapbs.py | artifact/bench_comparison_gapbs_mac.py | artifact/bench_comparison_mac.py | artifact/bench_loop_counter.py,,,matched_repo_month,included_python_pooled,
120,Multi-V-VM/MVVM,treatment,treatment,1,2024-06,6,202406,2025-03,15,202503,0,-9.0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6931471805599453,0,0.0,0,543,6.298949246855942,5894.0,5894.0,,replication_panel,0,,,,,,,1,,1,success_python,,5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,carried_forward,1,treatment|Multi-V-VM/MVVM|5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,3,3,0,0,0,0,0,1,1,3_of_3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,8.0,0.0,321.0,39.7,15.2,1211.0,2120.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,1,157.0,24.0,24.0,0.0,1.0,1.0,artifact/bench_comparison.py | artifact/bench_comparison_gapbs.py | artifact/bench_comparison_gapbs_mac.py | artifact/bench_comparison_mac.py | artifact/bench_loop_counter.py,,,matched_repo_month,included_python_pooled,
120,Multi-V-VM/MVVM,treatment,treatment,1,2024-07,7,202407,2025-03,15,202503,0,-8.0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.6931471805599453,0,573,6.352629396319566,5894.0,5894.0,,replication_panel,0,,,,,,,1,,1,success_python,,5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,carried_forward,2,treatment|Multi-V-VM/MVVM|5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,3,3,0,0,0,0,0,1,1,3_of_3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,8.0,0.0,321.0,39.7,15.2,1211.0,2120.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,1,157.0,24.0,24.0,0.0,1.0,1.0,artifact/bench_comparison.py | artifact/bench_comparison_gapbs.py | artifact/bench_comparison_gapbs_mac.py | artifact/bench_comparison_mac.py | artifact/bench_loop_counter.py,,,matched_repo_month,included_python_pooled,
120,Multi-V-VM/MVVM,treatment,treatment,1,2024-08,8,202408,2025-03,15,202503,0,-7.0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.6931471805599453,1,604,6.405228458030841,5894.0,5894.0,,replication_panel,0,,,,,,,1,,1,success_python,,5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,carried_forward,3,treatment|Multi-V-VM/MVVM|5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,3,3,0,0,0,0,0,1,1,3_of_3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,8.0,0.0,321.0,39.7,15.2,1211.0,2120.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,1,157.0,24.0,24.0,0.0,1.0,1.0,artifact/bench_comparison.py | artifact/bench_comparison_gapbs.py | artifact/bench_comparison_gapbs_mac.py | artifact/bench_comparison_mac.py | artifact/bench_loop_counter.py,,,matched_repo_month,included_python_pooled,
120,Multi-V-VM/MVVM,treatment,treatment,1,2024-09,9,202409,2025-03,15,202503,0,-6.0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6931471805599453,0,0.0,1,635,6.455198563340122,5894.0,5894.0,,replication_panel,0,,,,,,,1,,1,success_python,,5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,carried_forward,4,treatment|Multi-V-VM/MVVM|5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,3,3,0,0,0,0,0,1,1,3_of_3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,8.0,0.0,321.0,39.7,15.2,1211.0,2120.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,1,157.0,24.0,24.0,0.0,1.0,1.0,artifact/bench_comparison.py | artifact/bench_comparison_gapbs.py | artifact/bench_comparison_gapbs_mac.py | artifact/bench_comparison_mac.py | artifact/bench_loop_counter.py,,,matched_repo_month,included_python_pooled,
120,Multi-V-VM/MVVM,treatment,treatment,1,2024-10,10,202410,2025-03,15,202503,0,-5.0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2.4849066497880004,0,0.0,0,665,6.501289670540389,5894.0,5894.0,,replication_panel,0,,,,,,,1,,1,success_python,,5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,carried_forward,5,treatment|Multi-V-VM/MVVM|5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,3,3,0,0,0,0,0,1,1,3_of_3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,8.0,0.0,321.0,39.7,15.2,1211.0,2120.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,1,157.0,24.0,24.0,0.0,1.0,1.0,artifact/bench_comparison.py | artifact/bench_comparison_gapbs.py | artifact/bench_comparison_gapbs_mac.py | artifact/bench_comparison_mac.py | artifact/bench_loop_counter.py,,,matched_repo_month,included_python_pooled,
120,Multi-V-VM/MVVM,treatment,treatment,1,2024-11,11,202411,2025-03,15,202503,0,-4.0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6931471805599453,0,0.0,0,696,6.546785410760524,5894.0,5894.0,,replication_panel,0,,,,,,,1,,1,success_python,,5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,carried_forward,6,treatment|Multi-V-VM/MVVM|5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,3,3,0,0,0,0,0,1,1,3_of_3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,8.0,0.0,321.0,39.7,15.2,1211.0,2120.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,1,157.0,24.0,24.0,0.0,1.0,1.0,artifact/bench_comparison.py | artifact/bench_comparison_gapbs.py | artifact/bench_comparison_gapbs_mac.py | artifact/bench_comparison_mac.py | artifact/bench_loop_counter.py,,,matched_repo_month,included_python_pooled,
120,Multi-V-VM/MVVM,treatment,treatment,1,2024-12,12,202412,2025-03,15,202503,0,-3.0,0,,0,0,0,9.0,2.3025850929940455,1109924.0,13.919803003438158,760.0,2.0,1.0986122886681096,0,0.0,0,0.0,0,726,6.588926477533519,7063.0,7063.0,,replication_panel,0,,,,,,,1,,1,success_python,c4d81657db9385ae238e8985da2fcf387fd7a5a9,c4d81657db9385ae238e8985da2fcf387fd7a5a9,c4d81657db9385ae238e8985da2fcf387fd7a5a9,observed,0,treatment|Multi-V-VM/MVVM|c4d81657db9385ae238e8985da2fcf387fd7a5a9,3,3,0,0,0,0,0,1,1,3_of_3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,8.0,0.0,396.0,39.2,19.7,1495.0,2653.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,1,206.0,33.0,33.0,0.0,1.0,1.0,artifact/bench_comparison.py | artifact/bench_comparison_gapbs.py | artifact/bench_comparison_gapbs_mac.py | artifact/bench_comparison_mac.py | artifact/bench_loop_counter.py,,,matched_repo_month,included_python_pooled,
120,Multi-V-VM/MVVM,treatment,treatment,1,2025-01,13,202501,2025-03,15,202503,0,-2.0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,7063.0,7063.0,,replication_panel,0,,,,,,,1,,1,success_python,,c4d81657db9385ae238e8985da2fcf387fd7a5a9,c4d81657db9385ae238e8985da2fcf387fd7a5a9,carried_forward,1,treatment|Multi-V-VM/MVVM|c4d81657db9385ae238e8985da2fcf387fd7a5a9,3,3,0,0,0,0,0,1,1,3_of_3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,8.0,0.0,396.0,39.2,19.7,1495.0,2653.0,,,,,,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,1,206.0,33.0,33.0,0.0,1.0,1.0,artifact/bench_comparison.py | artifact/bench_comparison_gapbs.py | artifact/bench_comparison_gapbs_mac.py | artifact/bench_comparison_mac.py | artifact/bench_loop_counter.py,,,matched_repo_month,included_python_pooled,
