outcome,outcome_label,time,estimate,conf_low,conf_high,std_error,p_value,significant,panel,sample_type,ncloc_spec,time_mode,parse_exclusion_mode
log1p_function_change_events,Total Function-Change Events (log1p),5,-0.187905874432383,-0.876100620739907,0.500288871875141,0.351119768524247,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_function_change_events,Total Function-Change Events (log1p),6,-0.268208865982914,-1.21986896929806,0.683451237332232,0.48554086903834,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-6,0.147402577017994,-0.386853364211355,0.681658518247342,0.272579561851708,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-5,-0.0225007091416811,-0.383575572101683,0.338574153818321,0.184221868857144,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-4,-0.0021282766381493,-0.46112770760885,0.456871154332551,0.234183383148317,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-3,0.0374324703973839,-0.355804682154798,0.430669622949566,0.200631200281725,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-2,0.419317244303567,-0.0626262062745646,0.901260694881698,0.245889515601087,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),0,0.518855400318109,0.0830116214935154,0.954699179142702,0.222369274910507,,TRUE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),1,0.172393397596592,-0.291519576552509,0.636306371745694,0.236690292933215,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),2,-0.122472840752896,-0.659551535062929,0.414605853557136,0.274019741994914,,FALSE,strict_function_lines_3_8_full_python_snapshot_ncloc_calendar_month_parse_clean,full,python_snapshot,calendar_month,parse_clean
