outcome,outcome_label,time,estimate,conf_low,conf_high,std_error,p_value,significant,ast_sequence_token_band,ast_sequence_token_lower_bound_inclusive,ast_sequence_token_upper_bound_exclusive,ast_sequence_token_specification,sample_type,ncloc_spec,time_mode,parse_exclusion_mode,panel
has_function_change_event,Any Function-Change Event,5,0.0374347410587825,-0.108533297826733,0.183402779944298,0.0744734892273037,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
has_function_change_event,Any Function-Change Event,6,0.00248195678513346,-0.227465923412855,0.232429836983122,0.11732034703979,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),-6,0.127393550357187,-0.287014497967805,0.541801598682179,0.211432677716832,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),-5,0.0554339241710572,-0.255062291624604,0.365930139966718,0.158416436630439,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),-4,0.0652328086532471,-0.235803336255214,0.366268953561709,0.153589869851256,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),-3,0.0387457025566393,-0.261320970762223,0.338812375875502,0.153095241489216,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),-2,0.181892036576973,-0.142078719991042,0.505862793144989,0.16529120233062,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),0,0.308649277864484,-0.0132364056247954,0.630534961353764,0.164227389535347,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),1,0.154118219324847,-0.206468816615382,0.514705255265076,0.183972977520525,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),2,-0.22689324856068,-0.60353935856561,0.14975286144425,0.192166382655577,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),3,-0.102878840517756,-0.594166798879892,0.388409117844381,0.250657121613335,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),4,-0.100511720717164,-0.60164792128647,0.400624479852142,0.25568173498434,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),5,-0.129402858298255,-0.690691100543875,0.431885383947365,0.286371552166133,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_function_change_events,Total Function-Change Events (log1p),6,0.206853638165673,-0.657405347571976,1.07111262390332,0.440948462111045,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-6,0.157945553578499,-0.210630832455066,0.526521939612065,0.188049176547737,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-5,0.106185125500438,-0.205212422568351,0.417582673569228,0.158876300035097,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-4,-0.00820346218159356,-0.299627771303831,0.283220846940644,0.148685872001141,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-3,0.00634570405409849,-0.27954836640943,0.292239774517627,0.145864321665065,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),-2,0.179067988345285,-0.121472723883989,0.479608700574559,0.15333709807616,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),0,0.220274245482621,-0.0563232081548619,0.496871699120103,0.141121149815042,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),1,0.108796095478973,-0.200707544282219,0.418299735240165,0.157910020286323,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),2,-0.264123096238148,-0.600006492382383,0.0717602999060866,0.171369079665426,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),3,-0.181834335789095,-0.630419787646491,0.266751116068301,0.228870128498672,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),4,-0.197247027659367,-0.669303544835101,0.274809489516367,0.240845161824354,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),5,-0.121681444741406,-0.639848002076668,0.396485112593857,0.264370692517991,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_agc_function_change_events,AGC-Like Function-Change Events (log1p),6,0.121538600965905,-0.656081522433955,0.899158724365764,0.396744960918296,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-6,0.0561711880893273,-0.285409507293768,0.397751883472422,0.174275864991375,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-5,0.0562914650734706,-0.193672020346911,0.306254950493852,0.127532390520603,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-4,-0.0057381139000646,-0.290919189611157,0.279442961811027,0.14550054883219,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-3,0.0615404548539209,-0.143719569905258,0.2668004796131,0.104724502428153,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),-2,0.0527528845590375,-0.206214486730371,0.311720255848446,0.132126209841535,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),0,0.271983303968324,-0.00370616344290409,0.547672771379553,0.140657891536341,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),1,0.00252401281875462,-0.295548378086909,0.300596403724418,0.152077750462073,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),2,-0.235177926158696,-0.542148694734979,0.0717928424175863,0.156617739069532,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),3,-0.150037056161672,-0.562132802365015,0.262058690041672,0.2102529317364,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),4,0.00616897378457919,-0.398028769220191,0.410366716789349,0.20622333826774,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),5,-0.136852622415918,-0.626194452228163,0.352489207396327,0.249664198883799,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
log1p_hwc_function_change_events,HWC-Like Function-Change Events (log1p),6,0.379953804263698,-0.405104155358012,1.16501176388541,0.400539775317199,,FALSE,70-79,70,80,bounded_band,full,paper,calendar_month,all,strict_band_70_79_full_paper_ncloc_calendar_month_all
